Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-13,17.8,8.8,75.1,0,0
Alcúdia,2026-01-13,19.1,7.9,82.7,17.3,0
Algaida,2026-01-13,18,8.4,84.6,18,0.2
Andratx,2026-01-13,18.8,11.6,75.9,13.7,0
Ariany,2026-01-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-13,19.6,7.8,86.7,10.8,0.2
Banyalbufar,2026-01-13,,,,13,0
Binissalem,2026-01-13,18.9,5.6,86.5,7.2,0
Búger,2026-01-13,18.9,6.2,83.9,15.4,0
Bunyola,2026-01-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-13,18.4,9.3,82.2,14,0
Campanet,2026-01-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-13,17.4,10.1,86.2,20.9,0
Consell,2026-01-13,18.3,5.3,88.8,14,0.25
Costitx,2026-01-13,18.8,7.2,90.4,9,0.3
Deià,2026-01-13,19.2,13.3,40.7,20.5,0
Escorca,2026-01-13,12.3,-0.7,87.5,0.4,0.2
Esporles,2026-01-13,17.2,6.8,92.4,17.2,0
Estellencs,2026-01-13,19.6,13.1,59.3,25.9,0
Felanitx,2026-01-13,18.7,8.5,85.5,15,0
Fornalutx,2026-01-13,19.4,9.5,60.2,13.7,0
Inca,2026-01-13,19.1,9,79.8,9.7,0
Lloret de Vistalegre,2026-01-13,18.9,7.6,88.2,7.6,0
Lloseta,2026-01-13,17.5,8.4,80.2,23,0
Llubí,2026-01-13,19.5,5.2,84.3,9.7,0.2
Llucmajor,2026-01-13,17.5,8.6,89,14,0.3
Manacor,2026-01-13,19.2,9.8,80.1,14.4,0.2
Mancor,2026-01-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-13,18.3,8.7,87.8,14.4,0
Marratxí,2026-01-13,19.6,9.5,82.5,13.2,0
Montuïri,2026-01-13,18.5,2.5,91.9,13.7,0
Muro,2026-01-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-13,17.9,10,87.3,10.8,0
Petra,2026-01-13,18.6,6.1,85.3,15.4,0
Pollença,2026-01-13,18.1,7.8,55.2,24.1,0
Porreres,2026-01-13,18.1,7.2,84.1,15.1,0
Sa Pobla,2026-01-13,19.5,6.8,82.7,12.2,0
Puigpunyent,2026-01-13,17.2,9.6,82.4,14.6,0
Ses Salines,2026-01-13,18.8,8.7,86.8,4,0.2
Sant Joan,2026-01-13,18.2,7.6,50.9,11.3,0.51
Sant Llorenç des Cardassar,2026-01-13,16.5,4.3,93.4,0,21.84
Sencelles,2026-01-13,18.8,5.7,86.7,11.1,0
Santa Eugènia,2026-01-13,19.5,2.5,88.1,11.4,0
Santa Margalida,2026-01-13,19.6,8.9,83.5,13.7,0
Santa María del Camí,2026-01-13,17.4,7.8,82.8,14.4,0
Santanyí,2026-01-13,20,10.7,90.1,0,0
Selva,2026-01-13,19.6,9.1,73.6,9.3,0
Sineu,2026-01-13,19.1,7.8,92.6,9.3,0.2
Sóller,2026-01-13,19.7,12.8,62.1,29.9,0
Son Servera,2026-01-13,17.8,11.1,82.9,15.5,0
Valldemossa,2026-01-13,15.4,9.7,75.4,33.5,0
Vilafranca de Bonany,2026-01-13,18.1,9.5,87.3,22,0
