Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-09,NaN,NaN,NaN,NaN,NaN
Alcúdia,2026-01-09,17.8,10.7,65.1,54,0
Algaida,2026-01-09,15.2,10.6,74.8,36.4,0
Andratx,2026-01-09,15.9,12.3,70.1,31.7,0
Ariany,2026-01-09,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-09,16.7,10.4,74.7,46.5,0
Banyalbufar,2026-01-09,,,,19.5,0
Binissalem,2026-01-09,18.1,8.1,70.1,29.9,6.86
Búger,2026-01-09,17.4,9.9,68.6,36.2,0
Bunyola,2026-01-09,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-09,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-09,17.4,11.3,71.3,32,0
Campanet,2026-01-09,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-09,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-09,18.2,11.4,67.6,38.9,0
Consell,2026-01-09,16.8,9.1,73.6,33.8,0
Costitx,2026-01-09,16.2,9.3,80.1,19.8,0
Deià,2026-01-09,14.1,11.4,74.4,23.8,0
Escorca,2026-01-09,8.2,5.3,92.7,31.7,0
Esporles,2026-01-09,15.6,11.1,80.2,27.7,0
Estellencs,2026-01-09,15.6,12.3,72.3,24.8,0
Felanitx,2026-01-09,16.1,10.9,78.1,26.9,0
Fornalutx,2026-01-09,13.3,10,81,14.3,0
Inca,2026-01-09,18.9,10.5,69.3,25.6,0
Lloret de Vistalegre,2026-01-09,16.8,9.8,77.6,7.2,0
Lloseta,2026-01-09,17.3,9.1,69.6,72.4,0
Llubí,2026-01-09,17.6,10.9,67.6,21.6,0
Llucmajor,2026-01-09,15,10.9,80.4,30.6,0
Manacor,2026-01-09,17,10.1,73.7,28.4,0
Mancor,2026-01-09,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-09,16.5,10.4,75.4,27.7,0
Marratxí,2026-01-09,17.7,9.5,69.5,34.1,0
Montuïri,2026-01-09,15.9,10.8,81.5,33.5,0
Muro,2026-01-09,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-09,17.1,11.9,71.5,35.3,0
Petra,2026-01-09,16.6,11,71.5,26.6,0
Pollença,2026-01-09,16.5,9.3,50.6,32.2,0
Porreres,2026-01-09,16.3,11.1,72.7,26.3,0
Sa Pobla,2026-01-09,18.1,10.3,67.4,32.3,0
Puigpunyent,2026-01-09,14.4,8.8,78.4,25.1,0
Ses Salines,2026-01-09,16.4,10.4,75.2,16.6,0
Sant Joan,2026-01-09,16.2,10.8,68.3,24.3,0
Sant Llorenç des Cardassar,2026-01-09,16.5,10,74,11.3,143
Sencelles,2026-01-09,16.8,9.7,74.2,23.8,0
Santa Eugènia,2026-01-09,18.1,8.7,71.9,22.2,0
Santa Margalida,2026-01-09,17.1,10.7,69.5,23.4,0
Santa María del Camí,2026-01-09,15.7,10.2,69.7,52.6,0
Santanyí,2026-01-09,16.8,10.3,80.4,12.2,0
Selva,2026-01-09,17.3,9.6,66.6,23.7,0
Sineu,2026-01-09,16.9,9.9,83.2,22.4,0
Sóller,2026-01-09,15.9,10.4,71.8,43.6,0
Son Servera,2026-01-09,17.6,11.4,67.6,33.8,0
Valldemossa,2026-01-09,12,8.9,83.8,22.3,0
Vilafranca de Bonany,2026-01-09,16.5,10.8,76.1,24.8,0
