Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-23,23.8,13.8,76,29,0,0
Alcúdia,2025-05-23,24.1,13.1,90,38,21.2,0
Algaida,2025-05-23,23.3,13.3,88,33,24.5,0
Andratx,2025-05-23,23.4,16.3,76,46,18,0
Ariany,2025-05-23,-,-,-,-,-,-
Artà,2025-05-23,24.1,10.4,98,42,40.7,0
Banyalbufar,2025-05-23,22.8,14.8,86,62,9.3,0
Binissalem,2025-05-23,25.2,12.2,92,31,19.2,0
Búger,2025-05-23,26,13.1,90,33,17.2,0
Bunyola,2025-05-23,25.2,12.8,87,30,24.8,0
Calvià,2025-05-23,23.4,13.7,86,40,20.1,0
Campanet,2025-05-23,-,-,-,-,-,-
Campos,2025-05-23,-,-,-,-,-,-
Capdepera,2025-05-23,23.2,14.2,87,44,22.4,0
Consell,2025-05-23,17.2,17.2,51,51,3.9,0
Costitx,2025-05-23,25.4,11.4,99,36,14.8,0
Deià,2025-05-23,22.7,16,79,47,11.9,0
Escorca,2025-05-23,17.4,6.5,97,46,10.8,0
Esporles,2025-05-23,22.2,12.8,94,55,21.9,0
Estellencs,2025-05-23,23.2,15.6,78,53,24.1,0
Felanitx,2025-05-23,24.1,13.5,89,89,27.8,0
Fornalutx,2025-05-23,22.4,13.3,87,36,22.4,0
Inca,2025-05-23,27.2,15,81,31,15.1,0
Lloret,2025-05-23,23.8,12.4,92,38,11.1,0
Lloseta,2025-05-23,23.7,13.2,88,33,36.4,0
Llubí,2025-05-23,25.5,12.9,89,31,19.8,0
Llucmajor,2025-05-23,23.3,13.5,89,37,23.8,0
Manacor,2025-05-23,24.3,11.9,95,35,18,0
Mancor,2025-05-23,-,-,-,-,-,-
Maria,2025-05-23,22.5,14,89,40,30.2,0
Marratxí,2025-05-23,26.2,14.5,84,28,19.3,0
Montuïri,2025-05-23,23.6,9.7,99,41,20.6,0
Muro,2025-05-23,23.4,14.2,90,42,0,0
Palma,2025-05-23,25.6,16.6,78,45,16.6,0
Petra,2025-05-23,24.4,12.6,93,31,21.1,0
Pollença,2025-05-23,21.4,13.4,66,28,31.5,0
Porreres,2025-05-23,24.7,13.1,88,28,25.6,0
Sa Pobla,2025-05-23,26,14.5,84,31,15,0
Puigpunyent,2025-05-23,22.9,14.1,82,44,27.8,0
Ses   Salines,2025-05-23,23.4,13.4,91,39,35.4,0
Sant   Joan,2025-05-23,22.6,13.6,71,40,20.1,0
Sant   Llorenç,2025-05-23,24.2,12.5,93,38,11.4,0
Sencelles,2025-05-23,24.1,13.6,86,36,29.6,0
Santa   Eugènia,2025-05-23,28.9,11.4,96,27,9,0
Santa   Margalida,2025-05-23,23.9,14.2,85,39,19.1,0
Santa   Maria,2025-05-23,-,-,-,-,-,-
Santanyi,2025-05-23,25.2,13.1,97,40,17.2,0
Selva,2025-05-23,-,-,-,-,-,-
Sineu,2025-05-23,25,12.2,99,43,13,0
Sóller,2025-05-23,23.4,15.8,80,36,29.6,0
Son   Servera,2025-05-23,22.8,14.8,87,39,31.2,0
Valldemossa,2025-05-23,20.4,12.3,88,43,31.5,0
Villafranca,2025-05-23,,,,,21.9,0
