Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-16,20.7,9.2,60.7,0,0
Alcúdia,2026-05-16,20.7,9,70.2,21.2,5
Algaida,2026-05-16,21.3,9.3,68.6,24.8,0
Andratx,2026-05-16,20.1,10.2,67,20.5,0.2
Ariany,2026-05-16,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-16,20.4,7.5,83.2,13.7,6.1
Banyalbufar,2026-05-16,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-16,24.3,7.4,68.3,17.2,0
Búger,2026-05-16,22.9,8.2,68.1,21.9,0
Bunyola,2026-05-16,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-16,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-16,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-16,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-16,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-16,19.9,10.2,77,12.2,0.79
Consell,2026-05-16,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-16,23.9,7.7,76.1,10.5,0
Deià,2026-05-16,20.1,13.3,60.2,14,0
Escorca,2026-05-16,14.4,4.8,81,9.7,0
Esporles,2026-05-16,17.9,9.4,75.5,25.3,0
Estellencs,2026-05-16,18.1,10.9,69.5,18,0.3
Felanitx,2026-05-16,21.6,9.8,73.6,24.5,0
Fornalutx,2026-05-16,17.5,10.9,67.9,16.9,0.71
Inca,2026-05-16,23.2,10.6,66.2,20.1,0.2
Lloret de Vistalegre,2026-05-16,22.1,8.6,75.9,7.2,0
Lloseta,2026-05-16,20.7,12.1,56.7,30.6,1.6
Llubí,2026-05-16,22.7,8.2,67.2,15.1,0
Llucmajor,2026-05-16,,,,22.3,0
Manacor,2026-05-16,22,8.3,76.5,12.2,0
Mancor,2026-05-16,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-16,20.6,9.4,77.6,20.5,0
Marratxí,2026-05-16,23.3,9.7,65.4,20.8,0
Montuïri,2026-05-16,21.5,5.6,79.6,25.6,0
Muro,2026-05-16,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-16,21.3,11.9,65.6,28.8,0
Petra,2026-05-16,21.2,7.9,69.9,15.4,0
Pollença,2026-05-16,17.7,9.7,52.4,27.4,0
Porreres,2026-05-16,21.6,9.5,68.8,19.8,0
Sa Pobla,2026-05-16,21.5,8.7,66.3,18.7,0
Puigpunyent,2026-05-16,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-16,22.6,9,73.9,12.6,0
Sant Joan,2026-05-16,19.8,9.6,58.5,18.7,0.25
Sant Llorenç des Cardassar,2026-05-16,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-16,24.3,8.8,69.7,16.3,0
Santa Eugènia,2026-05-16,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-16,20.4,9.9,70,20.5,0
Santa María del Camí,2026-05-16,22,8,66.9,28.8,0.3
Santanyí,2026-05-16,NaN,NaN,NaN,NaN,NaN
Selva,2026-05-16,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-16,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-16,19,12.9,64.2,26.3,0
Son Servera,2026-05-16,19.5,10.2,73.9,17.6,0
Valldemossa,2026-05-16,16.2,9.6,69.9,13,0
Vilafranca de Bonany,2026-05-16,21.3,9.7,74.1,22.3,0
