Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-14,15.6,9.2,74.2,0,5.08
Alcúdia,2026-04-14,19.4,10.3,74.6,16.2,0
Algaida,2026-04-14,17.7,9.9,78,18,0.51
Andratx,2026-04-14,18.7,9.2,76.6,15.1,0
Ariany,2026-04-14,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-14,17.9,8.8,76.6,18.7,11.91
Banyalbufar,2026-04-14,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-14,20.3,6.8,81.8,13.7,4.32
Búger,2026-04-14,21.1,8.8,76.8,27.7,0
Bunyola,2026-04-14,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-14,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-14,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-14,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-14,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-14,18.8,11.4,67.7,15.4,0
Consell,2026-04-14,18.6,6.8,82.7,18.7,1.52
Costitx,2026-04-14,19.1,8.4,85.6,12.6,0
Deià,2026-04-14,17.8,10.4,69.7,13,0
Escorca,2026-04-14,11.7,3.4,87.3,6.5,0
Esporles,2026-04-14,18.3,7.7,85.4,18.3,0
Estellencs,2026-04-14,17.3,10.2,76.9,11.9,0
Felanitx,2026-04-14,19.6,11.2,75.8,14.6,0
Fornalutx,2026-04-14,16.9,8.8,82.7,14,24.41
Inca,2026-04-14,19.5,10,76.1,14.8,7.39
Lloret de Vistalegre,2026-04-14,19.2,8.8,83.7,6.1,0
Lloseta,2026-04-14,17.4,7.9,80.7,28.4,2.59
Llubí,2026-04-14,19.7,8.9,75.4,18,0
Llucmajor,2026-04-14,,,,16.2,0.71
Manacor,2026-04-14,20.2,9.9,76.1,17.3,0
Mancor,2026-04-14,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-14,18.1,9.5,79.2,25.6,0
Marratxí,2026-04-14,19.5,9.7,74.2,16.9,0
Montuïri,2026-04-14,19.3,7.9,87.8,19.8,0.51
Muro,2026-04-14,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-14,20.1,10.7,73.4,22,0
Petra,2026-04-14,20.5,10.2,74.4,15,11.18
Pollença,2026-04-14,16.6,9.8,56.6,20.9,0
Porreres,2026-04-14,18.7,9.8,77.5,18.7,0.71
Sa Pobla,2026-04-14,19.2,9.4,74,19.5,0
Puigpunyent,2026-04-14,17.8,8.5,78.5,14.3,0
Ses Salines,2026-04-14,19.6,9.6,80.2,7.9,0
Sant Joan,2026-04-14,17.8,10.3,59.9,18.8,0
Sant Llorenç des Cardassar,2026-04-14,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-14,20.3,8.5,79.9,15.1,0
Santa Eugènia,2026-04-14,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-14,,,,23.8,0
Santa María del Camí,2026-04-14,18.2,7.8,78.2,24.8,0
Santanyí,2026-04-14,,,,2.6,0
Selva,2026-04-14,19.8,9,71.3,11.1,3.05
Sineu,2026-04-14,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-14,19.2,9.5,77.3,23,3.3
Son Servera,2026-04-14,17.6,10.4,68,18,0
Valldemossa,2026-04-14,14.7,8.9,79.9,7.2,0
Vilafranca de Bonany,2026-04-14,18.8,10.6,79.7,22,0
