Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-26,24.9,10.4,59.7,0,0
Alcúdia,2026-04-26,22.3,9.5,74.9,11.5,0
Algaida,2026-04-26,24.5,10.4,67.6,20.2,0
Andratx,2026-04-26,24.1,11.2,67.6,16.2,0
Ariany,2026-04-26,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-26,23.3,7.4,76.1,20.1,0
Banyalbufar,2026-04-26,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-26,26.2,7.1,69.1,10.8,0
Búger,2026-04-26,25,7.3,69.3,20.4,0
Bunyola,2026-04-26,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-26,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-26,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-26,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-26,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-26,22.6,12.1,76.2,11.1,0
Consell,2026-04-26,NaN,NaN,NaN,NaN,NaN
Costitx,2026-04-26,27.2,8.4,76,8.7,0
Deià,2026-04-26,20.4,12.8,77.4,9.7,0
Escorca,2026-04-26,21.8,2.2,61.6,13,0
Esporles,2026-04-26,23.2,9.1,79.2,18.3,0
Estellencs,2026-04-26,20.7,11.8,76.4,9.7,0
Felanitx,2026-04-26,22,10.4,71.1,20.4,0
Fornalutx,2026-04-26,20.7,11.2,75.9,13,0
Inca,2026-04-26,27.6,11.1,65.2,12.6,0
Lloret de Vistalegre,2026-04-26,24.8,8.7,73.7,5.5,0
Lloseta,2026-04-26,24.7,8.3,70.3,26.6,0
Llubí,2026-04-26,26.3,8.5,59.5,10.4,0
Llucmajor,2026-04-26,,,,20.9,0
Manacor,2026-04-26,24,8.3,75.7,16.9,0
Mancor,2026-04-26,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-26,23.4,10,74.1,18.7,0
Marratxí,2026-04-26,26.7,10.9,68.8,24,0
Montuïri,2026-04-26,24.4,4.6,74.3,27.7,0
Muro,2026-04-26,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-26,23.9,12.1,74.2,16.2,0
Petra,2026-04-26,25.6,7.7,68.1,15.4,0
Pollença,2026-04-26,20.4,11,52.1,17.7,0
Porreres,2026-04-26,26.1,9.4,64.7,13.7,0
Sa Pobla,2026-04-26,23.6,8.7,67.5,14.3,0
Puigpunyent,2026-04-26,23.9,10.9,69.1,8.5,0
Ses Salines,2026-04-26,23.4,9.2,73.4,9.7,0
Sant Joan,2026-04-26,24.1,9.7,53.3,14.5,0
Sant Llorenç des Cardassar,2026-04-26,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-26,26.7,8.1,71.9,16.9,0
Santa Eugènia,2026-04-26,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-26,23.7,10.6,68.9,18.4,0
Santa María del Camí,2026-04-26,25.2,7.6,70.6,19.1,0
Santanyí,2026-04-26,,,,6.4,0
Selva,2026-04-26,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-26,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-26,19.9,11.3,77.7,22.7,0
Son Servera,2026-04-26,20.6,10.9,74.1,15.5,0
Valldemossa,2026-04-26,18.6,10.8,77.3,9.4,0
Vilafranca de Bonany,2026-04-26,23.7,9.3,71.7,16.9,0
