Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-08,36.2,22.5,29.6,0,0
Alcúdia,2026-07-08,36.3,20.4,61.2,13.3,0
Algaida,2026-07-08,36.7,24.5,31.7,22.3,0
Andratx,2026-07-08,36.2,24.5,40.1,12.6,0
Ariany,2026-07-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-08,38.7,22.9,36.3,19.2,0
Banyalbufar,2026-07-08,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-08,38.3,18.6,47.1,7.2,0
Búger,2026-07-08,39.5,19,47.9,20.1,0
Bunyola,2026-07-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-08,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-08,35.8,24.5,36.2,15.4,0
Consell,2026-07-08,37.1,19.3,49.7,25.3,0
Costitx,2026-07-08,39.3,21.9,41.2,12.2,0
Deià,2026-07-08,37.4,25.9,26,14.4,0
Escorca,2026-07-08,33.9,16.7,23.4,14.8,0
Esporles,2026-07-08,38.8,21.2,41.4,21.9,0.25
Estellencs,2026-07-08,37.9,23.1,29.2,12.2,0
Felanitx,2026-07-08,37.9,24,39.7,18.7,0
Fornalutx,2026-07-08,36.7,24.5,20.2,14.3,0
Inca,2026-07-08,37.8,23.8,42.6,17.7,0
Lloret de Vistalegre,2026-07-08,38.4,21.5,38.4,8.7,0
Lloseta,2026-07-08,36.5,20.5,42.5,37.4,0.1
Llubí,2026-07-08,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-08,,,,19.8,0
Manacor,2026-07-08,38.3,19.7,42.2,18.4,0
Mancor,2026-07-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-08,39.2,22,37.6,22.7,0
Marratxí,2026-07-08,35.6,22.5,55.5,16.9,0
Montuïri,2026-07-08,38.4,17.5,36.9,21.9,0
Muro,2026-07-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-08,32.8,24,66.4,12.2,0
Petra,2026-07-08,40.8,20.2,30.6,15.4,0
Pollença,2026-07-08,36.4,23.1,39.9,17.7,0
Porreres,2026-07-08,38.3,21.9,29.9,19.1,0
Sa Pobla,2026-07-08,39.1,20.9,50.5,7.9,0
Puigpunyent,2026-07-08,35.3,26.6,26.8,20.4,0
Ses Salines,2026-07-08,37.1,19.3,57.9,6.8,0
Sant Joan,2026-07-08,37.7,23.2,29.6,19.3,0
Sant Llorenç des Cardassar,2026-07-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-08,37.9,20.7,53.9,46,0
Santa Eugènia,2026-07-08,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-08,38.4,22.4,43,17.3,0
Santa María del Camí,2026-07-08,35.8,20,48,20.5,0
Santanyí,2026-07-08,,,,5.5,0
Selva,2026-07-08,37.3,22.2,41.1,8.5,0
Sineu,2026-07-08,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-08,37.7,23,32.5,25.6,0
Son Servera,2026-07-08,38.7,25.1,32.6,23.8,0
Valldemossa,2026-07-08,35.8,23.5,19.8,15.5,0
Vilafranca de Bonany,2026-07-08,39.2,22.9,31,23.8,0
