Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-04,27.8,20.5,84,51,0,0
Alcúdia,2025-06-04,29.1,20.9,89,56,17.3,0
Algaida,2025-06-04,27.6,19.8,93,46,22.3,0
Andratx,2025-06-04,28.2,20.7,85,53,12.2,0
Ariany,2025-06-04,-,-,-,-,-,-
Artà,2025-06-04,30.9,18.8,95,51,22.5,0
Banyalbufar,2025-06-04,25.6,18.1,90,63,22.4,0
Binissalem,2025-06-04,30.7,19.2,94,47,10.5,0
Búger,2025-06-04,31.9,19.9,90,45,23,0
Bunyola,2025-06-04,29,18.8,92,49,16.6,0
Calvià,2025-06-04,27.4,19.2,91,54,17.5,0
Campanet,2025-06-04,-,-,-,-,-,-
Campos,2025-06-04,-,-,-,-,-,-
Capdepera,2025-06-04,28.4,20.5,93,61,17.2,0
Consell,2025-06-04,17.2,17.2,51,51,3.9,0
Costitx,2025-06-04,30,19.4,97,45,9.3,0
Deià,2025-06-04,27,19.7,84,37,22.3,0
Escorca,2025-06-04,25.1,15.5,91,47,1.8,0
Esporles,2025-06-04,27.8,18.5,91,64,18.7,0
Estellencs,2025-06-04,-,-,-,-,-,-
Felanitx,2025-06-04,28.3,21.2,71,71,27.8,0
Fornalutx,2025-06-04,26.2,19,87,52,12.6,0
Inca,2025-06-04,31.5,20.9,93,50,14,0.3
Lloret,2025-06-04,30.4,19.5,93,42,7.2,0
Lloseta,2025-06-04,28.1,19.8,94,54,29.5,0
Llubí,2025-06-04,31,20.4,90,39,13,0
Llucmajor,2025-06-04,28.2,20.4,94,45,16.6,0
Manacor,2025-06-04,30.7,19.9,92,43,17.3,0
Mancor,2025-06-04,-,-,-,-,-,-
Maria,2025-06-04,30.1,20,93,40,16.2,0
Marratxí,2025-06-04,27,20.6,91,59,15.8,0
Montuïri,2025-06-04,30.4,19.2,97,44,13.7,0
Muro,2025-06-04,28.6,21,95,52,0,0
Palma,2025-06-04,27.1,21.9,90,71,10.4,0
Petra,2025-06-04,31.4,20.5,90,39,15.8,0
Pollença,2025-06-04,25.4,19.8,69,48,37,0
Porreres,2025-06-04,29.6,20.6,91,38,18.4,0
Sa Pobla,2025-06-04,32.2,21.9,88,46,15,0
Puigpunyent,2025-06-04,28.6,18.7,86,47,16.7,0
Ses   Salines,2025-06-04,24.7,20.9,94,75,29.6,0
Sant   Joan,2025-06-04,29.3,20.6,70,34,16.9,0
Sant   Llorenç,2025-06-04,32.5,20.6,91,44,8.2,0
Sencelles,2025-06-04,27.6,20.4,91,51,24.1,0
Santa   Eugènia,2025-06-04,30,18.5,94,47,16.6,0
Santa   Margalida,2025-06-04,29.9,20.4,90,48,20.2,0
Santa   Maria,2025-06-04,-,-,-,-,-,-
Santanyi,2025-06-04,30.5,21.1,96,52,4.7,0
Selva,2025-06-04,-,-,-,-,-,-
Sineu,2025-06-04,31.3,19.6,98,45,13.7,0
Sóller,2025-06-04,26.8,20.1,86,57,25.9,0
Son   Servera,2025-06-04,29.7,21,90,50,15.8,0
Valldemossa,2025-06-04,25.7,18.3,92,38,25.9,0
Villafranca,2025-06-04,,,,,18,0
