Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-12,-,-,-,-,-,-
Alcúdia,2025-07-12,31.9,21.8,88,46,31.7,0
Algaida,2025-07-12,29.6,20.9,89,54,26.3,0
Andratx,2025-07-12,30.3,24.5,76,58,27,0
Ariany,2025-07-12,-,-,-,-,-,-
Artà,2025-07-12,32.1,18.7,98,56,38.9,0
Banyalbufar,2025-07-12,30.7,22.8,91,56,27,0.3
Binissalem,2025-07-12,32.9,19.8,93,51,15.4,0
Búger,2025-07-12,34.5,19.5,93,41,22.5,0
Bunyola,2025-07-12,30.9,20.7,90,50,19.2,1.52
Calvià,2025-07-12,28,22.7,85,64,26.6,0
Campanet,2025-07-12,-,-,-,-,-,-
Campos,2025-07-12,30.9,22.4,89,59,43.5,0
Capdepera,2025-07-12,29.8,22.6,86,63,29.5,0
Consell,2025-07-12,-,-,-,-,-,-
Costitx,2025-07-12,31.5,20.2,98,52,14,0
Deià,2025-07-12,30.9,22.8,80,40,25.2,0
Escorca,2025-07-12,26.9,13.9,96,47,23.8,0.51
Esporles,2025-07-12,29.4,20.3,96,67,25.6,5.59
Estellencs,2025-07-12,-,-,-,-,-,-
Felanitx,2025-07-12,30.2,21.4,88,57,40.7,0
Fornalutx,2025-07-12,29.5,21.2,85,48,24.8,0.2
Inca,2025-07-12,31.7,22.5,80,51,17.7,0
Lloret,2025-07-12,29.7,20,94,60,7.2,0
Lloseta,2025-07-12,30.4,20.6,89,52,38.9,0
Llubí,2025-07-12,32.7,20.6,90,43,16.6,0
Llucmajor,2025-07-12,29.6,21.9,89,59,23,0
Manacor,2025-07-12,31.2,20.3,92,47,24.1,0
Mancor,2025-07-12,-,-,-,-,-,-
Maria,2025-07-12,30.6,21.6,91,52,27,0
Marratxí,2025-07-12,30.5,22.1,85,55,22.5,0
Montuïri,2025-07-12,30.9,19,99,59,19.8,0
Muro,2025-07-12,32,21.9,91,52,0,0
Palma,2025-07-12,30.9,23.5,82,65,16.9,0
Petra,2025-07-12,31.8,19.9,94,47,20.8,0
Pollença,2025-07-12,30.5,21.3,68,35,48.3,0.41
Porreres,2025-07-12,30.4,21,88,52,25.6,0
Sa Pobla,2025-07-12,33.8,21.8,88,43,15.8,0
Puigpunyent,2025-07-12,29.5,19.9,90,62,25.9,0
Ses   Salines,2025-07-12,29.1,22,87,67,37,0
Sant   Joan,2025-07-12,29.2,21.7,68,38,20.9,0
Sant   Llorenç,2025-07-12,33.3,21.1,90,47,9.7,0
Sencelles,2025-07-12,30.1,20.8,89,56,37,0
Santa   Eugènia,2025-07-12,32.5,20,97,49,24.6,0
Santa   Margalida,2025-07-12,31.7,21.7,87,48,23.8,0
Santa   Maria,2025-07-12,-,-,-,-,-,-
Santanyi,2025-07-12,33.3,23.3,88,60,9,0
Selva,2025-07-12,31.3,21.5,82,45,10.3,0
Sineu,2025-07-12,32.4,20.4,99,55,17.7,0
Sóller,2025-07-12,31.6,22.2,80,43,42.6,0
Son   Servera,2025-07-12,,,,,,
Valldemossa,2025-07-12,26.7,20.2,89,65,43.5,0
Villafranca,2025-07-12,,,,,0.3,0
