Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-29,34.9,22.9,59.4,0,0
Alcúdia,2026-07-29,32.1,21.7,73.7,13.7,0
Algaida,2026-07-29,34.9,22.2,66.1,23.8,0
Andratx,2026-07-29,33.6,23.1,64.5,12.2,0
Ariany,2026-07-29,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-29,32.8,20.3,75.6,19.2,0
Banyalbufar,2026-07-29,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-29,37.1,19.6,69.3,10.5,0
Búger,2026-07-29,35,20.9,68.7,20.8,0
Bunyola,2026-07-29,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-29,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-29,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-29,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-29,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-29,32.5,23.9,74,11.9,0
Consell,2026-07-29,35.7,20.7,64.1,20.1,0
Costitx,2026-07-29,38.2,20.3,71.4,11.6,0
Deià,2026-07-29,32.3,23.8,70.4,11.5,0
Escorca,2026-07-29,31.8,13.4,73.7,12.6,0
Esporles,2026-07-29,33.8,21,79.6,19.5,0
Estellencs,2026-07-29,31.2,23,69.9,10.4,0
Felanitx,2026-07-29,33.4,22.3,67.7,23.7,0
Fornalutx,2026-07-29,31.8,22.5,72.5,14,0
Inca,2026-07-29,37.3,23.5,64,13.7,0
Lloret de Vistalegre,2026-07-29,35.1,21.5,70.7,8.7,0
Lloseta,2026-07-29,35,20.7,69,27.4,0.2
Llubí,2026-07-29,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-29,,,,20.5,0
Manacor,2026-07-29,33.4,20.9,71.2,18,0
Mancor,2026-07-29,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-29,34.5,22.6,68.6,19.4,0
Marratxí,2026-07-29,36,22.6,67.9,16.9,0
Montuïri,2026-07-29,35.2,18.3,72.9,13,0
Muro,2026-07-29,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-29,33.3,24.7,71.2,9.7,0
Petra,2026-07-29,35.9,20.8,65.5,15,0
Pollença,2026-07-29,32,23,55,17.7,0
Porreres,2026-07-29,36.1,21.7,63.4,15.1,0
Sa Pobla,2026-07-29,34.1,21.7,68.5,9,0
Puigpunyent,2026-07-29,32.4,23,69.7,15.4,0
Ses Salines,2026-07-29,33.5,22.1,69.4,0,0
Sant Joan,2026-07-29,33.7,22,56.3,14.8,0
Sant Llorenç des Cardassar,2026-07-29,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-29,36.9,21.4,69.2,13.7,0
Santa Eugènia,2026-07-29,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-29,33.9,23,64.8,19.8,0
Santa María del Camí,2026-07-29,34.8,21.1,66.3,20.9,0
Santanyí,2026-07-29,NaN,NaN,NaN,NaN,NaN
Selva,2026-07-29,,,,,
Sineu,2026-07-29,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-29,30.9,22.4,75.2,22.7,0
Son Servera,2026-07-29,30.4,23.3,71.3,16.2,0
Valldemossa,2026-07-29,29.8,22.3,75.6,13.3,0
Vilafranca de Bonany,2026-07-29,33.8,22.2,70.6,22,0
