Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-03,27.6,19.4,56.2,0,0
Alcúdia,2026-06-03,25.1,20.3,64.3,23,0
Algaida,2026-06-03,28,18.8,63.1,29.5,0
Andratx,2026-06-03,28.5,21,56.9,15.5,0
Ariany,2026-06-03,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-03,26.5,17.5,69.5,18,0
Banyalbufar,2026-06-03,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-03,30.2,19.7,56.4,15.1,0
Búger,2026-06-03,26.1,19.1,65,18.3,0
Bunyola,2026-06-03,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-03,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-03,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-03,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-03,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-03,26.1,20,65.7,16.6,0
Consell,2026-06-03,28.1,17.8,64.8,25.9,0
Costitx,2026-06-03,21.9,19,76.9,15.8,0
Deià,2026-06-03,25.5,19.1,63.8,12.2,0
Escorca,2026-06-03,23.5,12.3,73.2,16.2,0
Esporles,2026-06-03,26.4,18.2,81.9,11.1,0
Estellencs,2026-06-03,25.3,19.9,61.5,14,0
Felanitx,2026-06-03,27.5,19.4,60.9,30.1,0
Fornalutx,2026-06-03,25.3,18.1,62.3,15.4,0
Inca,2026-06-03,29.3,19.9,63.1,11.9,0
Lloret de Vistalegre,2026-06-03,28.1,18.2,68.4,7.2,0
Lloseta,2026-06-03,26.5,18.6,66.5,32.8,0
Llubí,2026-06-03,28.5,19.5,59.4,14,0
Llucmajor,2026-06-03,,,,28.8,0
Manacor,2026-06-03,27.6,17.6,61.8,15.5,0
Mancor,2026-06-03,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-03,25.5,18.6,68.3,23.8,0
Marratxí,2026-06-03,29.8,19.2,63.3,27.7,0
Montuïri,2026-06-03,27.9,17.6,70.4,24.5,0
Muro,2026-06-03,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-03,29,20.8,66.2,26.6,0
Petra,2026-06-03,28,19.6,59.1,21.6,0
Pollença,2026-06-03,22.9,19.1,52.3,20.9,0
Porreres,2026-06-03,28.5,19.5,60,25.6,0
Sa Pobla,2026-06-03,25.4,20.1,64,19.5,0
Puigpunyent,2026-06-03,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-03,28,17.6,61.5,9.4,0
Sant Joan,2026-06-03,26.2,19.7,62.5,21.6,0
Sant Llorenç des Cardassar,2026-06-03,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-03,29.4,19.1,64.9,16.3,0
Santa Eugènia,2026-06-03,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-03,25.9,19.4,63.7,24.8,0
Santa María del Camí,2026-06-03,27.9,18.9,62.5,30.6,0
Santanyí,2026-06-03,,,,15.4,0
Selva,2026-06-03,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-03,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-03,24.8,20,62.2,23.4,0
Son Servera,2026-06-03,25,19.5,61.6,25.2,0
Valldemossa,2026-06-03,23.7,17.3,67,11.2,0
Vilafranca de Bonany,2026-06-03,26.3,18.7,67.5,32,0
