Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-21,30.9,21.3,84,54,0,0
Alcúdia,2025-09-21,30.1,21,93,60,22.7,0
Algaida,2025-09-21,29.8,21.3,95,57,21.6,0.51
Andratx,2025-09-21,30.1,22.4,85,57,11.2,0
Ariany,2025-09-21,-,-,-,-,-,-
Artà,2025-09-21,29,19.3,100,72,18.5,0.2
Banyalbufar,2025-09-21,28.2,20.9,97,72,8.7,0
Binissalem,2025-09-21,32.7,19.4,95,50,7.6,0
Búger,2025-09-21,33.9,19.9,93,45,20.1,0
Bunyola,2025-09-21,31.1,20.1,94,53,13.4,0
Calvià,2025-09-21,30.1,21.5,91,56,12.6,0
Campanet,2025-09-21,-,-,-,-,-,-
Campos,2025-09-21,30.4,21.2,95,63,38.9,0.61
Capdepera,2025-09-21,29.1,22.7,95,73,13.4,0
Consell,2025-09-21,-,-,-,-,-,-
Costitx,2025-09-21,32.5,19.8,99,54,9.7,0.3
Deià,2025-09-21,28.7,21.9,84,58,14,0
Escorca,2025-09-21,25.6,14.9,97,67,14.4,0
Esporles,2025-09-21,29.2,20.3,97,69,14.8,0
Estellencs,2025-09-21,-,-,-,-,-,-
Felanitx,2025-09-21,29.3,21.8,93,61,37,0.41
Fornalutx,2025-09-21,28.5,20.9,86,59,16.9,0
Inca,2025-09-21,33.8,22.2,88,50,10.8,0
Lloret,2025-09-21,32.7,20.4,97,54,6.1,0
Lloseta,2025-09-21,30.6,20.4,92,52,31.7,0
Llubí,2025-09-21,32.5,20.4,94,47,9.4,0
Llucmajor,2025-09-21,30.2,21.4,97,62,18.4,0.99
Manacor,2025-09-21,31.9,20.4,97,56,17.6,0.2
Mancor,2025-09-21,-,-,-,-,-,-
Maria,2025-09-21,-,-,-,-,-,-
Marratxí,2025-09-21,31.3,22,90,55,17.9,0
Montuïri,2025-09-21,32.1,19,99,58,19.2,0.79
Muro,2025-09-21,30.8,21.6,96,60,0,0
Palma,2025-09-21,29.8,23.2,88,67,10.4,0
Petra,2025-09-21,23.4,23.3,91,90,4.2,0
Pollença,2025-09-21,27.6,21.1,69,50,31.5,0
Porreres,2025-09-21,31.2,21.1,93,53,18.7,0.51
Sa Pobla,2025-09-21,33.7,21.8,89,46,11.1,0
Puigpunyent,2025-09-21,30.4,19.8,90,61,14.8,0
Ses   Salines,2025-09-21,28.1,21.7,95,71,31.5,0.25
Sant   Joan,2025-09-21,30.6,21.3,68,13,18,0.76
Sant   Llorenç,2025-09-21,32.7,21,96,59,7.4,0
Sencelles,2025-09-21,30.3,20.9,92,58,31.5,0
Santa   Eugènia,2025-09-21,32.5,18.9,99,49,15.4,0
Santa   Margalida,2025-09-21,30.9,21.1,92,54,16.9,0
Santa   Maria,2025-09-21,-,-,-,-,-,-
Santanyi,2025-09-21,32.8,21.5,99,65,4,0
Selva,2025-09-21,31.7,21.8,89,43,9.3,0
Sineu,2025-09-21,32.5,19.7,99,57,9.3,0
Sóller,2025-09-21,29.2,20.5,90,61,29.6,0
Son   Servera,2025-09-21,,,,,,
Valldemossa,2025-09-21,26.8,19.7,91,67,35.4,0
Villafranca,2025-09-21,,,,,0,0.3
