Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-09-25,23.8,12.9,79,48,0,0
Alcúdia,2025-09-25,24.7,13.4,89,52,16.2,0
Algaida,2025-09-25,25.8,13.8,90,40,19.4,0
Andratx,2025-09-25,25.2,14.6,78,36,18.7,0
Ariany,2025-09-25,-,-,-,-,-,-
Artà,2025-09-25,24.4,14.2,94,60,31.5,0
Banyalbufar,2025-09-25,24.6,14.1,91,59,6.1,0
Binissalem,2025-09-25,25.3,11.2,96,48,14,0
Búger,2025-09-25,25.2,11.6,92,48,18.7,0
Bunyola,2025-09-25,26.4,12.6,90,33,16.6,0
Calvià,2025-09-25,25.4,0,83,0,18.3,0
Campanet,2025-09-25,-,-,-,-,-,-
Campos,2025-09-25,26.8,12.6,94,46,31.5,0.2
Capdepera,2025-09-25,23.9,17.4,90,60,11.9,5.11
Consell,2025-09-25,-,-,-,-,-,-
Costitx,2025-09-25,-,-,-,-,-,-
Deià,2025-09-25,24.9,15.8,72,49,8.3,0
Escorca,2025-09-25,19.9,5.6,97,52,13.7,0
Esporles,2025-09-25,23.5,12.8,94,57,21.2,0
Estellencs,2025-09-25,-,-,-,-,-,-
Felanitx,2025-09-25,25,16.2,89,50,33.8,6.35
Fornalutx,2025-09-25,23.8,13.9,80,37,15.4,0.71
Inca,2025-09-25,27.4,15.3,85,48,10.8,0
Lloret,2025-09-25,25,13.3,93,48,6.1,0
Lloseta,2025-09-25,24,13.1,89,46,24.8,0
Llubí,2025-09-25,26.1,12.3,89,46,11.9,0
Llucmajor,2025-09-25,26,15.3,88,41,22,0
Manacor,2025-09-25,26.7,13.2,88,48,13.7,0
Mancor,2025-09-25,-,-,-,-,-,-
Maria,2025-09-25,23.7,15.4,91,53,20.9,0
Marratxí,2025-09-25,28.9,14.9,88,34,20.1,0
Montuïri,2025-09-25,26.2,10.5,99,47,28.8,0
Muro,2025-09-25,24,14.5,91,62,0,0
Palma,2025-09-25,27.3,16.2,83,40,22,0
Petra,2025-09-25,25.5,14,91,42,14.3,0
Pollença,2025-09-25,21.8,15.4,71,48,24.1,2.01
Porreres,2025-09-25,27.2,14.4,86,35,14.4,0
Sa Pobla,2025-09-25,25.8,14.3,86,52,10.8,0
Puigpunyent,2025-09-25,23.6,10.9,89,49,19.3,0
Ses   Salines,2025-09-25,24.8,15.2,88,47,27.8,0
Sant   Joan,2025-09-25,23.8,14.7,72,49,17.1,0
Sant   Llorenç,2025-09-25,27.7,14.2,92,53,5.1,7.87
Sencelles,2025-09-25,25.3,12.9,87,49,25.9,0
Santa   Eugènia,2025-09-25,28.6,10.4,99,41,9,0
Santa   Margalida,2025-09-25,24.1,15.4,85,53,19.1,0
Santa   Maria,2025-09-25,-,-,-,-,-,-
Santanyi,2025-09-25,26.1,14.6,91,53,8.2,0
Selva,2025-09-25,26.2,14.5,89,38,12.2,0
Sineu,2025-09-25,26,12.4,98,57,8.7,0
Sóller,2025-09-25,23.4,13.6,87,49,19.3,0
Son   Servera,2025-09-25,,,,,,
Valldemossa,2025-09-25,22.1,12.7,85,44,29.6,0
Villafranca,2025-09-25,,,,,0,0
