Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-24,20.2,7.7,59.9,0,0
Alcúdia,2026-02-24,18,6.1,87.8,10.4,0.2
Algaida,2026-02-24,20.4,7.7,66,19.8,0.3
Andratx,2026-02-24,22.5,8,62.4,8.3,0
Ariany,2026-02-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-24,23,5.4,70.6,14.3,0
Banyalbufar,2026-02-24,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-24,22.1,2.9,77.8,8.7,0
Búger,2026-02-24,24,4.1,74.5,15.4,0
Bunyola,2026-02-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-02-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-24,22.3,8.4,74.1,16.9,0
Consell,2026-02-24,21.1,4.8,81.4,14.3,0.25
Costitx,2026-02-24,22.2,6.5,76.7,9.3,0.2
Deià,2026-02-24,20.8,12.5,47.7,8.6,0
Escorca,2026-02-24,18.6,5.2,46.6,19.4,0
Esporles,2026-02-24,21.8,7.4,71.2,14.8,0
Estellencs,2026-02-24,21.4,7.8,54.9,9,0
Felanitx,2026-02-24,20.9,7.3,74,14.3,0
Fornalutx,2026-02-24,20.4,11.3,52.3,10.5,0
Inca,2026-02-24,22.2,6.8,75.3,11.9,0
Lloret de Vistalegre,2026-02-24,22.9,6.2,74.4,6.1,0
Lloseta,2026-02-24,20.7,4.3,75.1,27,0
Llubí,2026-02-24,22.7,6.7,72.4,11.9,0.3
Llucmajor,2026-02-24,9.8,9.8,96,14.4,0.3
Manacor,2026-02-24,22.2,5.2,74.8,14.4,0.2
Mancor,2026-02-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-24,23.1,5.9,70.5,17.6,0
Marratxí,2026-02-24,20.5,7.8,85.7,11.7,0
Montuïri,2026-02-24,22.7,3,76.5,29.9,0.3
Muro,2026-02-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-24,15.7,8.1,95.7,11.9,0
Petra,2026-02-24,23.2,4.9,74.3,16.1,0
Pollença,2026-02-24,19.1,6.5,61.6,12.9,0
Porreres,2026-02-24,21.9,5.6,73.1,14,0
Sa Pobla,2026-02-24,23.6,6.2,73.7,14.8,0
Puigpunyent,2026-02-24,21.1,12,41.4,13.2,0
Ses Salines,2026-02-24,19.6,7.4,86.8,4.7,0
Sant Joan,2026-02-24,22,5.8,42.9,13.4,0.25
Sant Llorenç des Cardassar,2026-02-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-24,21.4,7.2,78.9,15.8,0
Santa Eugènia,2026-02-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-24,23.5,6.2,68.6,13.3,0.2
Santa María del Camí,2026-02-24,18,4.5,84.1,18,0.3
Santanyí,2026-02-24,21.2,8.3,88.4,2.9,0.3
Selva,2026-02-24,23.1,7.6,61.9,10.3,0
Sineu,2026-02-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-24,22.5,5.9,76.2,13.7,0
Son Servera,2026-02-24,22.8,7.7,69.2,11.2,0
Valldemossa,2026-02-24,16.9,12.1,39.4,12.2,0
Vilafranca de Bonany,2026-02-24,22.1,5.7,76.4,19.4,0
