Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-03,18.7,8.1,53.3,0,0
Alcúdia,2026-04-03,19.2,6.9,71.3,38.2,0
Algaida,2026-04-03,18.1,6.9,68.5,32.8,0
Andratx,2026-04-03,18.7,11.1,69.9,16.9,0
Ariany,2026-04-03,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-03,17.8,5.4,75.1,37.5,12.19
Banyalbufar,2026-04-03,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-03,21.1,4.4,69.1,17.7,0
Búger,2026-04-03,19.8,4.6,70.2,29.5,0
Bunyola,2026-04-03,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-03,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-03,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-03,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-03,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-03,17.1,9.7,69,34.6,0
Consell,2026-04-03,20.1,4.5,69.5,26.7,0
Costitx,2026-04-03,19.5,5.7,77.8,18.3,0
Deià,2026-04-03,18.4,10.4,62.3,15.5,0
Escorca,2026-04-03,13.2,0.1,75.7,18.7,38.4
Esporles,2026-04-03,18.4,7.7,79,21.2,0
Estellencs,2026-04-03,18.2,10.7,72.5,11.2,0
Felanitx,2026-04-03,19.8,8.8,67.8,36.2,0
Fornalutx,2026-04-03,17.9,8.3,69,23.3,0.3
Inca,2026-04-03,21.2,8.7,61.4,18.7,7.39
Lloret de Vistalegre,2026-04-03,18.7,6.3,75.8,7.6,0
Lloseta,2026-04-03,18.9,7.3,64.3,48.6,0
Llubí,2026-04-03,21.1,5.4,69.3,24.8,0
Llucmajor,2026-04-03,,,,40.3,0
Manacor,2026-04-03,19,7.2,71.4,29.9,0
Mancor,2026-04-03,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-03,17.9,8.5,69.2,43.6,0
Marratxí,2026-04-03,23.6,9.1,61.1,23,0
Montuïri,2026-04-03,18.1,3,80.5,54.7,0
Muro,2026-04-03,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-03,20.3,10.1,67.8,14.8,0
Petra,2026-04-03,20.1,5.5,70.6,25.4,14.73
Pollença,2026-04-03,18.1,8.6,45.7,33.8,0
Porreres,2026-04-03,18.5,7.2,67.4,36.7,0
Sa Pobla,2026-04-03,19,6.2,68.6,25.3,0
Puigpunyent,2026-04-03,17.7,9.4,71.2,15,0
Ses Salines,2026-04-03,19.8,6.1,73.1,11.9,0
Sant Joan,2026-04-03,17.9,8.6,61.8,25.6,0
Sant Llorenç des Cardassar,2026-04-03,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-03,20.2,5,72.2,22.7,0
Santa Eugènia,2026-04-03,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-03,19.8,8.1,67.4,31.7,0
Santa María del Camí,2026-04-03,20.1,5.9,64.1,28.1,0
Santanyí,2026-04-03,,,,31.4,0
Selva,2026-04-03,NaN,NaN,NaN,NaN,NaN
Sineu,2026-04-03,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-03,17.4,7.2,71.7,29.5,9.19
Son Servera,2026-04-03,18.8,8.7,63.1,42.8,0
Valldemossa,2026-04-03,15.2,9.8,73.2,9.7,0
Vilafranca de Bonany,2026-04-03,19,8.4,70.3,36.7,0
