Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-23,37.7,24.2,52.5,0,0
Alcúdia,2026-07-23,34.2,23.9,73.2,14.8,0
Algaida,2026-07-23,35.5,23.5,69.2,19.4,0
Andratx,2026-07-23,35.8,25.4,71.2,15.8,0
Ariany,2026-07-23,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-23,35.6,22.5,78.7,14.8,0
Banyalbufar,2026-07-23,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-23,40.1,21.9,66.9,12.2,0
Búger,2026-07-23,39,22.7,67.4,17.9,0
Bunyola,2026-07-23,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-23,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-23,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-23,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-23,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-23,33.6,25.1,76.5,9,0
Consell,2026-07-23,37.8,21.7,67.1,16.9,0
Costitx,2026-07-23,40,22.6,71.2,11.1,0
Deià,2026-07-23,34.1,25,73.8,9.7,0
Escorca,2026-07-23,36.2,20,47.5,9.4,0
Esporles,2026-07-23,33.4,22.9,80.1,13,1.52
Estellencs,2026-07-23,32.4,25,72.2,11.2,0
Felanitx,2026-07-23,38.5,24.1,70,13.7,0
Fornalutx,2026-07-23,32.6,24,72.7,12.2,0
Inca,2026-07-23,39.8,25.8,63.1,8.7,0
Lloret de Vistalegre,2026-07-23,38.8,23.3,74.4,5.5,0
Lloseta,2026-07-23,36.9,23.4,66.3,20.9,0.1
Llubí,2026-07-23,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-23,,,,15.5,0
Manacor,2026-07-23,36.5,22.7,73.5,16.9,0
Mancor,2026-07-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-23,36.6,24.4,74.7,16.9,0
Marratxí,2026-07-23,35.7,24.3,71.4,15.4,0
Montuïri,2026-07-23,37.7,21.3,75.6,18.7,0
Muro,2026-07-23,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-23,34.9,26.3,75.8,14,0
Petra,2026-07-23,39.5,23.4,66.6,15,0
Pollença,2026-07-23,32.7,24.7,54.9,14.5,0
Porreres,2026-07-23,37.8,24,67.9,17.3,0
Sa Pobla,2026-07-23,36.9,24.2,67.9,9.3,0
Puigpunyent,2026-07-23,35.4,24.1,71.2,12.9,0
Ses Salines,2026-07-23,35.2,23.5,75.2,0,0
Sant Joan,2026-07-23,37.6,23.7,59.1,17.4,0
Sant Llorenç des Cardassar,2026-07-23,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-23,39.3,23.4,66.9,12.2,0
Santa Eugènia,2026-07-23,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-23,36.3,24.7,73.8,17.6,0
Santa María del Camí,2026-07-23,37.1,22.7,65.4,16.2,0
Santanyí,2026-07-23,,,,4,0
Selva,2026-07-23,37.1,23.8,61.7,10,0
Sineu,2026-07-23,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-23,32.7,25,75.8,20.2,0
Son Servera,2026-07-23,33,24.6,74.7,16.2,0
Valldemossa,2026-07-23,31.4,23.4,76.4,7.9,0
Vilafranca de Bonany,2026-07-23,37.3,24.5,73,20.2,0
