Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-08,16.7,9.1,84.8,0,0.25
Alcúdia,2026-03-08,18.4,8.4,86.9,9.4,0
Algaida,2026-03-08,17.2,9.2,87.3,12.6,0.3
Andratx,2026-03-08,18.9,11.3,79.4,8.3,5
Ariany,2026-03-08,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-08,18.5,7.5,89.7,11.1,0.71
Banyalbufar,2026-03-08,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-08,19.2,6.8,88.5,11.6,0.25
Búger,2026-03-08,19.1,7.8,88.9,14.3,1.52
Bunyola,2026-03-08,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-08,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-08,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-08,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-08,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-08,17.7,10.4,86.2,9.7,0
Consell,2026-03-08,17.8,7.5,90.1,14,0.25
Costitx,2026-03-08,18.3,8,93.7,5.5,0.3
Deià,2026-03-08,15.6,10.3,82.8,11.5,1.3
Escorca,2026-03-08,11,2.7,93.8,1.1,0.2
Esporles,2026-03-08,15.6,9.2,94.9,11.6,0
Estellencs,2026-03-08,16.5,10.4,84.9,8.6,3.61
Felanitx,2026-03-08,17.4,9.6,86.9,18.7,1.52
Fornalutx,2026-03-08,15.3,8.6,88.2,9,0.79
Inca,2026-03-08,20.5,9.5,85.7,17.2,0.3
Lloret de Vistalegre,2026-03-08,18.2,8.6,91.4,4.7,0
Lloseta,2026-03-08,17.9,7.9,87.2,25.2,0.51
Llubí,2026-03-08,19.3,7.3,88.2,8.6,0.3
Llucmajor,2026-03-08,,,,11.2,0
Manacor,2026-03-08,18.6,8.7,86.6,14.8,0.2
Mancor,2026-03-08,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-08,17.4,8.9,92.8,10.8,0
Marratxí,2026-03-08,20.5,10.4,81.6,12.2,0
Montuïri,2026-03-08,18,7.2,92.8,19.8,0
Muro,2026-03-08,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-08,18.3,11,85,9.7,0
Petra,2026-03-08,19,8.7,84.2,10.3,6.35
Pollença,2026-03-08,16.3,8.9,65.4,12.9,0
Porreres,2026-03-08,18.8,9.1,84.8,11.9,0
Sa Pobla,2026-03-08,19,8.2,87.2,10.5,2.49
Puigpunyent,2026-03-08,17.5,9.2,86.3,12.9,0.25
Ses Salines,2026-03-08,19.9,8.9,84.6,7.2,0
Sant Joan,2026-03-08,17.1,9.3,46.8,12.7,242.06
Sant Llorenç des Cardassar,2026-03-08,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-08,18.9,8.4,89.7,9.7,1.78
Santa Eugènia,2026-03-08,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-08,18.1,9.3,87.8,11.9,1.19
Santa María del Camí,2026-03-08,17.8,8.4,85.4,16.9,0.2
Santanyí,2026-03-08,18.3,9.1,92,0,0
Selva,2026-03-08,20.9,9.1,83.2,10.3,5.59
Sineu,2026-03-08,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-08,16.7,9.9,84.6,15.5,0
Son Servera,2026-03-08,16.9,10.5,84,13.7,0
Valldemossa,2026-03-08,13,8.5,89.8,19.8,0.51
Vilafranca de Bonany,2026-03-08,17.9,9.2,87.3,14.8,0.2
