Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-23,16.4,8.9,65.8,0,0
Alcúdia,2026-03-23,15.9,7.4,77.8,24.5,0
Algaida,2026-03-23,14.7,8.9,79.3,23,0
Andratx,2026-03-23,18.4,10,69.5,18,0
Ariany,2026-03-23,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-23,14.5,6.2,86.3,26.2,0
Banyalbufar,2026-03-23,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-23,17.1,6.7,80.1,15.1,0
Búger,2026-03-23,15.9,6.1,82.9,26.2,0
Bunyola,2026-03-23,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-23,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-23,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-23,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-23,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-23,14.7,9.5,80.7,23,0
Consell,2026-03-23,15.9,6.1,81.3,25.6,0
Costitx,2026-03-23,15.9,7,87.5,12.2,0
Deià,2026-03-23,16,10.1,69.2,10.4,0
Escorca,2026-03-23,8.9,0.1,87.6,15.5,0
Esporles,2026-03-23,15.9,6.8,85.4,23.3,0
Estellencs,2026-03-23,15.7,9.4,72.6,18.4,0
Felanitx,2026-03-23,16.3,9.6,80.1,24.5,0
Fornalutx,2026-03-23,14,8.6,72.8,21.2,0
Inca,2026-03-23,18.9,10,75,9,0
Lloret de Vistalegre,2026-03-23,15.3,7.7,86.3,6.4,0
Lloseta,2026-03-23,15.3,8.4,80.3,36,0
Llubí,2026-03-23,16.9,6.8,78.5,17.6,0
Llucmajor,2026-03-23,,,,31.3,0
Manacor,2026-03-23,16,6.8,80.6,18.4,0
Mancor,2026-03-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-23,14.2,8.4,85.2,28.8,0
Marratxí,2026-03-23,18.1,9.9,72.7,20.8,0
Montuïri,2026-03-23,15.2,5.1,90,23.8,0
Muro,2026-03-23,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-23,17.5,10.6,72.5,27.7,0
Petra,2026-03-23,15.8,7.8,79.5,19.3,0
Pollença,2026-03-23,13,8.8,63.3,29,0
Porreres,2026-03-23,15.5,8.3,77.9,24.1,0
Sa Pobla,2026-03-23,15.8,7.7,77.6,20.6,0
Puigpunyent,2026-03-23,14.8,8.6,80.7,19.8,0
Ses Salines,2026-03-23,17.9,6.7,78.2,6.8,0
Sant Joan,2026-03-23,14.3,8.6,68.5,21.7,0
Sant Llorenç des Cardassar,2026-03-23,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-23,17.3,7.8,80.3,18,0
Santa Eugènia,2026-03-23,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-23,14.6,8.2,79,24.8,0
Santa María del Camí,2026-03-23,16.3,7.7,75.3,28.8,0
Santanyí,2026-03-23,18.2,7.9,71.4,1.8,0
Selva,2026-03-23,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-23,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-23,15.7,8.3,72.5,29.9,0
Son Servera,2026-03-23,15.3,8.5,76.3,22.7,0
Valldemossa,2026-03-23,11.7,8.6,79.9,18,0
Vilafranca de Bonany,2026-03-23,15,7.9,82.9,27.4,0
