Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-02,34.2,22,61,0,0
Alcúdia,2026-09-02,32.6,22.4,75.6,12.6,0
Algaida,2026-09-02,34.4,21.6,72.8,23,0
Andratx,2026-09-02,33.1,23.1,65.9,14.4,0
Ariany,2026-09-02,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-02,,,,16.3,0
Banyalbufar,2026-09-02,30.2,22.4,84.9,7.2,0
Binissalem,2026-09-02,36.8,20,73.8,11.9,0
Búger,2026-09-02,33.8,20.1,74.2,29.8,0
Bunyola,2026-09-02,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-02,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-02,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-02,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-02,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-02,31.2,23.9,80,12.2,0
Consell,2026-09-02,35.2,19.5,73.9,18,0
Costitx,2026-09-02,36.9,20.7,75.8,8.7,0
Deià,2026-09-02,31.3,23.8,70.3,11.5,0
Escorca,2026-09-02,30.9,14.3,67,13,0
Esporles,2026-09-02,33.1,21.6,80.5,19.2,0
Estellencs,2026-09-02,31.2,23,71.1,10.4,0
Felanitx,2026-09-02,32.7,22.8,75.7,20.1,0
Fornalutx,2026-09-02,31.9,22,68.5,13.7,0
Inca,2026-09-02,36.5,22.6,67.4,11.9,0
Lloret de Vistalegre,2026-09-02,35.9,21,76.4,5,0
Lloseta,2026-09-02,35.1,20.5,72.2,18.7,0
Llubí,2026-09-02,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-02,,,,0,0
Manacor,2026-09-02,33.2,21.7,75.2,17.3,0
Mancor,2026-09-02,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-02,33.4,21.2,78,21.6,0
Marratxí,2026-09-02,36,22.3,73.3,16.1,0
Montuïri,2026-09-02,35.3,20.1,78.9,13,0
Muro,2026-09-02,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-02,33.4,24,76.7,13.7,0
Petra,2026-09-02,35,20.8,69,13.2,0
Pollença,2026-09-02,30.2,22.8,57.8,17.7,0
Porreres,2026-09-02,35.8,21.8,67.9,18,0
Sa Pobla,2026-09-02,32.3,21.2,72.8,9.3,0
Puigpunyent,2026-09-02,32.6,22,67.8,13.2,0
Ses Salines,2026-09-02,33,22.6,73.6,0,0
Sant Joan,2026-09-02,33.2,22.4,53.4,12.6,0
Sant Llorenç des Cardassar,2026-09-02,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-02,37,20.3,73.2,11.6,0
Santa Eugènia,2026-09-02,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-02,32.1,22.2,75.3,16.9,0
Santa María del Camí,2026-09-02,34.3,20.6,69.6,21.2,0
Santanyí,2026-09-02,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-02,34.4,22.2,65.7,11.1,0
Sineu,2026-09-02,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-02,30.9,22,74.7,20.5,0
Son Servera,2026-09-02,29.7,23.5,77.4,15.5,0
Valldemossa,2026-09-02,22.9,21.8,84.3,5.4,0
Vilafranca de Bonany,2026-09-02,33.1,22.5,75.1,16.6,0
