Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-19,35.3,24.6,67,30,0,0
Alcúdia,2025-07-19,33.5,24.9,83,43,26.3,0
Algaida,2025-07-19,32.7,23.8,88,49,28.8,0
Andratx,2025-07-19,33.4,26.1,76,39,15.8,0
Ariany,2025-07-19,-,-,-,-,-,-
Artà,2025-07-19,37.1,20.6,94,43,25.9,0
Banyalbufar,2025-07-19,33.8,24,91,20,21.2,0
Binissalem,2025-07-19,37.7,22.2,87,33,10.5,0
Búger,2025-07-19,40.4,22.6,86,22,29.1,0
Bunyola,2025-07-19,36.5,24.1,73,35,25.9,6.35
Calvià,2025-07-19,33.5,24,78,35,17.9,0
Campanet,2025-07-19,-,-,-,-,-,-
Campos,2025-07-19,34.4,24.3,89,52,42.6,0
Capdepera,2025-07-19,34.9,24.6,92,48,26.2,0
Consell,2025-07-19,-,-,-,-,-,-
Costitx,2025-07-19,35.9,23.2,91,33,13,0
Deià,2025-07-19,32.8,25,81,19,23,0
Escorca,2025-07-19,31.2,18.9,91,26,9.7,0
Esporles,2025-07-19,32.2,23,89,46,20.6,0
Estellencs,2025-07-19,-,-,-,-,-,-
Felanitx,2025-07-19,33,22.9,91,45,40.7,0
Fornalutx,2025-07-19,31.5,23.8,88,22,14,0
Inca,2025-07-19,37,25.8,83,26,22.4,0
Lloret,2025-07-19,35,22.5,93,41,6.1,0
Lloseta,2025-07-19,35,23.3,87,27,34.2,0
Llubí,2025-07-19,36.8,24.1,84,23,14.8,0
Llucmajor,2025-07-19,33.2,24.8,88,55,23,0
Manacor,2025-07-19,36.4,22.6,93,23,20.2,0
Mancor,2025-07-19,-,-,-,-,-,-
Maria,2025-07-19,-,-,-,-,-,-
Marratxí,2025-07-19,35.6,24.7,83,36,22.5,0
Montuïri,2025-07-19,34.7,21.3,98,44,17.2,0
Muro,2025-07-19,37.1,24.3,89,31,0,0
Palma,2025-07-19,36.1,26.1,78,40,24.5,0
Petra,2025-07-19,38.1,23,92,30,15.4,0
Pollença,2025-07-19,32.4,24.7,67,16,38.9,0
Porreres,2025-07-19,34.5,23.7,87,43,19.4,0
Sa Pobla,2025-07-19,39.6,25.1,82,35,12.9,0
Puigpunyent,2025-07-19,34.3,20.8,81,44,33.8,0
Ses   Salines,2025-07-19,30.4,24.3,92,77,37,0
Sant   Joan,2025-07-19,34.1,23.1,67,28,15.6,0
Sant   Llorenç,2025-07-19,38.9,22.8,90,34,8,0
Sencelles,2025-07-19,34.7,23.8,86,30,33.3,0
Santa   Eugènia,2025-07-19,37.2,21.4,86,28,23.5,0
Santa   Margalida,2025-07-19,37.7,23.5,86,28,16.2,0
Santa   Maria,2025-07-19,-,-,-,-,-,-
Santanyi,2025-07-19,35.1,23.9,97,59,8.7,0
Selva,2025-07-19,35.9,24.4,85,20,10.8,0
Sineu,2025-07-19,37.1,22.6,96,32,16.6,0
Sóller,2025-07-19,34.6,25.4,85,15,42.6,0
Son   Servera,2025-07-19,,,,,,
Valldemossa,2025-07-19,29.6,23.2,88,27,24.1,0
Villafranca,2025-07-19,,,,,0,0
