Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-11-24,17.6,14.4,71,56,0,0
Alcúdia,2025-11-24,19.2,12.2,84,53,20.9,0
Algaida,2025-11-24,16.3,13.6,87,67,32.8,0
Andratx,2025-11-24,17.7,12.4,82,58,28.4,0
Ariany,2025-11-24,-,-,-,-,-,-
Artà,2025-11-24,-,-,-,-,-,-
Banyalbufar,2025-11-24,17,15.3,84,67,25.6,0
Binissalem,2025-11-24,18.6,9.2,92,61,11.6,0
Búger,2025-11-24,19.4,9.6,92,56,21.9,0
Bunyola,2025-11-24,17.7,11.3,87,61,34.3,0
Calvià,2025-11-24,19.1,12,84,60,18.3,0
Campanet,2025-11-24,-,-,-,-,-,-
Campos,2025-11-24,-,-,-,-,-,-
Capdepera,2025-11-24,18.7,14.6,85,63,30.9,0
Consell,2025-11-24,-,-,-,-,-,-
Costitx,2025-11-24,17.9,11.3,93,72,14.3,0
Deià,2025-11-24,16.7,15,76,56,27.7,0
Escorca,2025-11-24,10.9,7.2,96,77,16.9,0
Esporles,2025-11-24,16.3,11.5,94,76,13.4,0
Estellencs,2025-11-24,-,-,-,-,-,-
Felanitx,2025-11-24,-,-,-,-,-,-
Fornalutx,2025-11-24,15.5,11.8,84,68,11.9,0
Inca,2025-11-24,19.1,11.8,87,59,17.2,0
Lloret,2025-11-24,18.3,13.1,90,69,21.6,0
Lloseta,2025-11-24,18,10.6,89,60,42.1,0
Llubí,2025-11-24,18.8,11.8,85,57,16.9,0
Llucmajor,2025-11-24,16.9,11.7,91,71,32,0
Manacor,2025-11-24,18.1,14.4,85,63,28.4,0
Mancor,2025-11-24,-,-,-,-,-,-
Maria,2025-11-24,18.1,12.9,90,66,23.4,0
Marratxí,2025-11-24,18.5,13.3,81,61,22.2,0
Montuïri,2025-11-24,17,13.5,95,75,43.6,0
Muro,2025-11-24,18.5,13,88,64,0,0
Palma,2025-11-24,18.6,12.6,82,65,13.3,0
Petra,2025-11-24,18,14.8,85,65,22.2,0
Pollença,2025-11-24,17.6,10.6,62,45,24.1,0
Porreres,2025-11-24,17.4,14.7,85,65,25.2,0
Sa Pobla,2025-11-24,-,-,-,-,-,-
Puigpunyent,2025-11-24,-,-,-,-,-,-
Ses   Salines,2025-11-24,-,-,-,-,-,-
Sant   Joan,2025-11-24,17.3,14.5,73,67,24.6,0
Sant   Llorenç,2025-11-24,,,0,0,6,0
Sencelles,2025-11-24,-,-,-,-,-,-
Santa   Eugènia,2025-11-24,19.7,9.6,96,60,15.4,7.11
Santa   Margalida,2025-11-24,18.8,13.3,85,60,22.3,0
Santa   Maria,2025-11-24,-,-,-,-,-,-
Santanyi,2025-11-24,18.5,15.1,90,70,4,0
Selva,2025-11-24,17.1,12.1,84,64,11.7,0
Sineu,2025-11-24,18.5,11.8,95,75,21.6,0
Sóller,2025-11-24,-,-,-,-,-,-
Son   Servera,2025-11-24,,,,,,
Valldemossa,2025-11-24,-,-,-,-,-,-
Villafranca,2025-11-24,,,,,0,0
