Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-20,32.7,22.2,60,33,0,0
Alcúdia,2025-06-20,30.6,20.3,83,43,14.4,0
Algaida,2025-06-20,32.3,22.1,75,34,20.2,0
Andratx,2025-06-20,32.5,22.3,67,34,11.9,0
Ariany,2025-06-20,-,-,-,-,-,-
Artà,2025-06-20,33.9,16.9,88,39,20.9,0
Banyalbufar,2025-06-20,30.3,21.8,80,47,11.9,0
Binissalem,2025-06-20,35.7,19.2,82,35,9,0
Búger,2025-06-20,37.7,18.9,81,27,20.4,0
Bunyola,2025-06-20,34.4,21.1,74,32,14.3,0
Calvià,2025-06-20,30.7,21.2,73,36,16.1,0
Campanet,2025-06-20,-,-,-,-,-,-
Campos,2025-06-20,-,-,-,-,-,-
Capdepera,2025-06-20,32.2,22.1,74,32,16.9,0
Consell,2025-06-20,17.2,17.2,51,51,3.9,0
Costitx,2025-06-20,35.1,19.8,84,33,9.7,0
Deià,2025-06-20,32.6,23.3,80,36,14.4,0
Escorca,2025-06-20,30.2,14.7,92,42,14.4,0
Esporles,2025-06-20,33.2,20.4,86,44,17.7,0
Estellencs,2025-06-20,-,-,-,-,-,-
Felanitx,2025-06-20,30.9,19,78,43,29.6,0
Fornalutx,2025-06-20,31.4,21.9,75,34,17.2,0
Inca,2025-06-20,-,-,-,-,-,-
Lloret,2025-06-20,35.3,19.6,83,34,5.5,0
Lloseta,2025-06-20,33.2,20,75,36,31.3,0
Llubí,2025-06-20,35.5,20.1,76,30,15.5,0
Llucmajor,2025-06-20,33.1,21,71,33,16.9,0
Manacor,2025-06-20,35.4,18.5,90,27,29.5,0
Mancor,2025-06-20,-,-,-,-,-,-
Maria,2025-06-20,34.6,20.2,82,34,22,0
Marratxí,2025-06-20,32,22.1,76,38,17.2,0
Montuïri,2025-06-20,35.7,17.2,92,34,18.7,0
Muro,2025-06-20,33.4,21.1,81,39,0,0
Palma,2025-06-20,30.5,23.7,86,61,12.2,0
Petra,2025-06-20,36,19.3,85,27,16.1,0
Pollença,2025-06-20,31.8,21.7,55,28,27.8,0
Porreres,2025-06-20,33.3,20.5,71,32,18.7,0
Sa Pobla,2025-06-20,37.2,21.4,75,28,12.9,0
Puigpunyent,2025-06-20,33.2,19.1,81,37,14.8,0
Ses   Salines,2025-06-20,30.4,19.4,86,47,24.1,0
Sant   Joan,2025-06-20,33.5,20.1,70,33,18,0
Sant   Llorenç,2025-06-20,36.1,19.2,82,33,6.3,0
Sencelles,2025-06-20,32.2,20,79,38,25.9,0
Santa   Eugènia,2025-06-20,35.6,17.8,83,29,18.7,0
Santa   Margalida,2025-06-20,34.9,20.6,78,32,18.7,0
Santa   Maria,2025-06-20,-,-,-,-,-,-
Santanyi,2025-06-20,34.8,19.3,90,41,4.3,0
Selva,2025-06-20,34.7,21.6,70,29,10,0
Sineu,2025-06-20,36.2,19.1,88,37,14.3,0
Sóller,2025-06-20,31.7,22.1,80,37,18.5,0
Son   Servera,2025-06-20,,,,,14.6,0
Valldemossa,2025-06-20,29.5,20.6,72,37,22.5,0
Villafranca,2025-06-20,,,,,21.2,0
