Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-14,31.6,18.4,42,0,0
Alcúdia,2026-06-14,29.4,16.3,64.5,12.2,0
Algaida,2026-06-14,32.4,18.3,57.4,21.2,0
Andratx,2026-06-14,30.6,18.6,56.8,9.7,0
Ariany,2026-06-14,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-14,31.4,15.4,56.3,20.9,0
Banyalbufar,2026-06-14,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-14,33.3,14.4,55.9,13.7,0
Búger,2026-06-14,32.7,14.6,52.1,18.7,0
Bunyola,2026-06-14,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-14,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-14,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-14,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-14,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-14,30.8,19.1,52.2,13.4,0
Consell,2026-06-14,33.2,13.7,59,17.2,0
Costitx,2026-06-14,34.6,15.4,64.4,11.1,0
Deià,2026-06-14,29,20.6,58.6,8.6,0
Escorca,2026-06-14,28.6,10.4,56.8,10.8,0
Esporles,2026-06-14,19.4,17.4,78,10.1,0
Estellencs,2026-06-14,28.2,18.9,61.2,10.4,0
Felanitx,2026-06-14,31.4,17.3,50.5,20.8,0
Fornalutx,2026-06-14,28.4,18.9,60.3,0,0
Inca,2026-06-14,34.3,19.6,48.1,12.2,0
Lloret de Vistalegre,2026-06-14,34.7,16.3,64,7.2,0
Lloseta,2026-06-14,32.1,17,51,37.1,0.41
Llubí,2026-06-14,33.8,15.6,54.3,12.2,0
Llucmajor,2026-06-14,,,,19.8,0
Manacor,2026-06-14,31.3,15.8,54.6,17.3,0
Mancor,2026-06-14,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-14,31.4,18.2,56.6,20.5,0
Marratxí,2026-06-14,34.3,18.5,56.8,19,0
Montuïri,2026-06-14,32.8,12.7,65.4,23,0
Muro,2026-06-14,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-14,31.7,19.9,65.1,12.6,0
Petra,2026-06-14,34.1,15.4,51.8,15,0
Pollença,2026-06-14,28.6,19.2,41.8,16.1,0
Porreres,2026-06-14,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-14,31.4,16.7,54.1,9.3,0
Puigpunyent,2026-06-14,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-14,31.7,15.7,59,9.4,0
Sant Joan,2026-06-14,32.3,17.6,53.4,14,0
Sant Llorenç des Cardassar,2026-06-14,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-14,34.3,16.6,61.4,15.1,0
Santa Eugènia,2026-06-14,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-14,31.6,17.8,57.6,16.2,0
Santa María del Camí,2026-06-14,32.1,16.5,51.8,21.2,0
Santanyí,2026-06-14,,,,5.8,0
Selva,2026-06-14,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-14,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-14,28.4,18.1,65.7,20.5,0
Son Servera,2026-06-14,28.2,18.2,53.1,13.7,0
Valldemossa,2026-06-14,27.9,19.2,56.5,15.8,0
Vilafranca de Bonany,2026-06-14,32.4,17.4,55.1,25.6,0
