Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-13,36.5,26.1,65,27,0,0
Alcúdia,2025-08-13,33.9,22.9,90,44,18,0
Algaida,2025-08-13,36,23.6,80,32,33.8,0
Andratx,2025-08-13,36.2,24.2,72,38,11.9,0
Ariany,2025-08-13,-,-,-,-,-,-
Artà,2025-08-13,35.7,19.4,90,34,18.5,0
Banyalbufar,2025-08-13,31.6,23.3,88,68,6.9,0
Binissalem,2025-08-13,38.2,20.6,90,31,11.6,0
Búger,2025-08-13,39.4,20.6,91,28,23.7,0
Bunyola,2025-08-13,37.9,22.4,84,23,16.6,6.35
Calvià,2025-08-13,34.5,22.6,77,34,17.9,0
Campanet,2025-08-13,-,-,-,-,-,-
Campos,2025-08-13,35.1,21.8,90,42,32.2,0
Capdepera,2025-08-13,34.6,23.6,86,25,9.7,0.2
Consell,2025-08-13,-,-,-,-,-,-
Costitx,2025-08-13,39,21.8,97,28,13.7,4.8
Deià,2025-08-13,32.7,24.7,78,53,11.2,0
Escorca,2025-08-13,32.1,14.4,94,34,16.2,0
Esporles,2025-08-13,34.9,21.8,86,45,18,0.51
Estellencs,2025-08-13,-,-,-,-,-,-
Felanitx,2025-08-13,34.1,23.6,91,32,31.5,0
Fornalutx,2025-08-13,32.4,23.5,79,47,14.3,0
Inca,2025-08-13,38.3,24.5,80,30,16.9,0
Lloret,2025-08-13,38.1,22,94,27,10.1,0
Lloseta,2025-08-13,36.9,21.7,84,29,33.1,0
Llubí,2025-08-13,37.8,21.8,88,28,13.3,0
Llucmajor,2025-08-13,34.9,23,82,38,16.9,0
Manacor,2025-08-13,34.8,21.4,92,31,16.9,0
Mancor,2025-08-13,-,-,-,-,-,-
Maria,2025-08-13,-,-,-,-,-,-
Marratxí,2025-08-13,36.2,23.1,88,28,16.4,0
Montuïri,2025-08-13,36.4,19.7,97,33,21.2,0
Muro,2025-08-13,34.5,23,93,46,0,0
Palma,2025-08-13,33.1,25.4,88,52,10.4,0
Petra,2025-08-13,37.9,22,92,23,13.2,0
Pollença,2025-08-13,32.1,22.9,64,33,25.9,0
Porreres,2025-08-13,36.5,22.6,83,30,17.3,0
Sa Pobla,2025-08-13,37.6,23.8,85,36,11.4,0
Puigpunyent,2025-08-13,36.2,20.7,83,34,22.2,0
Ses   Salines,2025-08-13,31.8,25.6,89,59,25.9,0
Sant   Joan,2025-08-13,35.2,22.8,67,31,17.9,0
Sant   Llorenç,2025-08-13,36.9,21.3,86,35,6.3,0
Sencelles,2025-08-13,36.5,22.5,89,34,29.6,0
Santa   Eugènia,2025-08-13,39.4,20.2,93,32,22.5,0
Santa   Margalida,2025-08-13,35.1,23.2,88,38,19.4,0
Santa   Maria,2025-08-13,-,-,-,-,-,-
Santanyi,2025-08-13,35.5,22.3,98,46,2.9,0
Selva,2025-08-13,-,-,-,-,-,-
Sineu,2025-08-13,38.5,21.4,97,32,12.2,0
Sóller,2025-08-13,32.5,22.9,84,52,20.4,0
Son   Servera,2025-08-13,,,,,,
Valldemossa,2025-08-13,31.9,22.7,81,38,24.1,0
Villafranca,2025-08-13,,,,,0,0
