Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-20,16.3,10.3,60.3,0,0
Alcúdia,2026-03-20,18.1,11.9,68.2,13,0
Algaida,2026-03-20,16.5,7,75,27.7,0
Andratx,2026-03-20,19.3,8.3,61,17.6,0
Ariany,2026-03-20,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-20,16.8,8.2,77.8,19.8,0
Banyalbufar,2026-03-20,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-20,17.6,8.1,71.4,15.4,0
Búger,2026-03-20,17.6,8.4,77.1,25.1,0
Bunyola,2026-03-20,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-20,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-20,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-20,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-20,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-20,17.2,11,73.6,10.1,0
Consell,2026-03-20,17.7,7.5,74.9,23.8,0
Costitx,2026-03-20,19,6.2,83.2,13,0.3
Deià,2026-03-20,18.1,9,62.6,17.3,0
Escorca,2026-03-20,11.7,3.9,65.5,4.3,0
Esporles,2026-03-20,17.1,5.7,74.9,22.4,0
Estellencs,2026-03-20,18.2,7.6,63,16.2,0
Felanitx,2026-03-20,16.3,8.4,77.3,28.3,0
Fornalutx,2026-03-20,16.9,7.5,63.9,18.7,0
Inca,2026-03-20,20,10.1,70.2,17.2,0
Lloret de Vistalegre,2026-03-20,16.6,6.5,81.5,6.9,0
Lloseta,2026-03-20,16.8,9.2,74.2,29.9,0
Llubí,2026-03-20,19.1,8,72.1,13.3,0
Llucmajor,2026-03-20,,,,27,0
Manacor,2026-03-20,18.5,8.2,73.6,14,0
Mancor,2026-03-20,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-20,16.4,9.1,76.2,20.9,0
Marratxí,2026-03-20,18.6,8.9,68.2,22.5,0
Montuïri,2026-03-20,16.3,4.6,83.4,25.9,0
Muro,2026-03-20,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-20,18.4,10.4,65.5,22.3,0
Petra,2026-03-20,18.8,5.8,73,15.4,0
Pollença,2026-03-20,15.4,9.3,56,20.9,0
Porreres,2026-03-20,18.3,7.7,69.6,16.6,0
Sa Pobla,2026-03-20,17.7,10.4,70.4,17.2,0
Puigpunyent,2026-03-20,15.2,8.4,65.1,20.1,0
Ses Salines,2026-03-20,17.8,8,75.8,11.9,0
Sant Joan,2026-03-20,16.3,8.5,66,19,0
Sant Llorenç des Cardassar,2026-03-20,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-20,18.5,7.7,75.9,19.5,0
Santa Eugènia,2026-03-20,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-20,18.1,10.1,70.1,18.7,0
Santa María del Camí,2026-03-20,16.8,9.7,66.8,28.1,0
Santanyí,2026-03-20,18,9.6,78.8,10.5,0
Selva,2026-03-20,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-20,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-20,18.9,7.2,67,28.4,0
Son Servera,2026-03-20,16.1,10.3,70.5,17.6,0
Valldemossa,2026-03-20,15.4,7.5,63,14.4,0
Vilafranca de Bonany,2026-03-20,16.5,9.4,74.6,21.2,0
