Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-02,16.3,8.5,77.3,0,0
Alcúdia,2026-02-02,18.9,8.2,80.6,29.5,0
Algaida,2026-02-02,16.5,10.4,86.4,38.2,0
Andratx,2026-02-02,17.5,9.5,80.8,20.9,0
Ariany,2026-02-02,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-02,18,10.5,87.1,23.3,0
Banyalbufar,2026-02-02,,,,34.3,0
Binissalem,2026-02-02,17.9,6.1,85,15.4,0
Búger,2026-02-02,18.9,9,81.1,30.6,0
Bunyola,2026-02-02,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-02,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-02,16.7,8.9,84.5,21.1,0
Campanet,2026-02-02,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-02,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-02,17.1,11.5,84.5,29.5,0
Consell,2026-02-02,17.3,6.2,86,30.9,0
Costitx,2026-02-02,17.7,8.7,90.7,20.6,0
Deià,2026-02-02,17,12.6,68,38.5,0
Escorca,2026-02-02,11.7,3.3,87,13.7,0
Esporles,2026-02-02,16.6,6.8,87.5,36,0
Estellencs,2026-02-02,17.5,12.7,68.9,31,0
Felanitx,2026-02-02,17.9,10.9,88.7,26.6,0
Fornalutx,2026-02-02,16.5,9.1,76.4,25.6,0
Inca,2026-02-02,18.5,10.4,82.6,20.9,0
Lloret de Vistalegre,2026-02-02,17.4,9.7,88.8,7.9,0
Lloseta,2026-02-02,17,8.9,82.9,55.8,0
Llubí,2026-02-02,18.7,8.9,82.8,19.4,0
Llucmajor,2026-02-02,16.5,8.8,90.4,29.5,0
Manacor,2026-02-02,19.2,9.9,81.8,31.7,0
Mancor,2026-02-02,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-02,17.4,9.4,84.2,31.3,0
Marratxí,2026-02-02,17.3,10.3,82.7,40.6,0
Montuïri,2026-02-02,16.8,8.3,91.6,27,0
Muro,2026-02-02,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-02,17.1,10.1,85.8,22.3,0
Petra,2026-02-02,17.8,8.7,84.4,22.2,0
Pollença,2026-02-02,16.8,6.9,57,43.5,0
Porreres,2026-02-02,17.1,9.3,85,29.2,0
Sa Pobla,2026-02-02,18.5,8.7,80.3,27.7,0
Puigpunyent,2026-02-02,15.2,9.5,89.6,24.8,0
Ses Salines,2026-02-02,18.6,10.5,86,12.2,0
Sant Joan,2026-02-02,17.1,10.2,55.7,21.9,0.25
Sant Llorenç des Cardassar,2026-02-02,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-02,18.7,8.8,86.3,23.8,0
Santa Eugènia,2026-02-02,18.6,5.9,86.5,21.4,0
Santa Margalida,2026-02-02,18.1,8.5,84,27.7,0
Santa María del Camí,2026-02-02,16.8,7.9,82.3,39.6,0
Santanyí,2026-02-02,18.7,9.2,92.7,6.4,0
Selva,2026-02-02,17.5,8.8,79.3,14.3,0
Sineu,2026-02-02,18.1,8.9,87.4,24.8,0
Sóller,2026-02-02,17.9,10,73.7,29.5,0
Son Servera,2026-02-02,17.6,11.1,83.1,25.9,0
Valldemossa,2026-02-02,14.3,9.7,79.4,44.3,0
Vilafranca de Bonany,2026-02-02,16.8,9.9,88.4,39.6,0
