Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-02-23,21.1,7.7,56.6,0,0
Alcúdia,2026-02-23,19.6,5.9,79.2,12.2,0
Algaida,2026-02-23,20.3,8.3,63,16.2,0
Andratx,2026-02-23,20.1,7.7,64.2,9.4,0
Ariany,2026-02-23,NaN,NaN,NaN,NaN,NaN
Artà,2026-02-23,21.4,5,63.9,14.8,0
Banyalbufar,2026-02-23,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-02-23,22.4,3.4,72.7,6.1,14.22
Búger,2026-02-23,24.4,3.5,73.8,14.6,0
Bunyola,2026-02-23,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-02-23,NaN,NaN,NaN,NaN,NaN
Calvià,2026-02-23,NaN,NaN,NaN,NaN,NaN
Campanet,2026-02-23,NaN,NaN,NaN,NaN,NaN
Campos,2026-02-23,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-02-23,20.8,9.7,63.6,11.9,0
Consell,2026-02-23,21.4,3.9,75.3,14.8,0
Costitx,2026-02-23,22.3,6.3,79.2,7.6,0.3
Deià,2026-02-23,19.4,9.5,47.4,9,0
Escorca,2026-02-23,17.7,2,62.1,16.2,0
Esporles,2026-02-23,21.3,6.3,67.2,15.1,0
Estellencs,2026-02-23,20,7.4,59.1,10.4,0
Felanitx,2026-02-23,21.9,7.6,68.7,11.4,0
Fornalutx,2026-02-23,19.9,10.8,47.8,10.8,0
Inca,2026-02-23,23.7,8,64.9,13.4,0
Lloret de Vistalegre,2026-02-23,23.3,6.4,75.1,3.5,0
Lloseta,2026-02-23,21.4,6.2,69.3,20.2,0
Llubí,2026-02-23,23.6,5,74.4,8.6,0
Llucmajor,2026-02-23,21.2,5.8,71.3,13,0
Manacor,2026-02-23,23.3,5.2,73.9,12.2,0.3
Mancor,2026-02-23,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-02-23,23.5,6.2,72,17.3,0
Marratxí,2026-02-23,21.2,7.5,75.6,15.8,0
Montuïri,2026-02-23,23.5,1.7,76.3,17.7,0
Muro,2026-02-23,NaN,NaN,NaN,NaN,NaN
Palma,2026-02-23,16.8,7,85.8,9.4,0
Petra,2026-02-23,22.8,6.3,76.1,15.4,0
Pollença,2026-02-23,19.1,7.6,53.8,20.9,0
Porreres,2026-02-23,21.7,5.5,68.5,16.6,0
Sa Pobla,2026-02-23,23.7,5.6,71.7,12.2,0
Puigpunyent,2026-02-23,21.5,11,42.5,10.3,0
Ses Salines,2026-02-23,21.6,6.2,77.8,3.6,0.2
Sant Joan,2026-02-23,22.3,6.3,57.4,11.3,0
Sant Llorenç des Cardassar,2026-02-23,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-02-23,22.5,7.3,78.3,9.7,0.25
Santa Eugènia,2026-02-23,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-02-23,23.3,6.7,72.4,13,0
Santa María del Camí,2026-02-23,19.9,5.2,73.6,14.8,0
Santanyí,2026-02-23,22.5,6.4,90.2,0.3,0.2
Selva,2026-02-23,23.7,8.5,60,7.1,0
Sineu,2026-02-23,NaN,NaN,NaN,NaN,NaN
Sóller,2026-02-23,20.5,6.6,74.3,22,0
Son Servera,2026-02-23,20.3,8.8,64.8,16.6,0
Valldemossa,2026-02-23,20.5,12.2,36.6,6.8,0
Vilafranca de Bonany,2026-02-23,21.3,6.2,73.4,18.7,0
