Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-19,25.3,16.6,69,39,0,0
Alcúdia,2025-05-19,25.2,15.2,83,56,45.4,0
Algaida,2025-05-19,26.2,15.6,90,43,26.3,0
Andratx,2025-05-19,25.5,18.8,80,32,20.2,0
Ariany,2025-05-19,-,-,-,-,-,-
Artà,2025-05-19,23.7,12.1,98,71,31.5,0
Banyalbufar,2025-05-19,27.5,17.3,91,32,16.9,0
Binissalem,2025-05-19,26.9,13.4,93,43,10.8,0
Búger,2025-05-19,28.3,13.2,87,40,20.4,0
Bunyola,2025-05-19,26.7,15.4,85,35,28.5,0
Calvià,2025-05-19,25.2,16.8,89,36,21.9,0
Campanet,2025-05-19,-,-,-,-,-,-
Campos,2025-05-19,-,-,-,-,-,-
Capdepera,2025-05-19,22.5,16.2,92,66,30.3,0
Consell,2025-05-19,17.2,17.2,51,51,3.9,0
Costitx,2025-05-19,26.2,13.6,97,49,11.9,0
Deià,2025-05-19,27.8,18.1,83,26,28.1,0
Escorca,2025-05-19,22.3,8.4,90,37,21.6,0
Esporles,2025-05-19,25.7,13.8,92,48,33.5,0
Estellencs,2025-05-19,27.2,16.8,85,31,32.2,0
Felanitx,2025-05-19,24.8,14.6,90,50,38.9,0.2
Fornalutx,2025-05-19,25.1,16.5,87,29,17.7,0
Inca,2025-05-19,26.8,16.6,88,44,21.6,0
Lloret,2025-05-19,26.9,14.2,92,51,7.2,0
Lloseta,2025-05-19,25.6,15.1,92,41,47.9,0
Llubí,2025-05-19,26.6,13,88,42,16.9,0
Llucmajor,2025-05-19,26.2,16.9,93,47,25.6,0
Manacor,2025-05-19,23.8,13.7,98,68,23.8,0
Mancor,2025-05-19,-,-,-,-,-,-
Maria,2025-05-19,24.9,15,91,51,24.5,0
Marratxí,2025-05-19,27.2,17.3,91,36,26.2,0
Montuïri,2025-05-19,26.9,10.4,99,53,16.6,0
Muro,2025-05-19,26.6,14.2,93,52,0,0
Palma,2025-05-19,26,18.4,90,45,22,0
Petra,2025-05-19,25.8,13.1,95,54,15.4,0
Pollença,2025-05-19,24.3,16,59,24,35.4,0
Porreres,2025-05-19,27.9,14.7,88,39,19.4,0
Sa Pobla,2025-05-19,27.9,15.3,83,46,16.9,0
Puigpunyent,2025-05-19,25.1,12.7,76,45,29.6,0
Ses   Salines,2025-05-19,24,15.5,95,64,38.9,0
Sant   Joan,2025-05-19,25.1,14.1,71,53,16.3,0
Sant   Llorenç,2025-05-19,25.3,13.6,93,64,0.5,0
Sencelles,2025-05-19,25.8,14.1,91,44,37,0
Santa   Eugènia,2025-05-19,28.1,11.4,95,35,13.8,0
Santa   Margalida,2025-05-19,26,13.5,88,55,18.4,0
Santa   Maria,2025-05-19,-,-,-,-,-,-
Santanyi,2025-05-19,25.4,16.3,99,73,10.8,0
Selva,2025-05-19,-,-,-,-,-,-
Sineu,2025-05-19,27,13.3,95,56,21.9,0
Sóller,2025-05-19,25.8,18.3,82,28,37,0
Son   Servera,2025-05-19,23.4,15.9,89,71,16.1,0
Valldemossa,2025-05-19,23.5,15.9,85,31,42.6,0
Villafranca,2025-05-19,,,,,21.2,0
