Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-15,36.5,23,51,17,0,0
Alcúdia,2025-06-15,32.6,20.3,88,45,14.8,0
Algaida,2025-06-15,35.5,22.1,82,22,23.8,0
Andratx,2025-06-15,37.7,24.6,56,16,18,0
Ariany,2025-06-15,-,-,-,-,-,-
Artà,2025-06-15,33.7,16.4,92,33,24.1,0
Banyalbufar,2025-06-15,34,22.7,79,28,6.4,0
Binissalem,2025-06-15,37.3,18.9,77,22,16.9,0
Búger,2025-06-15,38,18.2,86,20,15.4,0
Bunyola,2025-06-15,39.4,22,51,17,22.4,0
Calvià,2025-06-15,34.7,23.1,44,15,21.6,0
Campanet,2025-06-15,-,-,-,-,-,-
Campos,2025-06-15,-,-,-,-,-,-
Capdepera,2025-06-15,31,21.9,95,41,16.3,0
Consell,2025-06-15,17.2,17.2,51,51,3.9,0
Costitx,2025-06-15,38.5,21,89,23,9.3,0
Deià,2025-06-15,35.3,23.8,64,18,13,0
Escorca,2025-06-15,31.8,15.1,56,17,16.2,0
Esporles,2025-06-15,36.2,19.8,64,32,20.1,0
Estellencs,2025-06-15,33.6,22.1,70,27,37,0
Felanitx,2025-06-15,32.4,21.4,84,29,33.8,0
Fornalutx,2025-06-15,36.5,23.1,53,13,14.8,0
Inca,2025-06-15,38.2,24.4,75,22,24.1,0
Lloret,2025-06-15,35.3,20.3,89,26,7.9,0
Lloseta,2025-06-15,36.2,21.2,80,22,22.3,0
Llubí,2025-06-15,37.6,19.5,81,21,9.7,0
Llucmajor,2025-06-15,35.1,23.4,83,26,24.8,0
Manacor,2025-06-15,33.8,19.7,86,31,17.3,0
Mancor,2025-06-15,-,-,-,-,-,-
Maria,2025-06-15,34.2,22,94,25,23.8,0
Marratxí,2025-06-15,40.2,23.8,75,17,20.8,0
Montuïri,2025-06-15,34.9,16.2,95,25,18.7,0
Muro,2025-06-15,36.9,21.5,91,27,0,0
Palma,2025-06-15,37,24.2,69,26,18.4,0
Petra,2025-06-15,36,19.4,88,23,15.4,0
Pollença,2025-06-15,31.9,22,63,22,24.1,0
Porreres,2025-06-15,36.4,21.4,82,22,12.2,0
Sa Pobla,2025-06-15,38.2,22,82,30,10.3,0
Puigpunyent,2025-06-15,38.3,18.4,67,20,25.9,0
Ses   Salines,2025-06-15,32.3,22.4,80,38,32.2,0
Sant   Joan,2025-06-15,33.9,21.7,69,23,15.1,0
Sant   Llorenç,2025-06-15,35.3,19.7,78,32,0,0
Sencelles,2025-06-15,36.6,20.7,83,22,20.9,0
Santa   Eugènia,2025-06-15,41.7,16.9,78,19,13.8,0
Santa   Margalida,2025-06-15,36.6,20.4,88,23,16.2,0
Santa   Maria,2025-06-15,-,-,-,-,-,-
Santanyi,2025-06-15,32.1,22.9,95,48,9,0
Selva,2025-06-15,36.9,22.1,80,19,11.1,0
Sineu,2025-06-15,37.8,19.2,96,26,10.5,0
Sóller,2025-06-15,35,21.7,76,15,29.6,0
Son   Servera,2025-06-15,30.4,22.6,87,40,16.1,0
Valldemossa,2025-06-15,34.9,23,43,19,35.4,0
Villafranca,2025-06-15,,,,,35.6,0
