Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-07-13,33.8,22.1,72,29,0,0
Alcúdia,2025-07-13,31.5,22.1,88,44,19.8,0
Algaida,2025-07-13,33.1,22,88,32,22,0
Andratx,2025-07-13,33.2,22.3,80,34,15.5,0
Ariany,2025-07-13,-,-,-,-,-,-
Artà,2025-07-13,32.1,21.8,95,50,25.9,0
Banyalbufar,2025-07-13,30.4,22.5,86,54,7.9,0
Binissalem,2025-07-13,36.1,20.9,90,30,18.7,0
Búger,2025-07-13,33.4,19.6,90,38,20.4,0
Bunyola,2025-07-13,35.3,20.1,86,28,19.8,0
Calvià,2025-07-13,34,20.8,86,28,20.1,0
Campanet,2025-07-13,-,-,-,-,-,-
Campos,2025-07-13,33.9,22.8,94,38,35.4,0
Capdepera,2025-07-13,30.3,23.2,90,57,17.2,0
Consell,2025-07-13,-,-,-,-,-,-
Costitx,2025-07-13,35,20.8,95,36,11.9,0
Deià,2025-07-13,30.6,22.8,81,42,9.4,0
Escorca,2025-07-13,28.8,15.7,94,40,15.8,0
Esporles,2025-07-13,31.1,19.4,93,48,19.5,0
Estellencs,2025-07-13,-,-,-,-,-,-
Felanitx,2025-07-13,30.6,23.3,90,40,32.2,0
Fornalutx,2025-07-13,30.6,21.4,86,37,14.3,0
Inca,2025-07-13,34.8,22.7,81,40,16.9,0
Lloret,2025-07-13,34.5,21.9,92,39,6.1,0
Lloseta,2025-07-13,33.3,21.3,87,35,24.8,0
Llubí,2025-07-13,33.1,22.3,85,41,15.5,0
Llucmajor,2025-07-13,32.8,22.4,93,38,21.2,0
Manacor,2025-07-13,32.4,21.8,93,41,19.8,0
Mancor,2025-07-13,-,-,-,-,-,-
Maria,2025-07-13,30.8,22.3,92,50,22.3,0
Marratxí,2025-07-13,34.8,21.9,87,30,17.9,0
Montuïri,2025-07-13,34.3,21.9,96,36,18.7,0
Muro,2025-07-13,31.2,22.2,90,52,0,0
Palma,2025-07-13,32.8,24.3,84,38,13,0
Petra,2025-07-13,33.2,22.3,90,40,15.4,0
Pollença,2025-07-13,29.4,22.4,67,34,32.2,0
Porreres,2025-07-13,34.7,23.1,88,31,19.8,0
Sa Pobla,2025-07-13,34,21.5,88,41,13.7,0
Puigpunyent,2025-07-13,33.9,19.4,85,35,27.8,0
Ses   Salines,2025-07-13,30.9,24.5,89,44,25.9,0
Sant   Joan,2025-07-13,31.8,22.1,68,36,18,0
Sant   Llorenç,2025-07-13,33.9,22.8,92,46,9.7,0
Sencelles,2025-07-13,33.4,23.1,84,35,46.3,0
Santa   Eugènia,2025-07-13,37.8,22.2,86,28,19.5,0
Santa   Margalida,2025-07-13,32.3,22.6,87,49,18,0
Santa   Maria,2025-07-13,-,-,-,-,-,-
Santanyi,2025-07-13,34.8,24.4,92,41,5.5,0
Selva,2025-07-13,32.8,20.3,86,35,12.9,0
Sineu,2025-07-13,34.1,21.3,96,49,10.5,0
Sóller,2025-07-13,30.3,22.2,84,41,18.5,0
Son   Servera,2025-07-13,,,,,,
Valldemossa,2025-07-13,28.4,20.3,85,46,22.5,0
Villafranca,2025-07-13,,,,,0,0
