Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-08,35.9,25.6,47,25,0,0
Alcúdia,2025-08-08,34,21.1,79,36,12.2,0
Algaida,2025-08-08,35,22.4,72,34,24.1,0
Andratx,2025-08-08,34.6,23.9,52,29,11.5,0
Ariany,2025-08-08,-,-,-,-,-,-
Artà,2025-08-08,33.7,17.7,90,34,19.3,0
Banyalbufar,2025-08-08,31,22.5,77,52,7.6,0
Binissalem,2025-08-08,37.7,18.9,71,29,11.1,0
Búger,2025-08-08,35.6,19,85,27,17.9,0
Bunyola,2025-08-08,37.3,22,62,25,15.8,0
Calvià,2025-08-08,33.5,23.4,58,27,14.6,0
Campanet,2025-08-08,-,-,-,-,-,-
Campos,2025-08-08,35.2,21.4,85,36,35.4,0
Capdepera,2025-08-08,31.8,23,89,40,15.4,0
Consell,2025-08-08,-,-,-,-,-,-
Costitx,2025-08-08,38,20.3,85,34,9.3,0
Deià,2025-08-08,32.5,24.7,69,38,11.2,0
Escorca,2025-08-08,31.1,14.2,75,44,5,0
Esporles,2025-08-08,35.3,21.3,72,36,21.9,0
Estellencs,2025-08-08,-,-,-,-,-,-
Felanitx,2025-08-08,31.3,21.3,89,37,35.2,0
Fornalutx,2025-08-08,32.8,23.3,66,30,14.3,0
Inca,2025-08-08,38.5,23.5,65,32,15.1,0
Lloret,2025-08-08,34.6,20.9,85,38,4,0
Lloseta,2025-08-08,36.1,21,62,31,28.4,0
Llubí,2025-08-08,37.9,20.2,77,29,10.4,0
Llucmajor,2025-08-08,34.2,22.4,72,36,20.9,0
Manacor,2025-08-08,34.4,20.4,92,34,15.8,0
Mancor,2025-08-08,-,-,-,-,-,-
Maria,2025-08-08,-,-,-,-,-,-
Marratxí,2025-08-08,36.5,23.7,69,28,22.2,0
Montuïri,2025-08-08,34,17.7,92,38,24.1,0
Muro,2025-08-08,34.7,22.7,87,40,0,0
Palma,2025-08-08,34.3,24.2,71,33,11.2,0
Petra,2025-08-08,34.8,19.5,90,33,12.6,0
Pollença,2025-08-08,32.1,22.7,57,25,24.1,0
Porreres,2025-08-08,35.3,21.6,79,30,13,0
Sa Pobla,2025-08-08,36.6,22.2,81,29,11.7,0
Puigpunyent,2025-08-08,-,-,-,-,-,-
Ses   Salines,2025-08-08,31.2,22.1,86,46,32.2,0
Sant   Joan,2025-08-08,33.5,21.8,69,36,12.7,0
Sant   Llorenç,2025-08-08,35.8,20.3,84,32,5.6,0
Sencelles,2025-08-08,36.8,21.2,76,36,29.6,0
Santa   Eugènia,2025-08-08,49.2,17.3,79,27,239.8,0
Santa   Margalida,2025-08-08,36.9,22.3,83,32,16.2,0
Santa   Maria,2025-08-08,-,-,-,-,-,-
Santanyi,2025-08-08,32.7,22.9,90,53,9.7,0
Selva,2025-08-08,35.7,22.2,60,26,10,0
Sineu,2025-08-08,37.4,19.3,93,37,9,0
Sóller,2025-08-08,33.5,21.7,73,32,20.4,0
Son   Servera,2025-08-08,,,,,,
Valldemossa,2025-08-08,32.3,22.1,64,31,22.5,0
Villafranca,2025-08-08,,,,,0,0
