Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-07-28,33.6,21.9,59.7,0,0
Alcúdia,2026-07-28,32.6,21.9,70.7,14.4,0
Algaida,2026-07-28,32.2,22.3,66.4,21.2,0
Andratx,2026-07-28,33,22.9,67.3,13.3,0
Ariany,2026-07-28,NaN,NaN,NaN,NaN,NaN
Artà,2026-07-28,32.2,20.8,74.4,16.6,0
Banyalbufar,2026-07-28,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-07-28,35.2,19.2,70.9,7.9,0
Búger,2026-07-28,36.4,20.6,68.2,21.9,0
Bunyola,2026-07-28,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-07-28,NaN,NaN,NaN,NaN,NaN
Calvià,2026-07-28,NaN,NaN,NaN,NaN,NaN
Campanet,2026-07-28,NaN,NaN,NaN,NaN,NaN
Campos,2026-07-28,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-07-28,31.6,24.1,70.2,19.8,0
Consell,2026-07-28,34.3,23.8,57.6,19.2,0
Costitx,2026-07-28,34.2,20.2,72,12.2,0
Deià,2026-07-28,32,23.7,67.7,11.9,0
Escorca,2026-07-28,29.6,13.9,79.6,14.4,0.2
Esporles,2026-07-28,31.2,20.7,77.1,16.6,0
Estellencs,2026-07-28,30.9,23.3,68.5,12.2,0
Felanitx,2026-07-28,33.9,22,65.1,19,0
Fornalutx,2026-07-28,30.6,21.5,73.8,15.1,1.5
Inca,2026-07-28,35,23.1,66,13.7,0
Lloret de Vistalegre,2026-07-28,33.9,20.8,71.3,7.2,0
Lloseta,2026-07-28,33.2,20.2,71.1,27.7,0
Llubí,2026-07-28,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-07-28,,,,18.7,0
Manacor,2026-07-28,32.5,20.1,69.3,18.7,0
Mancor,2026-07-28,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-07-28,33.7,21.8,69.1,17.3,0
Marratxí,2026-07-28,32.6,22.2,66,15.4,0
Montuïri,2026-07-28,34.1,18.2,74.1,20.9,0
Muro,2026-07-28,NaN,NaN,NaN,NaN,NaN
Palma,2026-07-28,32.2,24.6,70.3,10.4,0
Petra,2026-07-28,34.7,20.2,65.1,14,4.32
Pollença,2026-07-28,30,22.5,54.5,17.7,0
Porreres,2026-07-28,33.1,21.7,64.5,17.6,0
Sa Pobla,2026-07-28,33.7,21.6,67.7,9.3,0
Puigpunyent,2026-07-28,31.3,21.9,73.1,15,0
Ses Salines,2026-07-28,34.6,20.9,66.8,0.4,0
Sant Joan,2026-07-28,32.2,22.2,61.1,13.8,0
Sant Llorenç des Cardassar,2026-07-28,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-07-28,35.3,20.4,69.5,14.3,0
Santa Eugènia,2026-07-28,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-07-28,34.3,22.7,65.9,22.3,0
Santa María del Camí,2026-07-28,33.1,20.4,66.5,19.4,0
Santanyí,2026-07-28,NaN,NaN,NaN,NaN,NaN
Selva,2026-07-28,,,,,
Sineu,2026-07-28,NaN,NaN,NaN,NaN,NaN
Sóller,2026-07-28,30.3,22.7,72.1,21.2,0
Son Servera,2026-07-28,30.8,23.4,66.5,18.7,0
Valldemossa,2026-07-28,29.3,21.2,74.7,7.2,0
Vilafranca de Bonany,2026-07-28,33.6,22.5,68.4,23,0
