Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-22,22.9,14.8,76,52,0,0.25
Alcúdia,2025-05-22,21.1,16,82,63,19.8,0
Algaida,2025-05-22,22,14.8,96,55,27.7,0
Andratx,2025-05-22,24.8,16.6,84,54,22,0
Ariany,2025-05-22,-,-,-,-,-,-
Artà,2025-05-22,22.4,12.3,96,64,33.8,0
Banyalbufar,2025-05-22,21.3,15.2,84,61,6.9,0
Binissalem,2025-05-22,25.5,14.6,92,52,16.9,0
Búger,2025-05-22,23.3,14.2,90,54,20.4,0
Bunyola,2025-05-22,22.8,13.9,85,51,28.8,0
Calvià,2025-05-22,22.8,15.1,89,59,21.9,0
Campanet,2025-05-22,-,-,-,-,-,-
Campos,2025-05-22,-,-,-,-,-,-
Capdepera,2025-05-22,22,15.5,86,66,16.3,0
Consell,2025-05-22,17.2,17.2,51,51,3.9,0
Costitx,2025-05-22,24.4,13.7,99,62,11.1,0
Deià,2025-05-22,22.7,16.5,90,38,10.1,0
Escorca,2025-05-22,17.2,7.9,96,60,11.2,0.61
Esporles,2025-05-22,21.1,13.6,90,72,19.5,0
Estellencs,2025-05-22,20.9,16.2,79,39,32.2,0
Felanitx,2025-05-22,23.6,17.2,93,62,29.6,3.2
Fornalutx,2025-05-22,20.7,14.8,92,50,14.8,0
Inca,2025-05-22,24.1,16.1,89,54,15.1,0
Lloret,2025-05-22,23.2,14.2,98,62,6.4,0
Lloseta,2025-05-22,23,14.5,89,53,35.6,0
Llubí,2025-05-22,24.1,16,93,51,14.4,0
Llucmajor,2025-05-22,23,14.9,96,60,21.2,0
Manacor,2025-05-22,22.8,13.5,98,61,11.5,0
Mancor,2025-05-22,-,-,-,-,-,-
Maria,2025-05-22,22,15,99,62,22.7,0
Marratxí,2025-05-22,25,15.7,90,49,25.9,0
Montuïri,2025-05-22,23.3,13.3,99,64,22.4,0
Muro,2025-05-22,22.1,16.1,96,63,0,0
Palma,2025-05-22,23.8,17.3,85,54,27.7,0
Petra,2025-05-22,23.6,15.1,95,53,15.8,0
Pollença,2025-05-22,20.2,15.1,70,49,29.6,0.79
Porreres,2025-05-22,24.4,15.8,92,53,21.6,0
Sa Pobla,2025-05-22,24.2,15.8,89,53,13.2,0
Puigpunyent,2025-05-22,22.4,13.8,86,67,29.6,0
Ses   Salines,2025-05-22,22.8,15.1,96,69,38.9,0
Sant   Joan,2025-05-22,22.3,15.8,71,19,22.2,0
Sant   Llorenç,2025-05-22,23.9,14.2,95,62,9.7,0
Sencelles,2025-05-22,23.1,16,92,60,29.6,0
Santa   Eugènia,2025-05-22,24.7,13.6,99,55,9,0
Santa   Margalida,2025-05-22,22.6,15.7,94,59,23.4,0
Santa   Maria,2025-05-22,-,-,-,-,-,-
Santanyi,2025-05-22,26,14.9,99,66,13.7,1.5
Selva,2025-05-22,-,-,-,-,-,-
Sineu,2025-05-22,24.7,13.6,99,68,11.1,0
Sóller,2025-05-22,21.9,15.9,86,53,18.5,0
Son   Servera,2025-05-22,22.1,15.6,91,65,24.5,0
Valldemossa,2025-05-22,19.1,13.2,91,53,31.5,0
Villafranca,2025-05-22,,,,,20.6,0
