Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-09,28.1,14.6,31.8,0,0
Alcúdia,2026-04-09,23.2,11.6,74,13.3,0
Algaida,2026-04-09,28.8,14.6,40.2,18.4,0
Andratx,2026-04-09,29.9,14.5,39.4,9.4,0
Ariany,2026-04-09,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-09,27.3,11.2,57.3,14.3,0
Banyalbufar,2026-04-09,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-09,30.6,10.4,56.5,6.9,0
Búger,2026-04-09,28.3,9.4,60.1,18.7,0
Bunyola,2026-04-09,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-09,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-09,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-09,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-09,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-09,26.7,14.7,48,7.2,0
Consell,2026-04-09,29.5,11.1,51.7,15.1,0
Costitx,2026-04-09,29.1,12.5,53.1,9.3,0
Deià,2026-04-09,26.6,17.1,38.8,7.2,0
Escorca,2026-04-09,23.6,6,55.1,11.9,0
Esporles,2026-04-09,28.8,12.3,52.6,12.6,0
Estellencs,2026-04-09,22.5,12.2,63.2,9.4,0
Felanitx,2026-04-09,29.8,14.6,36.3,15,0
Fornalutx,2026-04-09,24.6,15.7,39.5,14,0
Inca,2026-04-09,31.2,15.3,42.4,10.1,0
Lloret de Vistalegre,2026-04-09,29.2,13.8,51.5,5.5,0
Lloseta,2026-04-09,28.1,13.8,46.1,20.2,0.99
Llubí,2026-04-09,29.5,10.4,55.1,9.7,0
Llucmajor,2026-04-09,NaN,NaN,NaN,NaN,NaN
Manacor,2026-04-09,28.7,11.4,54.7,13.7,0
Mancor,2026-04-09,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-09,28,15.2,46,13.7,0
Marratxí,2026-04-09,31.5,15.2,35.4,19.3,0
Montuïri,2026-04-09,29.3,7.9,67.8,18,0
Muro,2026-04-09,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-09,28.9,14.6,51.6,9.4,0
Petra,2026-04-09,29.9,11.4,52.3,12.2,0
Pollença,2026-04-09,23.4,15.3,35.9,12.9,0
Porreres,2026-04-09,29.6,14,42.5,14.8,0
Sa Pobla,2026-04-09,26.6,11.9,58.6,13.7,0
Puigpunyent,2026-04-09,27.4,18,30,13.2,0
Ses Salines,2026-04-09,29.1,12.5,49.2,6.1,0
Sant Joan,2026-04-09,28.2,13.4,51.4,15.6,0
Sant Llorenç des Cardassar,2026-04-09,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-09,30.3,11.7,51,11.1,0
Santa Eugènia,2026-04-09,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-09,27.2,14.6,50.2,13.7,0
Santa María del Camí,2026-04-09,28.6,12.5,42.9,15.8,0
Santanyí,2026-04-09,,,,0.6,0
Selva,2026-04-09,29.5,17.7,35.7,8.2,0
Sineu,2026-04-09,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-09,25.9,12.3,59.5,17.6,0
Son Servera,2026-04-09,23.7,15,48,11.2,0
Valldemossa,2026-04-09,24.5,16.6,35.5,13,0
Vilafranca de Bonany,2026-04-09,28.4,15.5,46.9,16.9,0
