Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-03-10,17.2,9.9,82.2,0,0
Alcúdia,2026-03-10,17.8,7,88.5,12.2,0.2
Algaida,2026-03-10,17.5,7.7,87,18,0.2
Andratx,2026-03-10,19.1,11.2,78.4,12.6,0
Ariany,2026-03-10,NaN,NaN,NaN,NaN,NaN
Artà,2026-03-10,18.3,6.2,91.9,13,0.3
Banyalbufar,2026-03-10,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-03-10,18.4,8.1,88,11.1,0
Búger,2026-03-10,18,6.4,89.1,15.4,0.25
Bunyola,2026-03-10,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-03-10,NaN,NaN,NaN,NaN,NaN
Calvià,2026-03-10,NaN,NaN,NaN,NaN,NaN
Campanet,2026-03-10,NaN,NaN,NaN,NaN,NaN
Campos,2026-03-10,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-03-10,17.2,9.4,91.1,11.6,0
Consell,2026-03-10,17.8,8.3,90.9,20.9,0
Costitx,2026-03-10,18.9,7.2,92.9,11.6,0
Deià,2026-03-10,15.9,10.7,79.4,7.9,0.2
Escorca,2026-03-10,14.3,3.1,90.7,0.4,0.3
Esporles,2026-03-10,17,9.3,92.9,13.4,1.27
Estellencs,2026-03-10,17.4,10.4,82.4,9.4,6.6
Felanitx,2026-03-10,17.4,8.8,88.3,21.6,0
Fornalutx,2026-03-10,16.2,9.1,82,13.4,0
Inca,2026-03-10,19.9,9.3,87.5,10.5,0
Lloret de Vistalegre,2026-03-10,16.8,8,92,5.8,0
Lloseta,2026-03-10,17.1,8.4,89.8,24.8,0
Llubí,2026-03-10,18.6,6.6,88.8,11.5,0.3
Llucmajor,2026-03-10,,,,16.2,0
Manacor,2026-03-10,18.4,8.3,88.8,13,0.2
Mancor,2026-03-10,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-03-10,16.9,8.4,91.4,17.6,0
Marratxí,2026-03-10,18.6,10.6,82.6,15.4,0
Montuïri,2026-03-10,17.3,4.9,93.5,29.5,0
Muro,2026-03-10,NaN,NaN,NaN,NaN,NaN
Palma,2026-03-10,20.3,11.7,82.4,15.5,0
Petra,2026-03-10,19,6.3,84.5,13.7,0.25
Pollença,2026-03-10,15.1,7.5,72.2,17.7,0.25
Porreres,2026-03-10,19.2,7.8,84.5,10.8,0
Sa Pobla,2026-03-10,16.9,7.1,87.8,14.3,0.3
Puigpunyent,2026-03-10,15.2,9.5,90.7,14.3,0.76
Ses Salines,2026-03-10,18.4,8.4,86.2,9.4,0
Sant Joan,2026-03-10,16.7,7.3,55.9,12.4,0
Sant Llorenç des Cardassar,2026-03-10,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-03-10,18.2,7.8,89.1,14,0
Santa Eugènia,2026-03-10,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-03-10,16.9,6.4,88.3,14,0
Santa María del Camí,2026-03-10,17.4,8.7,84.9,22.3,0
Santanyí,2026-03-10,18.7,9.1,92.4,1.4,0
Selva,2026-03-10,NaN,NaN,NaN,NaN,NaN
Sineu,2026-03-10,NaN,NaN,NaN,NaN,NaN
Sóller,2026-03-10,16.5,9.6,82,18,0
Son Servera,2026-03-10,16.5,9.1,87.3,17.3,0
Valldemossa,2026-03-10,13.8,8.9,85.3,14.4,0.51
Vilafranca de Bonany,2026-03-10,17.5,8.9,88.8,20.5,0
