Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-19,26.8,17.3,63.9,0,0
Alcúdia,2026-09-19,28.1,17.7,71.8,19.1,0
Algaida,2026-09-19,26.3,17.5,70.8,19.8,0
Andratx,2026-09-19,29.7,18.2,65.4,13.7,0
Ariany,2026-09-19,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-19,28.2,17.1,76.1,18,0
Banyalbufar,2026-09-19,26.6,18.9,80.4,11.1,0
Binissalem,2026-09-19,27.2,14.9,74.9,15.4,0
Búger,2026-09-19,27.8,15.8,74.8,21.9,0
Bunyola,2026-09-19,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-19,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-19,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-19,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-19,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-19,26.9,19.5,70.4,14.8,0
Consell,2026-09-19,27.1,15.1,75.6,25.6,0
Costitx,2026-09-19,28.2,15.8,78.5,12.6,0
Deià,2026-09-19,27.5,19.2,66.5,9.7,0
Escorca,2026-09-19,22.1,10.4,85.5,11.2,0.3
Esporles,2026-09-19,28.7,16.8,79,15.4,0
Estellencs,2026-09-19,28.1,19.2,65.5,11.9,0
Felanitx,2026-09-19,28.1,17.8,73.7,20.8,0
Fornalutx,2026-09-19,27.4,17.3,69.6,16.9,1.09
Inca,2026-09-19,29.8,18.6,66.9,7.9,0
Lloret de Vistalegre,2026-09-19,26.7,16.6,78.5,6.9,0
Lloseta,2026-09-19,26.6,16.4,70.5,32,0
Llubí,2026-09-19,28.1,16,72.8,13.7,0
Llucmajor,2026-09-19,,,,18,0
Manacor,2026-09-19,28.7,16.4,71.4,11.5,0
Mancor,2026-09-19,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-19,25.9,17.8,74.8,23,0
Marratxí,2026-09-19,28.5,17.4,67.6,19.3,0
Montuïri,2026-09-19,26.7,14.3,84,15.4,0
Muro,2026-09-19,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-19,28.2,19.2,69.3,19.4,0
Petra,2026-09-19,27.6,15.9,74.7,15.4,0.25
Pollença,2026-09-19,24.4,18.9,55.2,24.1,0
Porreres,2026-09-19,28.1,17.1,71.6,17.3,0
Sa Pobla,2026-09-19,27.4,17.1,71.4,2.9,0
Puigpunyent,2026-09-19,26.5,17.8,71.8,14.6,0
Ses Salines,2026-09-19,28.6,17.8,70.4,1.8,0
Sant Joan,2026-09-19,26,18,60.7,17.1,0
Sant Llorenç des Cardassar,2026-09-19,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-19,28.1,15.7,75.4,17.2,0
Santa Eugènia,2026-09-19,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-19,26.4,18,72.1,20.9,0
Santa María del Camí,2026-09-19,26.8,16.1,68.2,26.6,0
Santanyí,2026-09-19,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-19,27.9,17.4,64.9,11.1,0
Sineu,2026-09-19,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-19,28.7,17.5,71.7,20.5,0.41
Son Servera,2026-09-19,27.5,19.1,66.9,22.7,0
Valldemossa,2026-09-19,24.8,19.9,64.1,7.2,0
Vilafranca de Bonany,2026-09-19,26.6,18.2,73.7,21.6,0
