Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-10,33.2,20.2,72,37,0,0
Alcúdia,2025-06-10,29,20.1,85,53,13.7,0
Algaida,2025-06-10,32.1,19.7,84,39,21.2,0
Andratx,2025-06-10,32.2,21.4,79,33,9.7,0
Ariany,2025-06-10,-,-,-,-,-,-
Artà,2025-06-10,30.7,17.5,94,51,18.5,0
Banyalbufar,2025-06-10,27.8,20.5,89,69,11.1,0
Binissalem,2025-06-10,35.4,18.6,89,38,13.7,0
Búger,2025-06-10,35.2,19.1,88,35,28,0
Bunyola,2025-06-10,33.7,19.3,85,35,13.7,0
Calvià,2025-06-10,30,20,84,39,13.7,0
Campanet,2025-06-10,-,-,-,-,-,-
Campos,2025-06-10,-,-,-,-,-,-
Capdepera,2025-06-10,29.1,20.3,86,52,14.8,0
Consell,2025-06-10,17.2,17.2,51,51,3.9,0
Costitx,2025-06-10,35.9,18.3,94,42,9.3,0
Deià,2025-06-10,29.1,21.4,81,61,9.7,0
Escorca,2025-06-10,27.6,15.9,89,54,14.8,0
Esporles,2025-06-10,32.6,19.8,90,49,16.3,0
Estellencs,2025-06-10,28.9,20.3,86,64,19.3,0
Felanitx,2025-06-10,-,-,-,-,-,-
Fornalutx,2025-06-10,27.8,20.4,84,55,13,0
Inca,2025-06-10,34.2,21.1,81,44,9.7,0
Lloret,2025-06-10,33.1,18.7,90,45,5.5,0
Lloseta,2025-06-10,32.2,19.1,86,44,21.2,0
Llubí,2025-06-10,32.5,19.4,85,39,16.6,0
Llucmajor,2025-06-10,31.5,20,85,45,15.8,0
Manacor,2025-06-10,31,18.2,91,46,16.2,0
Mancor,2025-06-10,-,-,-,-,-,-
Maria,2025-06-10,31.3,19.1,91,47,19.4,0
Marratxí,2025-06-10,32.3,20.3,83,38,16.1,0
Montuïri,2025-06-10,33.7,17.9,95,44,16.3,0
Muro,2025-06-10,31.1,19.7,90,50,0,0
Palma,2025-06-10,29.4,22.3,82,54,10.1,0
Petra,2025-06-10,33.8,19.4,88,37,15.8,0
Pollença,2025-06-10,28,19.3,69,45,20.9,0
Porreres,2025-06-10,32.5,19.8,84,37,15.8,0
Sa Pobla,2025-06-10,35.7,20.6,84,35,12.2,0
Puigpunyent,2025-06-10,31.9,19.6,82,49,11.3,0
Ses   Salines,2025-06-10,29.3,19.8,91,49,22.5,0
Sant   Joan,2025-06-10,31.4,19.9,70,46,17.7,0
Sant   Llorenç,2025-06-10,32.8,19.2,89,44,8,0
Sencelles,2025-06-10,32.7,19.5,85,47,22.5,0
Santa   Eugènia,2025-06-10,35.8,18.6,89,37,13.4,0
Santa   Margalida,2025-06-10,31.4,19.6,85,45,19.8,0
Santa   Maria,2025-06-10,-,-,-,-,-,-
Santanyi,2025-06-10,31,19.4,94,57,1.8,0
Selva,2025-06-10,-,-,-,-,-,-
Sineu,2025-06-10,34,18,97,47,9.7,0
Sóller,2025-06-10,29.1,21.3,82,52,18.5,0
Son   Servera,2025-06-10,-,-,-,-,-,-
Valldemossa,2025-06-10,28.9,19.2,89,47,33.3,0
Villafranca,2025-06-10,,,,,18.7,0
