Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-21,25.3,16.6,88,51,0,0
Alcúdia,2025-10-21,26.6,16.2,97,47,21.2,0
Algaida,2025-10-21,23,18,98,60,28.8,0.2
Andratx,2025-10-21,24.8,18.2,91,58,19.1,0
Ariany,2025-10-21,-,-,-,-,-,-
Artà,2025-10-21,27.3,15.1,100,52,33.8,0.2
Banyalbufar,2025-10-21,23.4,17,94,68,16.9,0
Binissalem,2025-10-21,26.2,14.3,97,48,11.1,0
Búger,2025-10-21,28.9,15.2,96,48,21.1,0
Bunyola,2025-10-21,27.2,15.4,94,43,17.7,0
Calvià,2025-10-21,26.2,17,95,48,12.2,0
Campanet,2025-10-21,-,-,-,-,-,-
Campos,2025-10-21,25.7,16.6,98,58,50.1,0
Capdepera,2025-10-21,26.9,18.1,92,44,21.2,0
Consell,2025-10-21,-,-,-,-,-,-
Costitx,2025-10-21,24.6,16.6,99,62,16.3,0.3
Deià,2025-10-21,24.4,18.8,81,53,19.1,0
Escorca,2025-10-21,21.7,10.7,96,59,13,0
Esporles,2025-10-21,26.2,15.9,97,59,13.7,0
Estellencs,2025-10-21,-,-,-,-,-,-
Felanitx,2025-10-21,23.8,19.3,95,56,45.1,0.41
Fornalutx,2025-10-21,24.7,17.1,87,52,15.4,0
Inca,2025-10-21,26,17.3,94,50,18,0
Lloret,2025-10-21,24.6,17.4,99,61,24.5,0
Lloseta,2025-10-21,24.7,15.2,95,49,38.2,0
Llubí,2025-10-21,25.5,16.5,99,49,16.9,0.3
Llucmajor,2025-10-21,24.2,17.6,99,63,29.9,0.3
Manacor,2025-10-21,25,17.8,98,49,23.8,0.3
Mancor,2025-10-21,-,-,-,-,-,-
Maria,2025-10-21,25.2,18.7,99,52,20.5,0.2
Marratxí,2025-10-21,25.4,17.5,96,52,25.9,0
Montuïri,2025-10-21,24.1,14.5,99,64,46.8,0.3
Muro,2025-10-21,25.2,17.3,99,55,0.3,0.2
Palma,2025-10-21,26,18.4,92,56,13.7,0
Petra,2025-10-21,25.2,15.9,97,48,20.4,0
Pollença,2025-10-21,26.4,17.8,66,29,25.9,0
Porreres,2025-10-21,24.5,17.6,97,53,23.4,0.3
Sa Pobla,2025-10-21,26.7,16.9,94,49,16.1,0
Puigpunyent,2025-10-21,24.2,15.7,87,54,27.8,0
Ses   Salines,2025-10-21,24.1,18.9,95,67,43.5,0
Sant   Joan,2025-10-21,23.9,18,70,13,20.1,0.51
Sant   Llorenç,2025-10-21,33.1,16.9,99,45,3.5,0
Sencelles,2025-10-21,24.5,16.4,97,62,42.6,0.25
Santa   Eugènia,2025-10-21,26.3,14.8,99,53,19.8,0
Santa   Margalida,2025-10-21,25.2,17.6,98,48,23.8,0.3
Santa   Maria,2025-10-21,-,-,-,-,-,-
Santanyi,2025-10-21,26,18.2,99,63,14.3,0
Selva,2025-10-21,-,-,-,-,-,-
Sineu,2025-10-21,24.8,16.2,99,65,20.6,0.3
Sóller,2025-10-21,25.7,16.9,90,51,24.1,0
Son   Servera,2025-10-21,,,,,,
Valldemossa,2025-10-21,22.2,18.1,89,56,24.1,0
Villafranca,2025-10-21,,,,,0,0
