Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-10,24.9,18.2,54.6,0,0
Alcúdia,2026-06-10,24.4,20.6,66.3,24.1,0
Algaida,2026-06-10,24,17.1,69.1,25.6,0
Andratx,2026-06-10,28.8,19.5,61,13.3,0
Ariany,2026-06-10,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-10,25,17.7,73.9,19.2,0
Banyalbufar,2026-06-10,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-10,25.2,17.9,67.1,20.1,0
Búger,2026-06-10,25.2,18.2,69.3,24.5,0
Bunyola,2026-06-10,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-10,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-10,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-10,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-10,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-10,24,19.8,69.5,16.3,0
Consell,2026-06-10,24.9,18.2,68.3,27,0
Costitx,2026-06-10,26.4,16.8,73.1,14.3,0
Deià,2026-06-10,25.4,18.9,68.7,11.5,0
Escorca,2026-06-10,20.6,11.6,78,5.4,0
Esporles,2026-06-10,26.5,17.4,79.6,19.2,0
Estellencs,2026-06-10,25.8,18.8,68.1,14.4,0
Felanitx,2026-06-10,26.8,18.3,64.6,24.8,0
Fornalutx,2026-06-10,25.1,18.1,69.1,22.4,0
Inca,2026-06-10,27.4,19.5,65.5,11.1,0
Lloret de Vistalegre,2026-06-10,24,17.1,75.2,11.9,0
Lloseta,2026-06-10,24.5,18.1,68.9,36.7,0.1
Llubí,2026-06-10,25.7,18.9,65.3,18.4,0
Llucmajor,2026-06-10,,,,26.3,0
Manacor,2026-06-10,27.1,18.2,58,12.2,0
Mancor,2026-06-10,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-10,23.1,18.1,74.9,31.7,0
Marratxí,2026-06-10,26.4,18.9,63.9,24.8,0
Montuïri,2026-06-10,24.5,17.3,81.4,27,0
Muro,2026-06-10,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-10,26.9,20.3,63.4,22.3,0
Petra,2026-06-10,25.5,17.8,65.8,23.7,0
Pollença,2026-06-10,21.6,18.4,55.3,29,0
Porreres,2026-06-10,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-10,24.4,19.6,67.4,15.8,0
Puigpunyent,2026-06-10,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-06-10,29,18.3,64.2,11.9,0
Sant Joan,2026-06-10,23.3,19,62.7,21.7,0
Sant Llorenç des Cardassar,2026-06-10,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-10,25.8,18.4,69,22.4,0
Santa Eugènia,2026-06-10,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-10,23.9,19.6,69.1,28.4,0
Santa María del Camí,2026-06-10,24.8,18,62.6,30.6,0
Santanyí,2026-06-10,,,,18,0
Selva,2026-06-10,NaN,NaN,NaN,NaN,NaN
Sineu,2026-06-10,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-10,25.3,19.6,67.8,21.2,0
Son Servera,2026-06-10,24.5,19.5,64.4,25.2,0
Valldemossa,2026-06-10,23.8,16.9,71.5,7.2,0
Vilafranca de Bonany,2026-06-10,24.1,18.2,72.4,29.9,0
