Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-05-29,30.1,16.8,63,28,0,0
Alcúdia,2025-05-29,28,15.5,89,44,14.8,0
Algaida,2025-05-29,29.6,17.5,73,31,18.7,0
Andratx,2025-05-29,30.2,17.1,64,26,9.7,0
Ariany,2025-05-29,-,-,-,-,-,-
Artà,2025-05-29,29.2,12.9,96,40,18.5,0
Banyalbufar,2025-05-29,26.5,17.6,72,41,5.8,0
Binissalem,2025-05-29,33.1,13.4,91,29,6.9,0
Búger,2025-05-29,31.5,13.6,90,32,18.3,0
Bunyola,2025-05-29,31.9,15.8,77,26,16.9,0
Calvià,2025-05-29,29,15.8,70,30,17.5,0
Campanet,2025-05-29,-,-,-,-,-,-
Campos,2025-05-29,-,-,-,-,-,-
Capdepera,2025-05-29,27.8,18.2,73,39,12.6,0
Consell,2025-05-29,17.2,17.2,51,51,3.9,0
Costitx,2025-05-29,32.2,14.4,98,33,9.3,0
Deià,2025-05-29,28.1,19.4,64,41,8.6,0
Escorca,2025-05-29,26.8,10.4,87,33,16.9,0
Esporles,2025-05-29,31.2,15,80,38,15.1,0
Estellencs,2025-05-29,-,-,-,-,-,-
Felanitx,2025-05-29,26.4,18.9,72,56,35.4,0
Fornalutx,2025-05-29,27.1,17.9,64,42,11.6,0
Inca,2025-05-29,33.3,17.6,77,35,14.3,0
Lloret,2025-05-29,32.3,15.1,91,34,10.5,0
Lloseta,2025-05-29,30.4,15.1,85,33,21.2,0
Llubí,2025-05-29,31.1,14.3,87,33,13,0
Llucmajor,2025-05-29,30,15.8,77,33,18.4,0
Manacor,2025-05-29,29.4,14.6,92,34,16.2,0
Mancor,2025-05-29,-,-,-,-,-,-
Maria,2025-05-29,29.4,16.4,91,37,17.3,0
Marratxí,2025-05-29,29.2,17,92,30,15.4,0
Montuïri,2025-05-29,31.5,11.4,93,34,18.7,0
Muro,2025-05-29,30.2,16.2,90,40,0,0
Palma,2025-05-29,27,18,82,52,13,0
Petra,2025-05-29,31.3,14.7,88,29,14,0
Pollença,2025-05-29,26.5,16.7,64,29,25.9,0
Porreres,2025-05-29,30.5,15.6,73,30,22,0
Sa Pobla,2025-05-29,33.6,16.4,83,30,12.9,0
Puigpunyent,2025-05-29,30.7,13.6,81,32,18.5,0
Ses   Salines,2025-05-29,26.8,15.9,91,45,25.9,0
Sant   Joan,2025-05-29,29.7,15.9,72,35,15.8,0
Sant   Llorenç,2025-05-29,31.3,15,88,35,1,0
Sencelles,2025-05-29,29.5,16.7,85,35,22.2,1.19
Santa   Eugènia,2025-05-29,31.7,12.2,98,31,19.8,0
Santa   Margalida,2025-05-29,29.3,15.9,85,37,19.8,0
Santa   Maria,2025-05-29,-,-,-,-,-,-
Santanyi,2025-05-29,31.4,15.4,95,40,1.4,0
Selva,2025-05-29,-,-,-,-,-,-
Sineu,2025-05-29,31.5,14.2,99,40,9,0
Sóller,2025-05-29,27.4,16.6,78,41,16.7,0
Son   Servera,2025-05-29,27,18,72,39,15.8,0
Valldemossa,2025-05-29,27.4,17.7,65,34,19.3,0
Villafranca,2025-05-29,,,,,32.8,0
