Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-06,35.8,25.1,54.4,0,0
Alcúdia,2026-08-06,33.8,25,73.4,14,0
Algaida,2026-08-06,36.3,24.3,70.2,27,0
Andratx,2026-08-06,35.8,25.2,64.1,11.2,0
Ariany,2026-08-06,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-06,34.7,22.8,74.9,16.9,0
Banyalbufar,2026-08-06,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-06,37.2,22.5,69.2,16.3,0
Búger,2026-08-06,34.7,23.3,72.2,22.2,0
Bunyola,2026-08-06,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-06,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-06,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-06,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-06,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-06,33.7,26.2,71,13.7,0
Consell,2026-08-06,36.4,22.2,67,23.3,0
Costitx,2026-08-06,38.2,23.3,80.6,11.1,0
Deià,2026-08-06,33.4,25.5,69.6,13.7,0
Escorca,2026-08-06,31,17.3,77.5,14.8,0
Esporles,2026-08-06,36.2,23.4,73.4,18.7,0
Estellencs,2026-08-06,32.9,24.6,70.6,11.2,0
Felanitx,2026-08-06,35.4,24.3,69.2,19.8,0
Fornalutx,2026-08-06,34,24.8,69,14,0
Inca,2026-08-06,37.1,26.3,66.7,9.7,0
Lloret de Vistalegre,2026-08-06,35.7,23.1,81,5.5,0.3
Lloseta,2026-08-06,34.7,24,69.3,26.6,0
Llubí,2026-08-06,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-06,,,,19.8,0
Manacor,2026-08-06,35.1,23.2,72.9,19.1,0
Mancor,2026-08-06,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-06,34.2,24.4,77.1,23,0
Marratxí,2026-08-06,36.1,25.4,66,16.4,0
Montuïri,2026-08-06,35.4,21.1,80,13.7,3.3
Muro,2026-08-06,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-06,34.6,26.5,72,16.2,0
Petra,2026-08-06,36.7,22.8,69.2,14.6,0
Pollença,2026-08-06,30.8,25.6,54.7,20.9,0
Porreres,2026-08-06,36.3,23.3,65.2,16.2,0.71
Sa Pobla,2026-08-06,33.5,24.9,71.4,11.9,0
Puigpunyent,2026-08-06,34,25.7,58.5,14.3,0
Ses Salines,2026-08-06,36.3,23.3,70,0,0
Sant Joan,2026-08-06,33.8,24.1,51.8,15.3,0
Sant Llorenç des Cardassar,2026-08-06,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-06,37,23.3,73.4,16.3,0
Santa Eugènia,2026-08-06,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-06,35.9,24.6,73.1,18.7,0
Santa María del Camí,2026-08-06,35.7,23.5,62.1,22,0
Santanyí,2026-08-06,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-06,34.7,24.6,63.3,10.3,0
Sineu,2026-08-06,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-06,33.5,25.3,72.3,24.5,0
Son Servera,2026-08-06,32,25.4,68.7,15.8,0
Valldemossa,2026-08-06,31.4,23.7,71.9,18,0
Vilafranca de Bonany,2026-08-06,34.7,23.7,74.5,19.8,1.5
