Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-05,22.7,15.3,76.4,0,0
Alcúdia,2026-05-05,24.6,15.8,78.9,17.3,0
Algaida,2026-05-05,21.9,15.2,81.6,22.7,0
Andratx,2026-05-05,21.9,16.2,80.9,10.4,0
Ariany,2026-05-05,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-05,23.7,15.2,85.7,23,0
Banyalbufar,2026-05-05,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-05,24.7,14.9,81.7,7.6,0.25
Búger,2026-05-05,25.9,15.3,77.3,17.9,0
Bunyola,2026-05-05,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-05,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-05,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-05,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-05,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-05,22.3,16.1,83.6,27.4,0
Consell,2026-05-05,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-05,23.3,14.4,87.1,14,0
Deià,2026-05-05,22.4,16,71.4,17.3,0.79
Escorca,2026-05-05,18.3,7.8,81.1,1.4,2.11
Esporles,2026-05-05,23.9,14.2,86.4,16.3,0
Estellencs,2026-05-05,22.5,16.8,69.7,23.8,0
Felanitx,2026-05-05,23.2,16.1,81.6,19,0
Fornalutx,2026-05-05,21.4,14.3,77.6,11.9,0.79
Inca,2026-05-05,23.3,15.9,80.4,17.7,0
Lloret de Vistalegre,2026-05-05,23.2,14.5,85,7.2,0
Lloseta,2026-05-05,21.8,14.7,83.5,34.9,0
Llubí,2026-05-05,24.1,15.2,77.9,15.1,0
Llucmajor,2026-05-05,,,,20.5,0
Manacor,2026-05-05,23.5,15.4,79.3,18,0
Mancor,2026-05-05,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-05,23.4,14.4,82.7,19.4,0
Marratxí,2026-05-05,21.9,15.7,82,22.2,0
Montuïri,2026-05-05,23.3,14.8,87,26.2,0
Muro,2026-05-05,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-05,23,16.9,84.8,11.9,0
Petra,2026-05-05,23.8,15.4,83.8,15.4,0
Pollença,2026-05-05,22.7,14.1,60.7,24.1,0
Porreres,2026-05-05,22.3,16,79.9,21.6,0
Sa Pobla,2026-05-05,25.3,15.8,76,16.9,0
Puigpunyent,2026-05-05,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-05,24.1,15.9,79.3,7.2,0
Sant Joan,2026-05-05,21.8,15.4,53.4,16.7,0
Sant Llorenç des Cardassar,2026-05-05,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-05,24.6,15.3,83.3,15.1,0
Santa Eugènia,2026-05-05,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-05,24.4,15,77.6,18.7,0
Santa María del Camí,2026-05-05,22.1,15.2,81.6,19.8,0
Santanyí,2026-05-05,,,,4,0
Selva,2026-05-05,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-05,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-05,23.2,16.1,74.5,23,1.3
Son Servera,2026-05-05,21.7,16.2,81.3,27.7,0
Valldemossa,2026-05-05,20.2,14.2,80.8,28.8,0
Vilafranca de Bonany,2026-05-05,22.7,15.3,84,28.8,0
