Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-04-13,14,9.7,78.3,0,2.54
Alcúdia,2026-04-13,15,11.1,81,27.7,10.39
Algaida,2026-04-13,14.1,9.6,90,28.1,6.81
Andratx,2026-04-13,15.1,10.5,85.1,19.4,7.59
Ariany,2026-04-13,NaN,NaN,NaN,NaN,NaN
Artà,2026-04-13,14.6,9.3,90.5,41.4,15.49
Banyalbufar,2026-04-13,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-04-13,15.5,9,87.4,13.7,2.79
Búger,2026-04-13,15.4,9.9,86.4,25.9,8.64
Bunyola,2026-04-13,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-04-13,NaN,NaN,NaN,NaN,NaN
Calvià,2026-04-13,NaN,NaN,NaN,NaN,NaN
Campanet,2026-04-13,NaN,NaN,NaN,NaN,NaN
Campos,2026-04-13,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-04-13,14.7,10.3,86.8,30.6,15.49
Consell,2026-04-13,15.1,10,88.2,20.9,3.81
Costitx,2026-04-13,15.7,9.2,93.5,11.9,9.6
Deià,2026-04-13,11.9,9.6,94.8,13.7,30.99
Escorca,2026-04-13,8.3,4.8,94.4,20.2,43.21
Esporles,2026-04-13,12.2,8.4,94.8,27,0
Estellencs,2026-04-13,12.8,9.8,91.8,18.7,29.21
Felanitx,2026-04-13,14.5,10.4,89.1,26.6,9.14
Fornalutx,2026-04-13,11.8,8.6,95.2,14.3,24.41
Inca,2026-04-13,17.6,10.5,86.8,9.3,10.11
Lloret de Vistalegre,2026-04-13,15,9.8,93.3,6.1,0.2
Lloseta,2026-04-13,14,8.6,89.7,40,4.29
Llubí,2026-04-13,15.7,10.5,86,17.3,11.4
Llucmajor,2026-04-13,,,,32.8,4.29
Manacor,2026-04-13,14.3,10.2,87.2,23,0
Mancor,2026-04-13,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-04-13,13.9,9.5,90.5,32.8,0
Marratxí,2026-04-13,16.2,9.8,86.4,16.1,2.79
Montuïri,2026-04-13,14.6,8.2,93.9,25.6,7.11
Muro,2026-04-13,NaN,NaN,NaN,NaN,NaN
Palma,2026-04-13,14.8,11.8,86,24.5,3.3
Petra,2026-04-13,15.3,10,86.4,19.3,20.32
Pollença,2026-04-13,12.9,9.7,67.5,33.8,25.91
Porreres,2026-04-13,15.1,10.1,86.8,24.8,9.4
Sa Pobla,2026-04-13,15.1,10.5,82.9,19.8,9.91
Puigpunyent,2026-04-13,11.2,8.7,94.5,18.7,10.16
Ses Salines,2026-04-13,16.6,10.5,88.5,6.5,3.91
Sant Joan,2026-04-13,14.4,10.3,39.5,19.5,8.64
Sant Llorenç des Cardassar,2026-04-13,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-04-13,17,10.3,89.2,15.8,6.1
Santa Eugènia,2026-04-13,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-04-13,,,,26.3,16.51
Santa María del Camí,2026-04-13,14.4,8.7,85.9,20.2,3.51
Santanyí,2026-04-13,,,,21.9,5.31
Selva,2026-04-13,14.5,9,86.5,10,3.05
Sineu,2026-04-13,NaN,NaN,NaN,NaN,NaN
Sóller,2026-04-13,13.5,10,88.7,31.3,7.11
Son Servera,2026-04-13,14.7,10.7,82.1,32.4,8.61
Valldemossa,2026-04-13,10.2,7.6,98.8,17.3,18.49
Vilafranca de Bonany,2026-04-13,14.8,9.7,90.3,36.4,12.9
