Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-23,35.4,22.7,55,21,0,0
Alcúdia,2025-06-23,34.6,23,82,35,11.5,0
Algaida,2025-06-23,34.5,21.8,74,29,24.8,0
Andratx,2025-06-23,35.5,23.9,61,22,10.8,0
Ariany,2025-06-23,-,-,-,-,-,-
Artà,2025-06-23,34.8,19,89,32,22.2,0
Banyalbufar,2025-06-23,31.6,22.7,83,44,7.2,0
Binissalem,2025-06-23,37.9,21.2,83,22,9,0.25
Búger,2025-06-23,36.9,21,86,20,18.7,0
Bunyola,2025-06-23,36.9,21.4,66,20,16.9,0
Calvià,2025-06-23,32.8,22,67,21,18.3,0
Campanet,2025-06-23,-,-,-,-,-,-
Campos,2025-06-23,33.9,33.9,47,47,9.3,0
Capdepera,2025-06-23,32.7,23.5,86,37,14.8,0
Consell,2025-06-23,17.2,17.2,51,51,3.9,0
Costitx,2025-06-23,37.6,20.8,85,25,11.6,0
Deià,2025-06-23,32.4,24.4,73,41,11.5,0
Escorca,2025-06-23,32.2,15.7,89,31,16.2,0
Esporles,2025-06-23,35.2,21.1,85,30,19.8,0
Estellencs,2025-06-23,-,-,-,-,-,-
Felanitx,2025-06-23,-,-,-,-,-,-
Fornalutx,2025-06-23,31.3,23.3,79,40,13,0
Inca,2025-06-23,38.4,23.9,77,25,21.9,0
Lloret,2025-06-23,37.7,21.5,85,26,8.7,0
Lloseta,2025-06-23,36,21.5,78,25,24.5,0
Llubí,2025-06-23,36.5,22.1,79,24,14,0
Llucmajor,2025-06-23,35,21.8,82,30,18,0
Manacor,2025-06-23,34.9,19.8,87,31,16.9,0
Mancor,2025-06-23,-,-,-,-,-,-
Maria,2025-06-23,35.1,21.9,88,27,18.4,0
Marratxí,2025-06-23,35.4,22.9,73,23,15.8,0
Montuïri,2025-06-23,36.3,19,89,29,12.2,0
Muro,2025-06-23,33.9,23.2,86,31,0,0
Palma,2025-06-23,33.1,24.7,77,35,15.1,0
Petra,2025-06-23,37.8,21.4,85,20,14.6,0
Pollença,2025-06-23,31,22.6,59,28,24.1,0
Porreres,2025-06-23,35.4,21.9,84,24,18,0
Sa Pobla,2025-06-23,37.7,23.5,79,24,13.7,0
Puigpunyent,2025-06-23,35.7,19.9,75,24,16.7,0
Ses   Salines,2025-06-23,32.6,21.7,91,40,25.9,0
Sant   Joan,2025-06-23,34.9,22.3,70,26,13.4,0
Sant   Llorenç,2025-06-23,36.3,21.1,88,27,6.9,0
Sencelles,2025-06-23,35.3,22.4,79,27,27.8,0
Santa   Eugènia,2025-06-23,38.6,19.9,80,22,20.3,0
Santa   Margalida,2025-06-23,35.1,22.9,82,28,18.7,0
Santa   Maria,2025-06-23,-,-,-,-,-,-
Santanyi,2025-06-23,34.1,21.4,96,55,2.6,0
Selva,2025-06-23,36.5,22.8,77,21,10.8,0
Sineu,2025-06-23,37.6,21.6,91,29,16.6,0
Sóller,2025-06-23,32.3,24.1,78,39,18.5,0
Son   Servera,2025-06-23,,,,,15.8,6.6
Valldemossa,2025-06-23,31.3,21.7,70,27,24.1,0
Villafranca,2025-06-23,,,,,29.9,0
