Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-09,24.6,17,82,53,0,0
Alcúdia,2025-10-09,25.2,16.9,91,58,21.2,0
Algaida,2025-10-09,24.2,17.1,89,53,24.8,0
Andratx,2025-10-09,26.4,17.8,84,48,19.4,1.09
Ariany,2025-10-09,-,-,-,-,-,-
Artà,2025-10-09,24.7,15.9,97,64,35.4,0
Banyalbufar,2025-10-09,24.7,17.1,91,66,17.2,0
Binissalem,2025-10-09,24.9,15.2,96,55,16.9,0
Búger,2025-10-09,29.3,16.1,93,54,21.9,0
Bunyola,2025-10-09,26.6,16.2,91,45,24.5,0
Calvià,2025-10-09,25.5,16.7,89,49,21.6,0
Campanet,2025-10-09,-,-,-,-,-,-
Campos,2025-10-09,26.6,15.6,94,50,38.9,0
Capdepera,2025-10-09,24.4,19.2,88,63,14.8,0
Consell,2025-10-09,-,-,-,-,-,-
Costitx,2025-10-09,25.3,15.5,99,58,14.8,0
Deià,2025-10-09,25.8,18.5,79,51,10.4,0
Escorca,2025-10-09,19.1,10.2,97,66,11.9,0
Esporles,2025-10-09,24.8,15.5,96,59,21.9,0
Estellencs,2025-10-09,-,-,-,-,-,-
Felanitx,2025-10-09,24.9,17.4,89,57,33.3,0
Fornalutx,2025-10-09,24.8,17.3,82,45,18,0
Inca,2025-10-09,27.3,18.4,85,51,7.2,0
Lloret,2025-10-09,24.4,16.4,94,62,7.6,0
Lloseta,2025-10-09,24.3,16.7,91,57,34.6,0
Llubí,2025-10-09,25.5,15.6,90,54,17.3,0
Llucmajor,2025-10-09,24.9,17.2,93,51,25.6,0
Manacor,2025-10-09,26.4,15.7,95,52,12.6,0
Mancor,2025-10-09,-,-,-,-,-,-
Maria,2025-10-09,23.5,17.6,91,64,25.6,0
Marratxí,2025-10-09,26.7,17.2,88,46,23.3,0
Montuïri,2025-10-09,24.4,13.9,99,61,32.8,0
Muro,2025-10-09,24.1,17.6,91,65,0,0
Palma,2025-10-09,25.8,18.4,85,52,28.8,0
Petra,2025-10-09,25.3,15.7,95,52,18.7,0
Pollença,2025-10-09,22.6,17.7,69,50,35.4,0
Porreres,2025-10-09,25.6,16.8,89,49,22.3,0
Sa Pobla,2025-10-09,25.6,17.5,88,54,12.6,0
Puigpunyent,2025-10-09,25.4,14.7,90,53,24.1,0
Ses   Salines,2025-10-09,25.3,17.4,90,55,32.2,0.25
Sant   Joan,2025-10-09,23.9,17.1,70,36,22.2,0
Sant   Llorenç,2025-10-09,26.9,16.8,94,56,7.4,0
Sencelles,2025-10-09,24.5,16.3,90,57,33.3,0
Santa   Eugènia,2025-10-09,28.6,13.9,98,45,7.9,0
Santa   Margalida,2025-10-09,20.2,17.7,86,75,9.4,0
Santa   Maria,2025-10-09,-,-,-,-,-,-
Santanyi,2025-10-09,25.3,17.1,96,62,15.8,0
Selva,2025-10-09,25.1,17.8,86,53,11.7,0
Sineu,2025-10-09,26,15.4,99,64,14,0
Sóller,2025-10-09,25.9,17,86,47,27.8,0
Son   Servera,2025-10-09,,,,,,
Valldemossa,2025-10-09,23.8,15.2,88,56,31.5,0
Villafranca,2025-10-09,-,-,-,-,-,-
