Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-01,15.1,9.7,83,58,0,0
Alcúdia,2025-12-01,16.2,10,87,57,18,0
Algaida,2025-12-01,15.4,9.1,96,60,18.7,0.51
Andratx,2025-12-01,18.5,11.5,78,43,16.2,0
Ariany,2025-12-01,-,-,-,-,-,-
Artà,2025-12-01,-,-,-,-,-,-
Banyalbufar,2025-12-01,14.4,9.3,94,75,8.7,0
Binissalem,2025-12-01,15.7,6.9,93,60,15.8,0
Búger,2025-12-01,17.4,9.1,91,57,13.2,0.25
Bunyola,2025-12-01,17.6,9,88,47,31.4,0
Calvià,2025-12-01,20.2,10.1,85,38,21.1,0
Campanet,2025-12-01,-,-,-,-,-,-
Campos,2025-12-01,-,-,-,-,-,-
Capdepera,2025-12-01,16.5,10.9,86,61,13,0
Consell,2025-12-01,-,-,-,-,-,-
Costitx,2025-12-01,16.2,7.2,99,68,7.9,0.79
Deià,2025-12-01,16.6,10.4,87,59,8.3,0
Escorca,2025-12-01,10,2.6,97,76,13.7,0.3
Esporles,2025-12-01,16.7,6.9,98,58,11.1,0
Estellencs,2025-12-01,-,-,-,-,-,-
Felanitx,2025-12-01,-,-,-,-,-,-
Fornalutx,2025-12-01,15.5,8.8,86,57,13.7,0
Inca,2025-12-01,18.6,10.1,94,54,6.1,0.2
Lloret,2025-12-01,15.2,8.3,99,68,8.2,0
Lloseta,2025-12-01,16.9,8.9,93,57,32.4,0
Llubí,2025-12-01,17.6,8.8,93,56,9.4,3.3
Llucmajor,2025-12-01,15.5,10.2,97,60,32.8,0
Manacor,2025-12-01,16.9,8.2,94,56,9.7,0.71
Mancor,2025-12-01,-,-,-,-,-,-
Maria,2025-12-01,16.2,10.5,99,67,24.1,0
Marratxí,2025-12-01,18.7,10.9,88,50,24.8,0
Montuïri,2025-12-01,16.3,7.5,99,69,11.1,0.3
Muro,2025-12-01,17,10.9,92,66,0.3,0.2
Palma,2025-12-01,17.3,12.1,86,55,25.2,0
Petra,2025-12-01,16.9,8,94,58,11.4,3.56
Pollença,2025-12-01,13.9,9.4,68,51,9.7,0.25
Porreres,2025-12-01,17.6,9,93,50,16.6,0
Sa Pobla,2025-12-01,-,-,-,-,-,-
Puigpunyent,2025-12-01,-,-,-,-,-,-
Ses   Salines,2025-12-01,-,-,-,-,-,-
Sant   Joan,2025-12-01,15.7,10.2,74,27,13.2,0.76
Sant   Llorenç,2025-12-01,14,7.3,93,67,1.8,1.78
Sencelles,2025-12-01,-,-,-,-,-,-
Santa   Eugènia,2025-12-01,18.8,6.7,99,54,7.2,0
Santa   Margalida,2025-12-01,16.7,10.6,91,61,24.5,0.79
Santa   Maria,2025-12-01,-,-,-,-,-,-
Santanyi,2025-12-01,16.5,9.3,93,62,0,0
Selva,2025-12-01,12.5,9.4,85,67,5.6,0
Sineu,2025-12-01,17,7.4,99,70,7.9,2.11
Sóller,2025-12-01,-,-,-,-,-,-
Son   Servera,2025-12-01,,,,,,
Valldemossa,2025-12-01,-,-,-,-,-,-
Villafranca,2025-12-01,,,,,0,0
