Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-18,35.5,24.7,59.2,0,0
Alcúdia,2026-08-18,32.8,24.6,72.9,11.9,0
Algaida,2026-08-18,37.1,24.6,68.7,25.2,0
Andratx,2026-08-18,34.8,25.5,63,11.9,0
Ariany,2026-08-18,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-18,33.9,22.8,78,18.3,0
Banyalbufar,2026-08-18,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-08-18,37.7,22.1,71.3,11.9,0
Búger,2026-08-18,34,23.3,70.2,16.4,0
Bunyola,2026-08-18,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-18,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-18,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-18,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-18,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-18,33,25.8,75.2,15.1,0
Consell,2026-08-18,36,22.6,70.4,20.6,0
Costitx,2026-08-18,37.4,23,74.4,11.6,0
Deià,2026-08-18,33.2,26.6,65.9,12.6,0
Escorca,2026-08-18,32.5,18.4,63.9,12.2,0
Esporles,2026-08-18,34.1,23.6,74.8,16.6,0
Estellencs,2026-08-18,33.3,25.3,65.8,12.2,0
Felanitx,2026-08-18,35.2,24.6,70,20.4,0
Fornalutx,2026-08-18,33.4,25.2,65.2,15.1,0
Inca,2026-08-18,36.5,26,66.1,15.1,0
Lloret de Vistalegre,2026-08-18,35.8,23.6,74.5,6.9,0
Lloseta,2026-08-18,34.9,23.7,70,33.5,0
Llubí,2026-08-18,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-18,,,,22.7,0
Manacor,2026-08-18,35,22.9,74.2,19.1,0
Mancor,2026-08-18,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-18,33.8,24.6,72.7,18,0
Marratxí,2026-08-18,38.3,24.9,71,18.7,0
Montuïri,2026-08-18,35.5,21.5,77,16.9,0
Muro,2026-08-18,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-18,35.1,26.3,70.9,10.1,0
Petra,2026-08-18,36.4,23.7,68.9,15,0
Pollença,2026-08-18,30.8,25.6,55.2,17.7,0
Porreres,2026-08-18,36.4,24.3,67.9,20.2,0
Sa Pobla,2026-08-18,33,24.5,69.5,6.1,0
Puigpunyent,2026-08-18,33.9,24.4,65.2,16.1,0
Ses Salines,2026-08-18,35.8,23.3,74.2,0,0
Sant Joan,2026-08-18,34,24.3,60.8,14,0
Sant Llorenç des Cardassar,2026-08-18,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-18,37.1,23.4,71,21.2,0
Santa Eugènia,2026-08-18,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-18,34.3,25,69.5,18.4,0
Santa María del Camí,2026-08-18,36,23.1,66.7,24.5,0
Santanyí,2026-08-18,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-18,NaN,NaN,NaN,NaN,NaN
Sineu,2026-08-18,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-18,33.1,25.1,71.4,20.2,0
Son Servera,2026-08-18,31.6,25,73.8,18,0
Valldemossa,2026-08-18,31.4,24.1,70.3,7.2,0
Vilafranca de Bonany,2026-08-18,34.7,25,73.4,23.8,0
