Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-01-30,17,12.2,53.6,0,0.76
Alcúdia,2026-01-30,18.7,10.9,61.2,62.3,0
Algaida,2026-01-30,15.1,11.5,80.7,33.8,0.71
Andratx,2026-01-30,16.4,10.9,76.3,18.7,2.01
Ariany,2026-01-30,NaN,NaN,NaN,NaN,NaN
Artà,2026-01-30,17.6,11.1,70.2,44.6,0
Banyalbufar,2026-01-30,,,,18,3.3
Binissalem,2026-01-30,17.9,10.1,65.8,22.7,2.29
Búger,2026-01-30,18.4,11.2,62.8,32,0
Bunyola,2026-01-30,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-01-30,NaN,NaN,NaN,NaN,NaN
Calvià,2026-01-30,18.7,10.9,72.9,22.2,1.27
Campanet,2026-01-30,NaN,NaN,NaN,NaN,NaN
Campos,2026-01-30,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-01-30,18.5,12.5,62.8,45.4,0
Consell,2026-01-30,17.4,9.4,73.2,27.7,1.27
Costitx,2026-01-30,17.2,10.6,82.7,13.4,0.2
Deià,2026-01-30,16.9,11.3,63.5,24.1,0.99
Escorca,2026-01-30,10,6.3,79.4,23.8,0
Esporles,2026-01-30,16.9,10.7,73.1,21.9,1.78
Estellencs,2026-01-30,17,10.9,70.6,29.2,2.79
Felanitx,2026-01-30,17,11.6,82.9,17.9,0.25
Fornalutx,2026-01-30,15.5,9.1,76.5,14,0.2
Inca,2026-01-30,18.2,10.8,65.5,47.2,0.61
Lloret de Vistalegre,2026-01-30,17.1,11.5,80.8,7.6,0
Lloseta,2026-01-30,17.1,10.8,61.7,85.7,0.1
Llubí,2026-01-30,18,11.6,69.3,19.1,0
Llucmajor,2026-01-30,15.3,10.1,86.6,29.5,0.71
Manacor,2026-01-30,17.3,11.2,75.8,22,0
Mancor,2026-01-30,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-01-30,17.4,11.5,69.5,16.9,0
Marratxí,2026-01-30,18.2,10.9,73.2,24.8,0.76
Montuïri,2026-01-30,16.8,11.6,83,21.9,0
Muro,2026-01-30,NaN,NaN,NaN,NaN,NaN
Palma,2026-01-30,18.1,12.6,74.7,33.5,2.01
Petra,2026-01-30,17.6,11.7,70.5,23.7,0.76
Pollença,2026-01-30,17.1,11.2,43.7,32.2,0
Porreres,2026-01-30,16.6,12,76.1,23,0
Sa Pobla,2026-01-30,19.1,11.3,65.4,41.7,0.2
Puigpunyent,2026-01-30,15.3,9.5,75.1,19.8,2.79
Ses Salines,2026-01-30,16.9,10.9,87.7,10.8,0.2
Sant Joan,2026-01-30,16.6,12.1,60.4,21.7,0.25
Sant Llorenç des Cardassar,2026-01-30,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-01-30,18.1,10.7,75.5,22.4,0.51
Santa Eugènia,2026-01-30,18.9,11.1,73.4,18.2,0.51
Santa Margalida,2026-01-30,17.6,12,68.2,23.8,0
Santa María del Camí,2026-01-30,16.7,9.1,65.9,45,0.51
Santanyí,2026-01-30,16.8,11.6,91.1,10.5,0.3
Selva,2026-01-30,NaN,NaN,NaN,NaN,NaN
Sineu,2026-01-30,17.6,12,73.5,29.5,0.3
Sóller,2026-01-30,16.9,10.2,64.9,38.5,0
Son Servera,2026-01-30,18.2,11.9,65.4,25.6,0
Valldemossa,2026-01-30,15.2,8.9,73.2,27.4,2.31
Vilafranca de Bonany,2026-01-30,17.2,10.9,78.4,20.5,0
