Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-21,31.5,17.6,53.5,0,0
Alcúdia,2026-09-21,30.7,17.5,69.7,13.3,0
Algaida,2026-09-21,31.6,18.2,65.5,19.1,0
Andratx,2026-09-21,31.4,19.2,58.6,15.1,0
Ariany,2026-09-21,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-21,31.5,17.6,70.9,19.2,0
Banyalbufar,2026-09-21,28.7,17.5,75.3,10.5,0
Binissalem,2026-09-21,32.5,14.9,66.3,12.2,0
Búger,2026-09-21,32.8,16,63.1,15.8,0
Bunyola,2026-09-21,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-21,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-21,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-21,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-21,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-21,30.8,21.3,66.3,13.7,0
Consell,2026-09-21,32.2,15.1,66.9,18.7,0
Costitx,2026-09-21,34.4,15.6,71.2,9.7,0
Deià,2026-09-21,29.7,19.9,56.7,8.3,0
Escorca,2026-09-21,26.3,10.4,67.4,10.8,0
Esporles,2026-09-21,31,17.1,69.8,16.9,0
Estellencs,2026-09-21,29.2,19.6,59.8,10.8,0
Felanitx,2026-09-21,31.5,18.7,70.6,14.6,0
Fornalutx,2026-09-21,27.7,18.3,62,13.7,0
Inca,2026-09-21,34.2,19.2,58,10.5,0
Lloret de Vistalegre,2026-09-21,31.6,16.6,69.5,6.9,0
Lloseta,2026-09-21,32.5,17,61,27,0
Llubí,2026-09-21,33.8,16.3,64.3,12.2,0
Llucmajor,2026-09-21,,,,18,0
Manacor,2026-09-21,31.3,16.8,72.5,13,0
Mancor,2026-09-21,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-21,30.5,18.1,66.1,18.7,0
Marratxí,2026-09-21,33.4,18.9,58.9,15.4,0
Montuïri,2026-09-21,31,14.3,75.2,18.7,0
Muro,2026-09-21,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-21,30.2,19.7,65.6,10.8,0
Petra,2026-09-21,32.8,16.3,66.5,15.4,0
Pollença,2026-09-21,30,18.9,42.5,17.7,0
Porreres,2026-09-21,33.1,17.7,65.6,15.8,0
Sa Pobla,2026-09-21,31.8,17.1,62.8,0.3,0
Puigpunyent,2026-09-21,30.4,19.2,52.3,14,0
Ses Salines,2026-09-21,31.7,18.1,71,0,0
Sant Joan,2026-09-21,30.4,18.1,43.9,17.4,0
Sant Llorenç des Cardassar,2026-09-21,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-21,34,16.1,68,13.7,0
Santa Eugènia,2026-09-21,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-21,31.8,18.9,62.6,14.8,0
Santa María del Camí,2026-09-21,31.8,16.9,57.8,17.6,0
Santanyí,2026-09-21,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-21,31.8,18.3,51.8,8.2,0
Sineu,2026-09-21,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-21,29.8,17.6,67.8,21.2,0
Son Servera,2026-09-21,29.7,19,64.8,15.5,0
Valldemossa,2026-09-21,26.8,18.2,61.9,7.2,0
Vilafranca de Bonany,2026-09-21,31.6,17.4,68.9,19.1,0
