Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-27,36.6,23.7,39.3,0,0
Alcúdia,2026-06-27,33.8,21.9,69,13,0
Algaida,2026-06-27,35.8,22.8,51.3,25.6,0
Andratx,2026-06-27,36,25.4,48.8,13,0
Ariany,2026-06-27,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-27,33.9,20.4,71.7,18.3,0
Banyalbufar,2026-06-27,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-27,37.5,19.7,52.6,18.7,0
Búger,2026-06-27,39.2,20.2,55.7,15.4,0
Bunyola,2026-06-27,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-27,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-27,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-27,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-27,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-27,32.6,23.3,80.4,12.2,0
Consell,2026-06-27,37.4,19.6,54.2,21.2,0
Costitx,2026-06-27,39.1,20.9,54,9.7,0
Deià,2026-06-27,34.9,23.1,60,11.2,0
Escorca,2026-06-27,31.3,20.4,51.3,14.4,0
Esporles,2026-06-27,36.4,20.6,61.2,20.1,0
Estellencs,2026-06-27,30.9,22.3,66.6,12.2,0
Felanitx,2026-06-27,34.1,22.8,68.8,20.8,0
Fornalutx,2026-06-27,33.8,21.3,58.5,0,0
Inca,2026-06-27,38.4,24.8,48.7,17.7,0
Lloret de Vistalegre,2026-06-27,35.8,21.6,57.7,6.4,0
Lloseta,2026-06-27,36.7,22.2,49.5,30.6,0
Llubí,2026-06-27,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-06-27,,,,20.5,0
Manacor,2026-06-27,34.4,21,70.9,18,0
Mancor,2026-06-27,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-27,34.8,23.7,57.9,20.5,0
Marratxí,2026-06-27,36.8,23.4,51.6,16.1,0
Montuïri,2026-06-27,34.8,18.3,62.1,23,0
Muro,2026-06-27,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-27,36,24.7,60,10.1,0
Petra,2026-06-27,37,20.7,59.1,15.4,0
Pollença,2026-06-27,31.6,22.7,48.4,19.3,0
Porreres,2026-06-27,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-27,36.3,22.1,58.3,9.3,0
Puigpunyent,2026-06-27,34.5,23.6,47.2,16.1,0
Ses Salines,2026-06-27,34.7,21.9,66.5,10.4,0
Sant Joan,2026-06-27,34.5,22.3,54.7,15.3,0
Sant Llorenç des Cardassar,2026-06-27,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-27,38.2,21.7,55,16.9,0
Santa Eugènia,2026-06-27,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-27,36.7,23.2,57.8,16.9,0
Santa María del Camí,2026-06-27,36.9,21.6,50.7,22.7,0
Santanyí,2026-06-27,,,,10.5,0
Selva,2026-06-27,36.2,23.5,44.5,13.2,0
Sineu,2026-06-27,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-27,33,22.2,69.9,22.7,0
Son Servera,2026-06-27,30.9,23.2,75,15.5,0
Valldemossa,2026-06-27,32.2,22.8,54.2,13,0
Vilafranca de Bonany,2026-06-27,34.8,22.6,65.2,21.2,0
