Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-18,17.3,10.2,83.1,0,0
Alcúdia,2025-12-18,18.7,13,88,10.1,0
Algaida,2025-12-18,16.8,10.4,95.2,15.1,0.3
Andratx,2025-12-18,18.8,10.5,83.5,8.3,0
Ariany,2025-12-18,NaN,NaN,NaN,NaN,NaN
Artà,2025-12-18,17.8,11.7,96.2,9,0.51
Banyalbufar,2025-12-18,13.2,10.1,98.8,2.1,0.2
Binissalem,2025-12-18,18.2,8.4,92.1,10.8,0
Búger,2025-12-18,18,9.8,92.8,13.2,0.25
Bunyola,2025-12-18,19.8,9.2,85.8,14.3,0
Cabrera,2025-12-18,NaN,NaN,NaN,NaN,NaN
Calvià,2025-12-18,21.1,9.4,84.1,9.3,0
Campanet,2025-12-18,NaN,NaN,NaN,NaN,NaN
Campos,2025-12-18,18.2,9.3,88.5,23.3,0.25
Capdepera,2025-12-18,17.6,13.2,93.3,6.1,0.79
Consell,2025-12-18,17.6,6.9,92.8,16.3,0.25
Costitx,2025-12-18,17.6,10.3,96.6,8.2,0.3
Deià,2025-12-18,16.9,11.9,76.6,6.5,0
Escorca,2025-12-18,11.7,1.8,96,0,0.2
Esporles,2025-12-18,18,8.6,93,11.9,0
Estellencs,2025-12-18,17.6,11.4,82.9,7.9,0
Felanitx,2025-12-18,17.8,11.1,94.5,17.5,1.52
Fornalutx,2025-12-18,16.4,10.1,83.7,9.7,0
Inca,2025-12-18,20.2,11.5,87.8,7.9,0
Lloret de Vistalegre,2025-12-18,17.1,9.9,95.4,4.7,0
Lloseta,2025-12-18,17.3,10.8,88.5,21.6,0
Llubí,2025-12-18,18.3,8.5,93,8.6,0.2
Llucmajor,2025-12-18,17.5,11.6,93.5,16.9,0.3
Manacor,2025-12-18,19.2,10.5,89.8,8.3,1.3
Mancor,2025-12-18,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2025-12-18,16.6,12.4,93.2,16.2,0
Marratxí,2025-12-18,19.4,10.3,85.8,21.9,0
Montuïri,2025-12-18,17.2,6.1,96.9,14,0.3
Muro,2025-12-18,17.3,11.4,95.8,0,0.3
Palma,2025-12-18,19.2,11.4,84.5,15.1,0
Petra,2025-12-18,17.8,7.9,92.1,12.2,2.79
Pollença,2025-12-18,15.7,12.2,70.8,11.3,0
Porreres,2025-12-18,19,10.3,91.7,11.9,0.51
Sa Pobla,2025-12-18,17.8,10,89.5,12.2,0.2
Puigpunyent,2025-12-18,18.7,11.2,85.1,15.4,0
Ses Salines,2025-12-18,18.7,11.1,90.8,7.2,0.51
Sant Joan,2025-12-18,16.9,11.4,33.8,13,0.51
Sant Llorenç des Cardassar,2025-12-18,18.1,10,91.7,3.2,2.54
Sencelles,2025-12-18,18.4,8.8,93.6,10.1,0.25
Santa Eugènia,2025-12-18,20.3,6.1,91.9,5.6,0
Santa Margalida,2025-12-18,17.2,11.5,92.6,12.2,0.2
Santa María del Camí,2025-12-18,17.3,9.2,84.9,19.4,0
Santanyí,2025-12-18,17.9,11.2,95,0,0.51
Selva,2025-12-18,18.4,10.6,88.1,7.1,0.25
Sineu,2025-12-18,NaN,NaN,NaN,NaN,NaN
Sóller,2025-12-18,18.8,8.3,88.4,8.3,0
Son Servera,2025-12-18,18.1,13.2,89,14.4,2.31
Valldemossa,2025-12-18,16.4,10.5,83.9,7.9,0
Vilafranca de Bonany,2025-12-18,17.5,12.9,93.2,15.5,0.3
