Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-01,33.2,21.7,65.2,0,0
Alcúdia,2026-09-01,31.6,24.6,72.8,10.4,0
Algaida,2026-09-01,33.8,21.9,73.6,19.4,0
Andratx,2026-09-01,32.8,22.9,70.1,16.2,0
Ariany,2026-09-01,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-01,,,,,
Banyalbufar,2026-09-01,29.4,22,84.7,28.8,0
Binissalem,2026-09-01,34.2,21.6,74.7,13.7,0
Búger,2026-09-01,32.3,22,75.1,25.9,0
Bunyola,2026-09-01,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-01,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-01,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-01,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-01,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-01,31.1,24.8,74.5,10.8,0
Consell,2026-09-01,33.7,20.4,75.4,21.2,0
Costitx,2026-09-01,35.3,21.8,77.1,9.3,0
Deià,2026-09-01,30.1,23.2,70.7,18.7,0
Escorca,2026-09-01,28.4,12.5,81.2,14,0
Esporles,2026-09-01,31.6,21.4,77.8,16.9,0
Estellencs,2026-09-01,31,22.7,71.2,11.9,0
Felanitx,2026-09-01,31.1,22.3,78.1,21.6,0
Fornalutx,2026-09-01,30.1,21.5,72.2,15.4,0
Inca,2026-09-01,34.9,23.9,71.3,13.4,0
Lloret de Vistalegre,2026-09-01,33.6,21.9,76.7,5.5,0
Lloseta,2026-09-01,32.8,22.1,74.3,24.5,0
Llubí,2026-09-01,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-01,,,,0.4,0
Manacor,2026-09-01,32.7,22.8,74.8,16.2,0
Mancor,2026-09-01,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-01,31.4,22.3,76.4,19.8,0
Marratxí,2026-09-01,35.8,22.8,73,22.5,0
Montuïri,2026-09-01,32.3,20.6,81.3,18.7,0
Muro,2026-09-01,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-01,33.1,24.5,76.3,12.6,0
Petra,2026-09-01,34.4,21.4,70.5,12.9,0
Pollença,2026-09-01,29.3,23.5,56.7,20.9,0
Porreres,2026-09-01,34,22.5,70.7,13,0
Sa Pobla,2026-09-01,31.4,24.2,72.2,6.9,0
Puigpunyent,2026-09-01,32.6,21.9,78,16.1,0
Ses Salines,2026-09-01,32.5,22.2,75.5,0,0
Sant Joan,2026-09-01,31.6,23.4,54.2,12.4,0
Sant Llorenç des Cardassar,2026-09-01,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-01,34.1,22.1,75.4,14,0
Santa Eugènia,2026-09-01,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-01,31.1,23.2,73.1,20.9,0
Santa María del Camí,2026-09-01,33.4,21.8,71.7,23.8,0
Santanyí,2026-09-01,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-01,32.6,21.9,69.8,11.1,0
Sineu,2026-09-01,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-01,30.3,22.4,73.1,22,0
Son Servera,2026-09-01,29.9,23.8,73.5,15.5,0
Valldemossa,2026-09-01,28.4,21.4,77.9,24.8,0
Vilafranca de Bonany,2026-09-01,32.1,23,75.8,19.1,0
