Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-29,36.5,23.1,47,25,0,0
Alcúdia,2025-06-29,34.9,21,82,35,16.2,0
Algaida,2025-06-29,36.4,23.1,76,27,17.6,0
Andratx,2025-06-29,37.4,25.9,76,25,16.6,0
Ariany,2025-06-29,-,-,-,-,-,-
Artà,2025-06-29,36.6,19.8,85,33,24.1,0
Banyalbufar,2025-06-29,33.5,23.8,77,33,8.7,0
Binissalem,2025-06-29,38.4,19.6,76,28,16.3,0
Búger,2025-06-29,-,-,-,-,-,-
Bunyola,2025-06-29,38.6,23.2,64,27,15.1,0
Calvià,2025-06-29,35.9,25.3,77,29,17.5,0
Campanet,2025-06-29,-,-,-,-,-,-
Campos,2025-06-29,35.7,20.1,81,34,33.8,0
Capdepera,2025-06-29,35.2,23.9,90,37,15.4,0
Consell,2025-06-29,-,-,-,-,-,-
Costitx,2025-06-29,39.8,21,88,26,14,0
Deià,2025-06-29,34.3,25.6,76,28,9.7,0
Escorca,2025-06-29,33.1,18.3,82,34,11.9,0
Esporles,2025-06-29,34.1,23.4,67,35,19.5,0
Estellencs,2025-06-29,-,-,-,-,-,-
Felanitx,2025-06-29,33.4,23.2,69,33,32.2,0
Fornalutx,2025-06-29,33,23.6,60,31,13,0
Inca,2025-06-29,40.3,24.5,68,29,16.6,0
Lloret,2025-06-29,38,21.1,86,29,5.8,0
Lloseta,2025-06-29,37,21.9,70,29,27.7,0
Llubí,2025-06-29,38.5,20.4,79,25,13.7,0
Llucmajor,2025-06-29,36.1,23.2,80,30,21.6,0
Manacor,2025-06-29,36.3,21,86,31,19.4,0
Mancor,2025-06-29,-,-,-,-,-,-
Maria,2025-06-29,35.5,23.2,79,30,18,0
Marratxí,2025-06-29,34.9,23.8,83,35,15.4,0
Montuïri,2025-06-29,36.9,17.8,85,32,16.9,0
Muro,2025-06-29,35.2,22.4,81,35,0,0
Palma,2025-06-29,32.8,25.5,80,50,13.7,0
Petra,2025-06-29,38.4,20.5,86,24,14.6,0
Pollença,2025-06-29,33.1,23.5,59,21,25.9,0
Porreres,2025-06-29,37.2,22.1,68,23,16.9,0
Sa Pobla,2025-06-29,39.5,22.9,75,28,12.6,0
Puigpunyent,2025-06-29,37.7,22.7,68,28,20.9,0
Ses   Salines,2025-06-29,32.9,23.2,87,46,25.9,0
Sant   Joan,2025-06-29,35.9,22.7,70,28,13.8,0
Sant   Llorenç,2025-06-29,38,21.1,80,31,11.3,0
Sencelles,2025-06-29,37.9,21.6,81,28,24.1,0
Santa   Eugènia,2025-06-29,40.3,18,88,24,16.6,0
Santa   Margalida,2025-06-29,36.1,22.8,74,31,15.8,0
Santa   Maria,2025-06-29,-,-,-,-,-,-
Santanyi,2025-06-29,35.1,22.6,90,51,2.9,0
Selva,2025-06-29,37,22.8,67,25,12.9,0
Sineu,2025-06-29,38.8,19.6,92,30,10.8,0
Sóller,2025-06-29,33.8,22.2,75,28,18.5,0
Son   Servera,2025-06-29,,,,,,
Valldemossa,2025-06-29,31.8,23.6,65,28,24.1,0
Villafranca,2025-06-29,,,,,25.6,0
