Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-10-30,20.9,15.2,92,70,0,4.06
Alcúdia,2025-10-30,22.4,14.6,93,69,19.1,2.01
Algaida,2025-10-30,21.1,15.7,96,69,16.9,1.6
Andratx,2025-10-30,23.5,16,90,57,14,0.51
Ariany,2025-10-30,-,-,-,-,-,-
Artà,2025-10-30,21.6,11.8,99,77,31.5,5.99
Banyalbufar,2025-10-30,21.6,15.2,97,76,12.2,0.3
Binissalem,2025-10-30,22.3,12.9,97,67,16.3,7.87
Búger,2025-10-30,22.3,13,95,68,12.9,2.29
Bunyola,2025-10-30,24.4,14.3,96,59,10.5,11.18
Calvià,2025-10-30,23.1,15,93,60,17.5,2.79
Campanet,2025-10-30,-,-,-,-,-,-
Campos,2025-10-30,22.6,14.1,96,69,31.5,2.01
Capdepera,2025-10-30,21.4,16.2,95,77,17.2,8.89
Consell,2025-10-30,-,-,-,-,-,-
Costitx,2025-10-30,22.5,14,99,75,9,2.49
Deià,2025-10-30,22.2,16.6,93,63,9,9.09
Escorca,2025-10-30,16.1,12.5,97,82,9.7,25.7
Esporles,2025-10-30,21.3,13.6,98,76,15.4,0.51
Estellencs,2025-10-30,-,-,-,-,-,-
Felanitx,2025-10-30,21.2,17.3,94,73,31.5,7.8
Fornalutx,2025-10-30,21,15.1,97,66,11.9,33.2
Inca,2025-10-30,24.6,15.5,98,59,9.3,2.49
Lloret,2025-10-30,21.7,15,97,75,6.4,0
Lloseta,2025-10-30,21.6,13.4,96,67,24.1,5.59
Llubí,2025-10-30,22.9,14.4,97,64,10.4,1.6
Llucmajor,2025-10-30,21.5,14.4,98,72,24.8,1.7
Manacor,2025-10-30,22.1,14.2,96,68,20.9,1.5
Mancor,2025-10-30,-,-,-,-,-,-
Maria,2025-10-30,20.7,14.4,99,78,17.6,3.81
Marratxí,2025-10-30,23.5,16.1,94,62,15.4,3.81
Montuïri,2025-10-30,21.1,12.2,99,81,21.9,1.5
Muro,2025-10-30,21.5,14.7,99,75,0.3,0.99
Palma,2025-10-30,24,17.1,91,63,19.4,0.2
Petra,2025-10-30,22.2,14.6,95,69,14,1.78
Pollença,2025-10-30,20.3,14.6,73,59,27.8,7.8
Porreres,2025-10-30,21.5,14.7,95,68,18.7,1.8
Sa Pobla,2025-10-30,22.5,14.8,95,67,13.7,2.29
Puigpunyent,2025-10-30,22.7,13.7,90,68,20.9,2.01
Ses   Salines,2025-10-30,22.3,15,90,71,37,2.03
Sant   Joan,2025-10-30,20.7,15.1,70,18,16.4,1.27
Sant   Llorenç,2025-10-30,21.1,12.6,99,81,4.3,0
Sencelles,2025-10-30,21.5,14.5,95,70,22.5,3.3
Santa   Eugènia,2025-10-30,25.5,12.5,99,58,9,2.29
Santa   Margalida,2025-10-30,21.1,15.1,94,72,19.4,0.71
Santa   Maria,2025-10-30,-,-,-,-,-,-
Santanyi,2025-10-30,22.2,14.7,99,79,5.5,19.89
Selva,2025-10-30,-,-,-,-,-,-
Sineu,2025-10-30,22.6,14.7,99,80,10.5,1.19
Sóller,2025-10-30,22.7,14.9,93,68,18.5,8.2
Son   Servera,2025-10-30,,,,,,
Valldemossa,2025-10-30,20.3,14.3,90,69,22.5,10.8
Villafranca,2025-10-30,,,,,0,2.01
