Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-06-30,36.2,24.1,52,27,0,0
Alcúdia,2025-06-30,33.4,22.2,83,49,13.3,0
Algaida,2025-06-30,35.1,24.7,71,27,19.8,0
Andratx,2025-06-30,36,24.2,73,31,9.4,0
Ariany,2025-06-30,-,-,-,-,-,-
Artà,2025-06-30,35.6,23.1,86,44,19.3,0
Banyalbufar,2025-06-30,32.5,23.7,84,45,6.4,0
Binissalem,2025-06-30,38.7,20.6,75,27,13.4,0
Búger,2025-06-30,-,-,-,-,-,-
Bunyola,2025-06-30,36.9,22.8,71,31,16.3,0
Calvià,2025-06-30,33.5,23.7,75,38,16.9,0
Campanet,2025-06-30,-,-,-,-,-,-
Campos,2025-06-30,35.4,21.8,80,40,32.2,0
Capdepera,2025-06-30,33.6,24.8,81,42,16.3,0
Consell,2025-06-30,-,-,-,-,-,-
Costitx,2025-06-30,38.3,25.2,82,28,13.4,0
Deià,2025-06-30,33.4,25.4,73,43,9.4,0
Escorca,2025-06-30,32.3,15.6,88,35,14.8,0
Esporles,2025-06-30,34.8,22.9,73,40,16.6,0
Estellencs,2025-06-30,-,-,-,-,-,-
Felanitx,2025-06-30,33.6,25.1,78,39,27.8,0
Fornalutx,2025-06-30,32.8,24.5,63,40,13,0
Inca,2025-06-30,40.4,25,66,24,15.1,0
Lloret,2025-06-30,37.4,21.8,88,30,6.4,0
Lloseta,2025-06-30,37,22.4,70,26,31.7,0
Llubí,2025-06-30,38.5,22.1,78,22,16.6,0
Llucmajor,2025-06-30,35.6,22.8,75,35,18,0
Manacor,2025-06-30,35.8,21.4,87,37,15.5,0
Mancor,2025-06-30,-,-,-,-,-,-
Maria,2025-06-30,36.2,23.2,83,30,20.2,0
Marratxí,2025-06-30,35.1,23.2,81,36,16.4,0
Montuïri,2025-06-30,37.5,19.4,81,31,17.2,0
Muro,2025-06-30,35.6,24.1,81,34,0,0
Palma,2025-06-30,32.9,25.4,84,58,12.2,0
Petra,2025-06-30,38.5,21.7,82,27,14.6,0
Pollença,2025-06-30,33.7,24.2,58,22,22.5,0
Porreres,2025-06-30,36.6,22.9,74,28,19.8,0
Sa Pobla,2025-06-30,39.3,23.9,76,22,11.7,0
Puigpunyent,2025-06-30,36.3,21.3,73,34,18.5,0
Ses   Salines,2025-06-30,32.8,22.8,85,49,25.9,0
Sant   Joan,2025-06-30,36.5,23.1,68,30,14.2,0
Sant   Llorenç,2025-06-30,37.2,21.7,79,38,6,0
Sencelles,2025-06-30,36.4,22.8,85,30,29.6,0
Santa   Eugènia,2025-06-30,39.7,19.2,85,27,20.3,0
Santa   Margalida,2025-06-30,35.9,23.8,73,32,17.3,0
Santa   Maria,2025-06-30,-,-,-,-,-,-
Santanyi,2025-06-30,35.1,21.9,88,60,2.9,0
Selva,2025-06-30,-,-,-,-,-,-
Sineu,2025-06-30,39.3,21.7,85,28,9.3,0
Sóller,2025-06-30,32.9,23.2,78,39,18.5,0
Son   Servera,2025-06-30,,,,,,
Valldemossa,2025-06-30,31.9,23.2,73,42,22.5,0
Villafranca,2025-06-30,,,,,27,0
