Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-09-03,33.7,22.7,56,0,0
Alcúdia,2026-09-03,32.2,24.7,69,13,0
Algaida,2026-09-03,34,23.2,70,20.2,0
Andratx,2026-09-03,33.7,23.8,65.1,13,0
Ariany,2026-09-03,NaN,NaN,NaN,NaN,NaN
Artà,2026-09-03,,,,16.3,0
Banyalbufar,2026-09-03,31.1,23.4,80.3,11.9,0
Binissalem,2026-09-03,33.8,21.2,67.4,19.5,0
Búger,2026-09-03,32.9,22,68.5,28.3,0
Bunyola,2026-09-03,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-09-03,NaN,NaN,NaN,NaN,NaN
Calvià,2026-09-03,NaN,NaN,NaN,NaN,NaN
Campanet,2026-09-03,NaN,NaN,NaN,NaN,NaN
Campos,2026-09-03,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-09-03,31.4,25,67.4,16.3,0
Consell,2026-09-03,34.3,21,68.2,25.6,0
Costitx,2026-09-03,35.1,21.8,71.6,10.8,0
Deià,2026-09-03,32.5,24.6,63.3,16.2,0
Escorca,2026-09-03,29.9,16.5,73.3,13.3,0
Esporles,2026-09-03,35.2,21.5,65.7,14.8,0
Estellencs,2026-09-03,31.6,22.9,69.1,11.9,0
Felanitx,2026-09-03,33.7,23.2,66.7,22.2,0
Fornalutx,2026-09-03,31.8,24.1,64.9,15.1,0
Inca,2026-09-03,35.7,24.1,63.9,10.8,0
Lloret de Vistalegre,2026-09-03,33.1,22.5,71.8,6.1,0
Lloseta,2026-09-03,33,21.8,65.6,23.8,0
Llubí,2026-09-03,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-09-03,,,,0,0
Manacor,2026-09-03,35.4,22.4,64.3,13.7,0
Mancor,2026-09-03,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-09-03,31,23.6,73.1,20.9,0
Marratxí,2026-09-03,35.6,22.6,68.2,20.4,0
Montuïri,2026-09-03,32.8,21.6,75.3,13.4,0
Muro,2026-09-03,NaN,NaN,NaN,NaN,NaN
Palma,2026-09-03,35.3,24.8,69,17.6,0
Petra,2026-09-03,34.2,23.4,65.2,15,0
Pollença,2026-09-03,29.5,24.1,52.9,20.9,0
Porreres,2026-09-03,35.5,23.5,67.7,16.2,0
Sa Pobla,2026-09-03,31.6,23.4,67.9,13,0
Puigpunyent,2026-09-03,33.3,23,61.8,15.4,0
Ses Salines,2026-09-03,34.9,22.7,66.8,0,0
Sant Joan,2026-09-03,31.6,24.4,46.2,15.9,0
Sant Llorenç des Cardassar,2026-09-03,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-09-03,35.2,22.7,68.8,15.1,0
Santa Eugènia,2026-09-03,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-09-03,31.3,24.6,69.7,20.9,0
Santa María del Camí,2026-09-03,33.5,21.8,64,23.4,0
Santanyí,2026-09-03,NaN,NaN,NaN,NaN,NaN
Selva,2026-09-03,32.8,22.6,62.1,11.1,0
Sineu,2026-09-03,NaN,NaN,NaN,NaN,NaN
Sóller,2026-09-03,31.6,23.3,70.5,24.1,0
Son Servera,2026-09-03,32.7,23.8,61,22.3,0
Valldemossa,2026-09-03,NaN,NaN,NaN,NaN,NaN
Vilafranca de Bonany,2026-09-03,32.9,23.9,70.5,21.6,0
