Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-06-25,35.9,23.6,40.1,0,0
Alcúdia,2026-06-25,33.8,21.9,64.7,12.6,0
Algaida,2026-06-25,35.9,23.3,48.6,33.5,0
Andratx,2026-06-25,34.5,23.6,48.1,11.9,0
Ariany,2026-06-25,NaN,NaN,NaN,NaN,NaN
Artà,2026-06-25,34,20.2,61,18,0
Banyalbufar,2026-06-25,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-06-25,38.4,20.3,53.5,13.4,0
Búger,2026-06-25,36.4,20.3,54.3,19,0
Bunyola,2026-06-25,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-06-25,NaN,NaN,NaN,NaN,NaN
Calvià,2026-06-25,NaN,NaN,NaN,NaN,NaN
Campanet,2026-06-25,NaN,NaN,NaN,NaN,NaN
Campos,2026-06-25,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-06-25,32.6,23.5,61.6,16.9,0
Consell,2026-06-25,36.4,19.8,55.9,21.2,0
Costitx,2026-06-25,39.3,21.1,54.6,12.6,0
Deià,2026-06-25,33.4,24.7,50.6,13,0
Escorca,2026-06-25,30.8,15,62.2,13.7,0
Esporles,2026-06-25,24.3,21.8,73,8.7,0
Estellencs,2026-06-25,32,21.4,60.3,10.4,0
Felanitx,2026-06-25,35.3,22.3,51.9,18.7,0
Fornalutx,2026-06-25,33.1,23.7,51.8,0,0
Inca,2026-06-25,37.7,24.4,49.1,15.4,0
Lloret de Vistalegre,2026-06-25,35.9,21.6,53.7,6.1,0
Lloseta,2026-06-25,35.1,21.3,50.3,32.8,0
Llubí,2026-06-25,38.8,21.5,48,12.2,0
Llucmajor,2026-06-25,,,,22,0
Manacor,2026-06-25,34.3,20.8,61.4,16.6,0
Mancor,2026-06-25,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-06-25,35.4,23.4,53.2,24.5,0
Marratxí,2026-06-25,35.9,23.8,52.4,19.8,0
Montuïri,2026-06-25,35.9,18.8,58.1,24.1,0
Muro,2026-06-25,NaN,NaN,NaN,NaN,NaN
Palma,2026-06-25,33.8,24.9,59.2,10.8,0
Petra,2026-06-25,37.4,20.9,51.4,16.1,0
Pollença,2026-06-25,32.4,23.3,42.1,24.1,0
Porreres,2026-06-25,NaN,NaN,NaN,NaN,NaN
Sa Pobla,2026-06-25,34.9,22.2,55.8,9,0
Puigpunyent,2026-06-25,26.2,26,50,9.7,0
Ses Salines,2026-06-25,34.4,21.4,57.1,8.3,0
Sant Joan,2026-06-25,34.3,22.4,51.7,15.9,0
Sant Llorenç des Cardassar,2026-06-25,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-06-25,37.6,20.9,56.7,16.9,0
Santa Eugènia,2026-06-25,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-06-25,36.9,23.8,50.7,16.2,0
Santa María del Camí,2026-06-25,35.2,21.7,50.9,22.3,0
Santanyí,2026-06-25,,,,4,0
Selva,2026-06-25,36.2,23.2,45,9.3,0
Sineu,2026-06-25,NaN,NaN,NaN,NaN,NaN
Sóller,2026-06-25,32.1,22.5,60,25.6,0
Son Servera,2026-06-25,31.2,23,60.5,16.2,0
Valldemossa,2026-06-25,32.1,23.5,47.4,13,0
Vilafranca de Bonany,2026-06-25,34.8,22.9,55.8,18.7,0
