Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-11-12,22.6,12.5,91,58,0,0
Alcúdia,2025-11-12,23.7,12.2,96,59,15.1,0.3
Algaida,2025-11-12,23.1,12.7,97,51,16.2,0.3
Andratx,2025-11-12,24.4,16.6,84,41,24.8,0
Ariany,2025-11-12,-,-,-,-,-,-
Artà,2025-11-12,-,-,-,-,-,-
Banyalbufar,2025-11-12,24.3,13.2,91,23,25.3,0
Binissalem,2025-11-12,24.1,10.9,98,52,9,0
Búger,2025-11-12,26,11.7,96,58,12.2,0
Bunyola,2025-11-12,24.9,11.5,96,44,16.6,0
Calvià,2025-11-12,24.8,14.1,94,40,19,0
Campanet,2025-11-12,-,-,-,-,-,-
Campos,2025-11-12,-,-,-,-,-,-
Capdepera,2025-11-12,22.2,16.4,92,76,20.1,0
Consell,2025-11-12,-,-,-,-,-,-
Costitx,2025-11-12,24.5,11.4,99,65,5,0.2
Deià,2025-11-12,24.8,15.3,73,19,24.8,0
Escorca,2025-11-12,19.2,18.1,47,36,8.6,0.3
Esporles,2025-11-12,22.7,11.3,99,63,15.8,0.25
Estellencs,2025-11-12,-,-,-,-,-,-
Felanitx,2025-11-12,-,-,-,-,-,-
Fornalutx,2025-11-12,26.1,13,78,15,25.6,0
Inca,2025-11-12,26.2,13.7,91,54,7.9,0
Lloret,2025-11-12,23.3,12.3,98,67,1.1,0
Lloseta,2025-11-12,25.4,13.3,94,53,16.6,0
Llubí,2025-11-12,25.4,11.6,98,54,6.8,0.3
Llucmajor,2025-11-12,22.4,13.5,97,65,17.6,0
Manacor,2025-11-12,22.7,11.1,98,72,16.9,0.3
Mancor,2025-11-12,-,-,-,-,-,-
Maria,2025-11-12,22.5,13.9,98,69,16.2,0
Marratxí,2025-11-12,26.6,14.8,91,45,13.2,0
Montuïri,2025-11-12,23.9,8.1,99,65,21.2,0.2
Muro,2025-11-12,24.7,13.6,98,66,0,0
Palma,2025-11-12,24.4,15.1,91,52,17.6,0
Petra,2025-11-12,24,11,97,60,12.2,0
Pollença,2025-11-12,22.2,11.7,71,38,20.9,0
Porreres,2025-11-12,24,12.3,97,55,12.2,0.3
Sa Pobla,2025-11-12,25.4,12.8,93,59,8.5,0
Puigpunyent,2025-11-12,-,-,-,-,-,-
Ses   Salines,2025-11-12,22.3,0,91,76,24.1,0
Sant   Joan,2025-11-12,22.5,12.8,70,15,9.5,0.51
Sant   Llorenç,2025-11-12,,,0,0,2.6,0
Sencelles,2025-11-12,-,-,-,-,-,-
Santa   Eugènia,2025-11-12,25.5,9.6,99,52,7.9,0
Santa   Margalida,2025-11-12,23.5,13.5,95,64,13,0.3
Santa   Maria,2025-11-12,-,-,-,-,-,-
Santanyi,2025-11-12,24.2,13.9,97,76,3.2,0
Selva,2025-11-12,-,-,-,-,-,-
Sineu,2025-11-12,24.9,11.6,99,71,6.1,0.2
Sóller,2025-11-12,25.7,13.4,80,16,53.8,0
Son   Servera,2025-11-12,,,,,,
Valldemossa,2025-11-12,-,-,-,-,-,-
Villafranca,2025-11-12,,,,,0,0.3
