Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-29,32.8,21.5,53,0,0
Alcúdia,2026-08-29,32,24.8,62,14.4,0
Algaida,2026-08-29,31.7,22.1,60.3,21.2,0
Andratx,2026-08-29,32.9,24.2,55.2,16.2,0
Ariany,2026-08-29,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-29,,,,16.9,0
Banyalbufar,2026-08-29,30.8,23.3,69.2,10.5,0
Binissalem,2026-08-29,34.6,18.6,64.3,16.6,0
Búger,2026-08-29,32.1,20.2,64.8,27.4,0
Bunyola,2026-08-29,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-29,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-29,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-29,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-29,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-29,31.7,24,66,16.9,0.51
Consell,2026-08-29,32.6,18.5,63.7,21.9,0
Costitx,2026-08-29,34,22,65.6,9.3,0
Deià,2026-08-29,32,23.3,59,12.6,0
Escorca,2026-08-29,27.1,15.5,74,13,0
Esporles,2026-08-29,29.7,21.6,69.9,19.5,0
Estellencs,2026-08-29,31.4,22.1,62.4,13,0
Felanitx,2026-08-29,32.9,23.4,64.7,18.7,0
Fornalutx,2026-08-29,31.2,21.2,58.3,13.7,0
Inca,2026-08-29,34.1,22.9,61.2,14,0
Lloret de Vistalegre,2026-08-29,32.6,22.1,67,4.7,0
Lloseta,2026-08-29,32.1,19.9,64.6,24.5,0
Llubí,2026-08-29,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-29,,,,0,0
Manacor,2026-08-29,33.3,22.9,64,15.5,0
Mancor,2026-08-29,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-29,30.7,22.7,65.6,20.5,0
Marratxí,2026-08-29,35.1,21.6,57.3,15.4,0
Montuïri,2026-08-29,33.3,21.8,69.5,19.2,0
Muro,2026-08-29,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-29,33.4,24.5,59.4,16.6,0
Petra,2026-08-29,32.4,22,61.3,15,0
Pollença,2026-08-29,28.8,24.2,48.1,20.9,0
Porreres,2026-08-29,32.8,22.8,61.2,17.6,0
Sa Pobla,2026-08-29,31.5,24.1,62,10.1,0
Puigpunyent,2026-08-29,31.9,22.1,60.5,17.9,0
Ses Salines,2026-08-29,34.4,22.8,63.4,0,0
Sant Joan,2026-08-29,30.9,24.1,61.6,16.6,0
Sant Llorenç des Cardassar,2026-08-29,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-29,34,21.1,63.6,21.6,0
Santa Eugènia,2026-08-29,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-29,31.6,23.8,62.8,20.5,0
Santa María del Camí,2026-08-29,33.2,20,57.6,18,0
Santanyí,2026-08-29,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-29,32.4,20.7,59.6,10.3,0
Sineu,2026-08-29,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-29,31,22.1,60.8,24.8,0
Son Servera,2026-08-29,30.2,24.1,63.6,18.7,0.2
Valldemossa,2026-08-29,NaN,NaN,NaN,NaN,NaN
Vilafranca de Bonany,2026-08-29,31.8,23.5,66.2,23,0
