Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-08-24,29.7,23.8,73.8,0,1.27
Alcúdia,2026-08-24,31.4,23.9,80.7,20.5,3.3
Algaida,2026-08-24,29.7,23.6,84,30.2,4.5
Andratx,2026-08-24,31.7,25.8,76.9,33.5,2.01
Ariany,2026-08-24,NaN,NaN,NaN,NaN,NaN
Artà,2026-08-24,,,,16.6,0
Banyalbufar,2026-08-24,33.4,23.3,80,24.8,0.2
Binissalem,2026-08-24,30.7,21.8,84.3,10.8,2.03
Búger,2026-08-24,NaN,NaN,NaN,NaN,NaN
Bunyola,2026-08-24,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-08-24,NaN,NaN,NaN,NaN,NaN
Calvià,2026-08-24,NaN,NaN,NaN,NaN,NaN
Campanet,2026-08-24,NaN,NaN,NaN,NaN,NaN
Campos,2026-08-24,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-08-24,30.2,25.1,87.2,23,3.61
Consell,2026-08-24,30.6,21.8,84.2,21.2,2.03
Costitx,2026-08-24,30.6,22.5,89.7,11.6,3.3
Deià,2026-08-24,31.9,24.7,68.9,46.1,3.3
Escorca,2026-08-24,26.1,14.6,89.1,17.6,5.59
Esporles,2026-08-24,29.8,22.6,89,23.3,0
Estellencs,2026-08-24,32.4,24.3,74.5,25.9,0
Felanitx,2026-08-24,31.1,23.8,87.8,26.9,2.79
Fornalutx,2026-08-24,32.5,22.4,72.1,25.9,5
Inca,2026-08-24,30.4,24.9,79.3,17.7,1.7
Lloret de Vistalegre,2026-08-24,30.4,22.5,88.7,6.4,0
Lloseta,2026-08-24,29.7,22.6,83.3,29.9,3.91
Llubí,2026-08-24,NaN,NaN,NaN,NaN,NaN
Llucmajor,2026-08-24,,,,1.1,0
Manacor,2026-08-24,31.7,22.9,86.6,25.6,3
Mancor,2026-08-24,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-08-24,29.9,23,86.6,28.1,0
Marratxí,2026-08-24,31.7,24.5,80.5,20.4,1.52
Montuïri,2026-08-24,30.8,22.3,93.9,21.9,4.8
Muro,2026-08-24,NaN,NaN,NaN,NaN,NaN
Palma,2026-08-24,31.2,25.9,81.2,21.2,1.8
Petra,2026-08-24,32.1,22.6,82.9,15.4,4.57
Pollença,2026-08-24,29.9,23.8,61.4,24.1,1.78
Porreres,2026-08-24,31.7,23.5,83.2,18.4,4.8
Sa Pobla,2026-08-24,30.9,23.8,78.7,9.7,2.01
Puigpunyent,2026-08-24,29.9,23,89.1,27.4,0.25
Ses Salines,2026-08-24,31.8,24.2,82.2,0.7,0.51
Sant Joan,2026-08-24,30.3,23.6,54.4,20,0
Sant Llorenç des Cardassar,2026-08-24,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-08-24,31.7,22.8,84.2,14.3,1.78
Santa Eugènia,2026-08-24,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-08-24,30.8,22.8,81.1,21.6,2.01
Santa María del Camí,2026-08-24,30.7,22.7,78.8,28.8,2.01
Santanyí,2026-08-24,NaN,NaN,NaN,NaN,NaN
Selva,2026-08-24,NaN,NaN,NaN,NaN,NaN
Sineu,2026-08-24,NaN,NaN,NaN,NaN,NaN
Sóller,2026-08-24,32,24.2,70.8,43.9,4.6
Son Servera,2026-08-24,30.4,25,85.3,20.5,3.3
Valldemossa,2026-08-24,28.3,22.5,84.2,31.3,4.8
Vilafranca de Bonany,2026-08-24,30.7,23.6,88,27.4,4.8
