Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2026-05-09,19.1,14.6,83.5,0,3.05
Alcúdia,2026-05-09,20.2,14.6,88.1,23,0
Algaida,2026-05-09,19.2,14,92.8,30.6,1.5
Andratx,2026-05-09,20.8,15.8,79.8,31.3,5.59
Ariany,2026-05-09,NaN,NaN,NaN,NaN,NaN
Artà,2026-05-09,20.7,14.8,94.2,21.9,0.99
Banyalbufar,2026-05-09,NaN,NaN,NaN,NaN,NaN
Binissalem,2026-05-09,19.5,14.2,90.7,19.5,2.03
Búger,2026-05-09,19.9,13.5,92.2,23.7,3.56
Bunyola,2026-05-09,NaN,NaN,NaN,NaN,NaN
Cabrera,2026-05-09,NaN,NaN,NaN,NaN,NaN
Calvià,2026-05-09,NaN,NaN,NaN,NaN,NaN
Campanet,2026-05-09,NaN,NaN,NaN,NaN,NaN
Campos,2026-05-09,NaN,NaN,NaN,NaN,NaN
Capdepera,2026-05-09,20.2,15.9,90.2,17.2,2.21
Consell,2026-05-09,NaN,NaN,NaN,NaN,NaN
Costitx,2026-05-09,20.1,13.5,95.8,16.3,3.3
Deià,2026-05-09,20.3,14.1,84,13,17.5
Escorca,2026-05-09,14.9,8.2,93.5,23,16.69
Esporles,2026-05-09,20.5,13.4,92.8,30.6,7.87
Estellencs,2026-05-09,19.6,14.9,82.9,16.9,13.41
Felanitx,2026-05-09,20.8,15.8,90.5,29.5,0.25
Fornalutx,2026-05-09,19.2,13.4,85,24.8,13
Inca,2026-05-09,20.5,15.2,90.1,8.7,2.59
Lloret de Vistalegre,2026-05-09,20,13.9,94.8,8.7,0
Lloseta,2026-05-09,18.7,14.6,91.8,46.4,2.01
Llubí,2026-05-09,20.4,13.1,91.1,18.4,3.81
Llucmajor,2026-05-09,,,,29.5,0.79
Manacor,2026-05-09,21.3,15,90.2,14,0.79
Mancor,2026-05-09,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2026-05-09,20,14.4,92.3,34.2,0
Marratxí,2026-05-09,20,15,88.8,24.8,2.29
Montuïri,2026-05-09,20,13.3,96.3,27,1.5
Muro,2026-05-09,NaN,NaN,NaN,NaN,NaN
Palma,2026-05-09,20.2,16,87.6,30.2,1.5
Petra,2026-05-09,21,13.7,89,20.4,1.52
Pollença,2026-05-09,17.4,14.4,70.6,30.6,7.87
Porreres,2026-05-09,21.1,14.3,89.2,27.7,1.09
Sa Pobla,2026-05-09,19.5,14.5,89.2,22.4,3.3
Puigpunyent,2026-05-09,NaN,NaN,NaN,NaN,NaN
Ses Salines,2026-05-09,22.7,15,85.3,12.6,0
Sant Joan,2026-05-09,19.7,15.3,37.9,24.3,1.27
Sant Llorenç des Cardassar,2026-05-09,NaN,NaN,NaN,NaN,NaN
Sencelles,2026-05-09,19.8,14.3,93.5,21.9,2.29
Santa Eugènia,2026-05-09,NaN,NaN,NaN,NaN,NaN
Santa Margalida,2026-05-09,20.5,14.5,90.8,30.6,3.81
Santa María del Camí,2026-05-09,19.2,14.9,85.7,33.5,3.3
Santanyí,2026-05-09,,,,21.2,0
Selva,2026-05-09,NaN,NaN,NaN,NaN,NaN
Sineu,2026-05-09,NaN,NaN,NaN,NaN,NaN
Sóller,2026-05-09,20.3,14.4,83.4,33.1,4.6
Son Servera,2026-05-09,20.1,16.3,87.3,24.8,1.8
Valldemossa,2026-05-09,17.2,12.5,90.9,20.5,16
Vilafranca de Bonany,2026-05-09,20,15,92.9,33.1,1.8
