Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-08-31,31.2,20.3,68,45,0,0
Alcúdia,2025-08-31,33.5,19.6,89,41,28.8,0
Algaida,2025-08-31,31.1,20.8,88,44,23,0
Andratx,2025-08-31,32,22.2,79,44,16.9,0
Ariany,2025-08-31,-,-,-,-,-,-
Artà,2025-08-31,31.9,17.2,99,56,29.6,0
Banyalbufar,2025-08-31,32.3,21.3,75,38,27.4,0
Binissalem,2025-08-31,33.7,17.7,90,45,8.7,0
Búger,2025-08-31,36.6,18.3,88,34,18.7,0
Bunyola,2025-08-31,32.4,19.6,84,35,15.1,0
Calvià,2025-08-31,28.8,20.2,83,52,22.2,0
Campanet,2025-08-31,-,-,-,-,-,-
Campos,2025-08-31,31.1,20,89,57,33.8,0
Capdepera,2025-08-31,28.1,21.2,85,65,32.8,0
Consell,2025-08-31,-,-,-,-,-,-
Costitx,2025-08-31,33.9,18.4,95,39,11.1,0
Deià,2025-08-31,33.5,23.4,62,33,26.3,0
Escorca,2025-08-31,29.2,13.3,89,44,19.4,0
Esporles,2025-08-31,30.6,18.5,84,48,18,1.02
Estellencs,2025-08-31,-,-,-,-,-,-
Felanitx,2025-08-31,29.6,20.2,91,60,31.5,0
Fornalutx,2025-08-31,31.7,21.6,60,32,19.8,0
Inca,2025-08-31,32.9,21.4,75,45,13.7,0
Lloret,2025-08-31,31.7,19.3,90,47,6.9,0
Lloseta,2025-08-31,31.2,18.9,85,49,32.8,0
Llubí,2025-08-31,34.8,18.1,86,36,13,0
Llucmajor,2025-08-31,30.3,20.6,90,53,19.4,0
Manacor,2025-08-31,31,19,92,50,24.8,0
Mancor,2025-08-31,-,-,-,-,-,-
Maria,2025-08-31,-,-,-,-,-,-
Marratxí,2025-08-31,31.3,20.6,83,50,19,0
Montuïri,2025-08-31,32,16.7,95,52,23,0
Muro,2025-08-31,34,19.5,88,44,0,0
Palma,2025-08-31,30.7,22.3,80,63,13,0
Petra,2025-08-31,32.9,19,91,37,15.4,0
Pollença,2025-08-31,32.1,20.9,63,30,48.3,0
Porreres,2025-08-31,31.1,19.6,88,49,18.7,0
Sa Pobla,2025-08-31,35.4,20.5,83,37,14.6,0
Puigpunyent,2025-08-31,32.3,17.4,84,38,16.7,0
Ses   Salines,2025-08-31,28.9,21,91,64,29.6,0
Sant   Joan,2025-08-31,30.4,19.7,69,52,15.4,0
Sant   Llorenç,2025-08-31,32.8,18.9,92,48,7.2,0
Sencelles,2025-08-31,31.5,19.3,84,47,25.9,0
Santa   Eugènia,2025-08-31,34.1,16.7,90,44,17.4,0
Santa   Margalida,2025-08-31,32.9,20.2,84,43,19.4,0
Santa   Maria,2025-08-31,-,-,-,-,-,-
Santanyi,2025-08-31,32.9,20.8,95,61,3.5,0
Selva,2025-08-31,32.3,20.6,77,37,10.8,0
Sineu,2025-08-31,34,18.1,96,46,13.7,0
Sóller,2025-08-31,32.3,21.1,67,29,59.2,0
Son   Servera,2025-08-31,,,,,,
Valldemossa,2025-08-31,27.8,19.5,78,39,25.9,0
Villafranca,2025-08-31,,,,,0,0
