Station,Date,Max Temperature (°C),Min Temperature (°C),Max Humidity (%),Min Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-03,14,9.3,71,53,0,0
Alcúdia,2025-12-03,14.6,8,89,56,28.8,0
Algaida,2025-12-03,14.6,8.6,86,52,22.3,0
Andratx,2025-12-03,15.2,10.1,87,52,23.8,0.3
Ariany,2025-12-03,-,-,-,-,-,-
Artà,2025-12-03,-,-,-,-,-,-
Banyalbufar,2025-12-03,13.3,9.5,91,65,11.1,0
Binissalem,2025-12-03,15.7,6.2,95,55,11.9,0
Búger,2025-12-03,15.4,7.1,94,58,19.3,0.25
Bunyola,2025-12-03,14.3,7.8,87,54,41.7,0
Calvià,2025-12-03,16.5,8.8,92,51,24,0
Campanet,2025-12-03,-,-,-,-,-,-
Campos,2025-12-03,-,-,-,-,-,-
Capdepera,2025-12-03,14.6,10.5,80,64,19.5,0
Consell,2025-12-03,-,-,-,-,-,-
Costitx,2025-12-03,15.9,6.7,99,55,8.7,0.99
Deià,2025-12-03,13.6,10,78,55,16.2,0
Escorca,2025-12-03,8.1,4.6,94,79,22,0.51
Esporles,2025-12-03,13.4,8.3,94,67,27,0.25
Estellencs,2025-12-03,-,-,-,-,-,-
Felanitx,2025-12-03,-,-,-,-,-,-
Fornalutx,2025-12-03,12,8.3,87,66,12.6,0
Inca,2025-12-03,17.4,9.6,87,52,13,0
Lloret,2025-12-03,17.1,8.2,93,53,5,0
Lloseta,2025-12-03,15.4,8.1,90,52,37.4,0.3
Llubí,2025-12-03,15.3,7.3,95,56,18.7,0
Llucmajor,2025-12-03,15.2,8.6,89,54,23,0
Manacor,2025-12-03,15.5,7.4,92,58,13.7,0
Mancor,2025-12-03,-,-,-,-,-,-
Maria,2025-12-03,14.1,9.5,90,64,19.8,0
Marratxí,2025-12-03,16.1,9.4,83,50,21.9,0
Montuïri,2025-12-03,14.9,6.7,99,62,29.1,0
Muro,2025-12-03,15.1,8.7,93,65,0,0.3
Palma,2025-12-03,14.9,11.5,79,59,28.8,0
Petra,2025-12-03,14.9,7.8,93,56,15.8,0.76
Pollença,2025-12-03,13.2,8.9,66,47,20.9,0.51
Porreres,2025-12-03,15.3,9.2,88,50,20.9,0
Sa Pobla,2025-12-03,-,-,-,-,-,-
Puigpunyent,2025-12-03,-,-,-,-,-,-
Ses   Salines,2025-12-03,-,-,-,-,-,-
Sant   Joan,2025-12-03,14.7,8.8,73,59,14.5,0
Sant   Llorenç,2025-12-03,15,7.2,94,60,9.5,13.72
Sencelles,2025-12-03,-,-,-,-,-,-
Santa   Eugènia,2025-12-03,17.6,5.8,99,48,10.9,0
Santa   Margalida,2025-12-03,14.8,9.5,83,59,15.1,0
Santa   Maria,2025-12-03,-,-,-,-,-,-
Santanyi,2025-12-03,16,7.6,95,57,0,0
Selva,2025-12-03,17.9,8.1,86,43,12.6,0
Sineu,2025-12-03,16.6,6.9,99,67,11.9,0
Sóller,2025-12-03,-,-,-,-,-,-
Son   Servera,2025-12-03,,,,,,
Valldemossa,2025-12-03,-,-,-,-,-,-
Villafranca,2025-12-03,,,,,0,0
