Station,Date,Max Temperature (°C),Min Temperature (°C),Avg Humidity (%),Max Wind (km/h),Total Precipitation (l)
Alaró,2025-12-16,16.9,11.3,83.5,0,0
Alcúdia,2025-12-16,18,10.2,88.9,9.7,4.09
Algaida,2025-12-16,16.4,11.6,87.1,20.2,0
Andratx,2025-12-16,17,12.9,83.5,16.2,30.99
Ariany,2025-12-16,NaN,NaN,NaN,NaN,NaN
Artà,2025-12-16,17.9,9.1,92.1,15.4,0.3
Banyalbufar,2025-12-16,15.9,12.3,90.7,16.9,23.6
Binissalem,2025-12-16,18.2,9,89.3,8.7,0.25
Búger,2025-12-16,18.6,7.5,92.2,8.5,2.29
Bunyola,2025-12-16,17.6,10.8,87.4,15.8,3.3
Cabrera,2025-12-16,NaN,NaN,NaN,NaN,NaN
Calvià,2025-12-16,15.9,12.5,90.5,18.7,8.38
Campanet,2025-12-16,NaN,NaN,NaN,NaN,NaN
Campos,2025-12-16,18.2,9.1,88.3,16.9,0.25
Capdepera,2025-12-16,18.1,12.9,86.1,15.8,0
Consell,2025-12-16,17.7,9.1,90.3,16.3,0
Costitx,2025-12-16,17.4,9.2,94.5,8.2,0.3
Deià,2025-12-16,17.6,13.8,69.9,23,0.2
Escorca,2025-12-16,10.7,5.5,91.5,20.5,1.8
Esporles,2025-12-16,16,12.3,92.1,26.2,0.25
Estellencs,2025-12-16,16.1,12.2,79.8,20.5,50.8
Felanitx,2025-12-16,17.8,12,87.7,19.8,0
Fornalutx,2025-12-16,15.5,10.8,73.3,18.7,2.21
Inca,2025-12-16,17.5,11.6,86.5,11.6,0
Lloret de Vistalegre,2025-12-16,17.1,10.7,91.3,5.5,0
Lloseta,2025-12-16,17,10.3,87.6,19.1,0
Llubí,2025-12-16,18.1,7.8,91.5,7.2,3
Llucmajor,2025-12-16,17.1,10.7,92.7,16.2,0.2
Manacor,2025-12-16,17.7,11.8,85.6,16.6,0
Mancor,2025-12-16,NaN,NaN,NaN,NaN,NaN
Maria de la Salut,2025-12-16,17.4,10.2,91.9,18,0
Marratxí,2025-12-16,17.7,12.5,85,20.4,0
Montuïri,2025-12-16,17,7.5,95.6,11.1,0.2
Muro,2025-12-16,18.6,11.2,91.9,0,0
Palma,2025-12-16,17.8,12.9,87.4,16.6,0
Petra,2025-12-16,18.3,10.6,88.4,11.7,0.25
Pollença,2025-12-16,16.1,10.2,67.4,14.5,1.02
Porreres,2025-12-16,17.2,10.4,87.3,17.3,0.3
Sa Pobla,2025-12-16,18.6,8.6,88.3,9.3,1.09
Puigpunyent,2025-12-16,13.1,10.4,94.6,22.2,20.57
Ses Salines,2025-12-16,18.2,10.8,88.8,6.1,0.3
Sant Joan,2025-12-16,17.1,10.3,42.4,13.2,0.25
Sant Llorenç des Cardassar,2025-12-16,17.6,8,89.2,199.7,13.97
Sencelles,2025-12-16,18.1,8.8,89.9,10.8,1.02
Santa Eugènia,2025-12-16,18.9,5.7,91.5,15.3,0
Santa Margalida,2025-12-16,17.4,10.5,88,13,0.3
Santa María del Camí,2025-12-16,17.1,10.8,85,14.4,0
Santanyí,2025-12-16,18.9,11.2,88.4,0,0
Selva,2025-12-16,18.3,11.4,86.3,7.1,0
Sineu,2025-12-16,11.9,9.5,99,0.3,0
Sóller,2025-12-16,17.6,12.9,73,27,2.01
Son Servera,2025-12-16,18.3,12.6,82.9,18.7,0
Valldemossa,2025-12-16,13.5,11.3,89.1,32,0.51
Vilafranca de Bonany,2025-12-16,17.9,11.4,90.7,19.4,0.51
